Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Time	Toll10b	Toll9
Region8139	chrX	6843696	6844602	.	907	Time	Up	-0.256646528244497	0.493674067633814	0.337754783085213	-0.128342039883166
Region8140	chrX	6853374	6853840	.	467	Time	Up	-0.453187228237151	1.0787773768625	0.719026725705462	-0.394014761417546
Region8141	chrX	6854974	6855312	.	339	Gd7	Down	-0.559974340310034	-0.228082434099375	0.300025656884775	0.316414804221828
Region8142	chrX	6855591	6855984	.	394	Gd7	Down	-0.744711944745624	-0.421966132780453	0.338946686499123	0.502787998625004
Region8143	chrX	6860696	6860855	.	160	Time	Down	-0.504359211155997	-0.577213351978516	0.50947937248183	-0.0416162454871614
Region8144	chrX	6861404	6862008	.	605	Gd7	Down	-0.709779903414139	0.341955827656064	0.593663191465159	0.109782853392189
Region8145	chrX	6862464	6863252	.	789	Toll10b	Up	-0.31035385654459	0.316480889739292	0.349598268647905	-0.074880367809284
Region8146	chrX	6863908	6864459	.	552	Time	Up	0.74098736487588	1.50426938876395	-1.01925415743247	0.430738277961468
Region8147	chrX	6865939	6866455	.	517	Toll10b	Up	-0.359030622565707	-0.450296120452601	0.715300219687714	-0.510997895272478
Region8148	chrX	6867100	6867608	.	509	Toll9	Down	-0.152331234785745	-0.215353054666508	0.918978946880952	-1.05702007156531
Region8149	chrX	6867980	6869089	.	1110	Gd7	Down	-0.476576157231464	0.308997415721091	0.422561259722491	0.0410173112315651
Region8150	chrX	6869364	6870061	.	698	Time	Down	-0.284851980949666	-0.912678918366179	0.390452873160433	-0.163713728691392
Region8151	chrX	6875812	6876101	.	290	Time	Down	0.586499479951774	-1.23106568989662	-0.473563975196189	-0.113903924483721
Region8152	chrX	6876395	6878520	.	2126	Time	Down	0.471858175126548	-2.27389716107951	-0.269704811734355	-0.243567172461229
Region8153	chrX	6889376	6889610	.	235	Time	Down	0.339335526723489	-1.61662718385043	0.685667463679931	-1.37594933314632
Region8154	chrX	6968524	6968849	.	326	Toll9	Down	0.220422073455955	-0.735084810403371	0.350491520523727	-0.76422933950834
Region8155	chrX	6981426	6982154	.	729	Time	Up	-0.292487433919067	0.526536929073517	0.285175467050248	-0.0100989713390837
Region8156	chrX	6983555	6984046	.	492	Time	Down	-0.212992489148389	-0.542321762757827	0.102444521376567	0.136287680723863
Region8157	chrX	6985517	6985959	.	443	Toll10b	Down	0.286365319696528	0.258821196798107	-0.546833203212595	0.375228782820144
Region8158	chrX	6986241	6987458	.	1218	Toll9	Up	-0.154906995049949	0.525318103695804	-0.375010916231751	0.712763462944734
Region8159	chrX	6988611	6989360	.	750	Gd7	Down	-1.12430263222024	-0.1904526286113	0.723179599865315	0.470390137537803
Region8160	chrX	6996980	7000267	.	3288	Toll9	Up	-0.217595375634205	-0.243230169020145	-0.0981925161461305	0.416147641753033
Region8161	chrX	7000471	7000842	.	372	Time	Up	0.231941317275123	1.52233070756306	-0.554173804135011	0.455808066241989
Region8162	chrX	7013285	7014179	.	895	Time	Down	-0.109165589266964	-0.600711962034918	0.203807158734979	-0.136691299897599
Region8163	chrX	7034558	7035321	.	764	Time	Down	0.416854513190282	-3.59000493905385	0.436519003637946	-1.13633342713782
Region8164	chrX	7036741	7037818	.	1078	Time	Down	-0.691033855005531	-4.25641193668597	0.0456462443091432	0.833585171035047
Region8165	chrX	7039840	7041538	.	1699	Time	Down	0.619742328565558	-4.16007842798987	-0.71458019427934	0.172012769020064
Region8166	chrX	7044596	7045220	.	625	Time	Down	0.400966380606183	-2.40339119871197	0.896513644045643	-1.74368040095461
Region8167	chrX	7048958	7049530	.	573	Time	Down	-0.0446690280070772	-3.11612942418398	0.878266589864144	-1.14102275548618
Region8168	chrX	7058720	7059428	.	709	Time	Down	0.903951454512864	-3.00947502218427	-0.818136955275808	-0.0550860740019409
Region8169	chrX	7082386	7082770	.	385	Time	Down	-0.556825284817205	-0.754338299478409	0.467608204920129	0.0835628352332472
Region8170	chrX	7092787	7093263	.	477	Time	Down	-0.478451928829067	-2.79276973767497	0.528626140493785	-0.101341520151833
Region8171	chrX	7095899	7097467	.	1569	Gd7	Down	-0.420145078375689	0.0232812137627715	0.330051859316199	0.0941426064937408
Region8172	chrX	7097910	7098357	.	448	Toll10b	Up	-0.406371082546913	0.257479533701818	0.515686109143566	-0.177126806647203
Region8173	chrX	7102051	7102471	.	421	Gd7	Down	-0.409350975284511	0.220644521928187	0.263522437097771	0.170968758024563
Region8174	chrX	7109786	7110533	.	748	Time	Up	-0.515046157294231	0.602607675072265	0.585953856484804	-0.132157468502274
Region8175	chrX	7110799	7111287	.	489	Gd7	Down	-2.09919573025787	-0.453391097099726	1.74538316911306	0.338874921940986
Region8176	chrX	7117616	7118015	.	400	Gd7	Down	-1.93256945915044	-0.756405163743611	1.59812524679674	0.323874590289338
Region8177	chrX	7125446	7125615	.	170	Toll9	Down	-0.232307090000982	0.974990995944097	1.59606791452054	-1.87763848558374
Region8178	chrX	7162512	7163000	.	489	Time	Up	-0.664861849579886	1.65329966889333	0.994399434508816	-0.495502397904564
Region8179	chrX	7169164	7169572	.	409	Toll10b	Down	0.493062577026287	-0.535402015912356	-0.827629958903263	0.490573815338456
Region8180	chrX	7193924	7194267	.	344	Toll10b	Up	-0.463551062567841	-1.13270417843833	1.29632454740249	-1.16865602425157
Region8181	chrX	7196027	7196307	.	281	Toll10b	Up	-1.28316336013226	-0.239991785181141	2.24150026108676	-1.39633470031097
Region8182	chrX	7221067	7221499	.	433	Toll9	Up	-1.59780400550011	-1.67299780857825	-0.425307291805014	2.6520815331296
Region8183	chrX	7225959	7226612	.	654	Time	Up	-1.06459481840342	2.67216299873157	0.498461362927708	0.699747461567965
Region8184	chrX	7230704	7230994	.	291	Time	Down	0.270135396801296	-1.12307013023673	-1.05588573877486	1.09118515782017
Region8185	chrX	7241978	7242479	.	502	Toll10b	Up	-0.657793937870289	0.104199188093124	0.850076856847264	-0.307648834677055
Region8186	chrX	7272918	7273238	.	321	Toll10b	Down	0.552785089592988	0.271826671327848	-1.09975530989027	0.784628215971734
Region8187	chrX	7285897	7286992	.	1096	Time	Up	-0.388480254728323	0.719904155306849	0.387674586539421	-0.0255711732931869
Region8188	chrX	7291095	7291519	.	425	Time	Up	-0.531050278322807	0.616267560747439	0.361605868190236	0.194851892944044
Region8189	chrX	7293002	7294827	.	1826	Gd7	Down	-2.3594156965072	0.691875482200079	1.7396810915927	0.684023598407373
Region8190	chrX	7296814	7297499	.	686	Time	Down	-1.37768090205694	-3.24671246810951	0.972527985885329	0.458495776089029
Region8191	chrX	7299621	7301336	.	1716	Gd7	Down	-1.8529356749875	1.16422081051649	1.15305648828932	0.828202362491956
Region8192	chrX	7302001	7302338	.	338	Gd7	Down	-0.997027467512175	0.2131394204166	0.890456903532821	0.0770303689130964
Region8193	chrX	7306022	7307086	.	1065	Gd7	Down	-1.47744102684371	0.222621348214584	1.09399371234027	0.422016143918209
Region8194	chrX	7307337	7308314	.	978	Gd7	Down	-1.57391303629118	0.654232837981343	0.941491987691312	0.755270509066207
Region8195	chrX	7308706	7310627	.	1922	Gd7	Down	-2.98623651914799	-1.17756482439929	0.893878462923572	2.65128883591661
Region8196	chrX	7318392	7319748	.	1357	Toll9	Up	-2.57426033801473	1.50988543180832	0.276698247695114	2.95969992171816
Region8197	chrX	7320208	7322678	.	2471	Toll9	Up	-2.23232228286159	-0.515114919356013	0.0548943158493062	2.81917876378935
Region8198	chrX	7323425	7325030	.	1606	Time	Up	-0.388610680638463	0.712559201491691	0.166664237529149	0.276302323436822
Region8199	chrX	7333893	7334181	.	289	Gd7	Up	0.656987900053913	0.000566690892878345	-0.457020553535869	-0.227872980253146
Region8200	chrX	7337089	7337869	.	781	Time	Up	-0.489615706570449	0.904492024050583	0.253443917887878	0.288787075570507
Region8201	chrX	7350066	7350312	.	247	Toll9	Down	0.143285893542773	-0.296388156404623	0.122154280488939	-0.352518945001003
Region8202	chrX	7445102	7445367	.	266	Toll10b	Up	-0.612146607079298	0.464499895959631	0.643183702281819	-0.0843959378402209
Region8203	chrX	7542499	7543012	.	514	Time	Down	1.22084134532876	-1.7722565341318	-0.986239995206098	-0.236441156945902
Region8204	chrX	7544362	7544698	.	337	Time	Down	0.296351047411019	-1.09762407695372	-0.107547662922453	-0.237392316776589
Region8205	chrX	7559369	7559903	.	535	Toll10b	Down	0.91120291228361	-0.627323768339986	-1.29333390375693	0.584210889597986
Region8206	chrX	7603739	7603985	.	247	Toll10b	Down	0.781273544883848	-0.72198563512813	-1.58278071413238	1.14778707491923
Region8207	chrX	7604384	7605030	.	647	Toll10b	Up	-0.496868943853709	0.261548025868506	0.572411379060659	-0.137236461798342
Region8208	chrX	7607902	7608660	.	759	Time	Up	-0.352339401440649	0.69365741657264	0.374901245745854	-0.0549892604351624
Region8209	chrX	7620194	7620642	.	449	Time	Down	-0.263425496561389	-1.17559927395968	0.506106122172473	-0.349372214235584
Region8210	chrX	7626687	7627590	.	904	Time	Up	-0.696943963918547	0.802363491234953	0.669170715211537	-0.00993483054078489
Region8211	chrX	7629217	7629620	.	404	Toll10b	Up	-0.830850754183654	0.784525389335009	1.55441935275074	-1.04479572094177
Region8212	chrX	7692369	7692850	.	482	Toll9	Down	-0.187453184713211	-0.681955486865469	1.42258786731088	-1.69896965780671
Region8213	chrX	7702537	7702997	.	461	Toll9	Down	0.104887462726125	0.994932066571904	0.773066583621419	-1.1913066713901
Region8214	chrX	7704886	7705972	.	1087	Toll10b	Up	-0.512286479002421	-0.05729049261537	1.24198037927474	-1.03128651773223
Region8215	chrX	7710016	7710279	.	264	Time	Up	-0.153798900751601	1.17550921307229	0.92095755223543	-1.05781832446395
Region8216	chrX	7710776	7711113	.	338	Time	Up	0.064184498731785	0.701402333925883	0.220087339357768	-0.383657004332168
Region8217	chrX	7721953	7722204	.	252	Toll10b	Up	-0.660742542332043	0.0986300807176704	0.707986294502583	-0.109856218516698
Region8218	chrX	7728067	7729093	.	1027	Time	Up	-0.432878868652552	0.605812978231461	0.319180548583213	0.125492034455533
Region8219	chrX	7734490	7734917	.	428	Gd7	Down	-0.659229278650525	0.553685330276001	0.281549430223319	0.470316990284581
Region8220	chrX	7735220	7735624	.	405	Time	Up	-0.182105590905818	0.624377061789096	0.166029162080037	0.00944375603763475
Region8221	chrX	7737214	7737670	.	457	Time	Up	-0.461285550601779	0.479906254060881	0.442266774602816	-0.00570662507161036
Region8222	chrX	7747343	7747564	.	222	Gd7	Up	5.44446259046039	0.13280848553848	-2.16084254195676	-4.10872888894032
Region8223	chrX	7747937	7748186	.	250	Gd7	Up	4.3826939138246	-0.300462889266629	-2.14179279511313	-2.75819371676302
Region8224	chrX	7748424	7748687	.	264	Gd7	Up	2.64402120062416	-0.831618277931419	-1.20986785923178	-1.77625881333999
Region8225	chrX	7770199	7770708	.	510	Toll9	Up	-3.72729688043404	-0.88348167392771	-1.31463556002887	6.626917942054
Region8226	chrX	7799949	7800096	.	148	Toll10b	Up	-2.27867081839953	-0.00124086446901475	4.21734030240592	-2.80294708751543
Region8227	chrX	7888415	7888871	.	457	Toll9	Up	0.0222837874990865	-0.116675865817197	-0.400961960403824	0.518468905073306
Region8228	chrX	7890989	7892440	.	1452	Toll9	Up	-0.010908944998652	0.178780703902495	-0.454040311568539	0.633959963955996
Region8229	chrX	7892757	7894349	.	1593	Toll9	Up	-0.239007014362656	0.111493210762245	-0.359644219287412	0.800818446308024
Region8230	chrX	7901106	7902128	.	1023	Toll10b	Up	-0.463368838409126	0.33275857952043	0.470070790385723	-0.0409613881441837
Region8231	chrX	7911908	7912408	.	501	Toll10b	Up	-0.338339505104939	0.206073492322047	0.392689285883058	-0.0974222705734604
Region8232	chrX	7920197	7920644	.	448	Time	Up	-0.31297853856577	0.620192579647892	0.439722935011912	-0.194508051188386
Region8233	chrX	7923150	7923435	.	286	Time	Down	0.187419438758925	-0.672292911329551	0.234405783231818	-0.562972446124535
Region8234	chrX	7930112	7931331	.	1220	Toll9	Down	-0.260341914102451	0.382709139804877	1.00989908300331	-1.04110496812828
Region8235	chrX	7933044	7933936	.	893	Gd7	Down	-0.605506536381786	0.538550562922171	0.502564557377686	0.0989566946997991
Region8236	chrX	7934644	7935088	.	445	Gd7	Down	-0.441990094345456	0.382674363835022	0.3642330128813	0.0758026042898768
Region8237	chrX	7935507	7936450	.	944	Time	Up	-0.47784671015211	0.49903222565244	0.292675023590206	0.219974100096127
Region8238	chrX	7937241	7938845	.	1605	Toll9	Up	-0.543846974724776	0.113847891409487	0.102822808681931	0.564710768526879
Region8239	chrX	7944918	7945501	.	584	Time	Up	-0.224488922039623	1.03746418607328	-0.103280406661821	0.43203039905797
Region8240	chrX	7946723	7947384	.	662	Time	Up	0.0311536945856195	0.923177735114103	-0.194743067703185	0.225457053223972
Region8241	chrX	7958813	7959868	.	1056	Toll10b	Down	0.853765844373665	-0.252814234953594	-0.987631746830925	0.241357321660679
Region8242	chrX	7966041	7966421	.	381	Time	Down	-0.044265521050249	-0.656138792008862	0.0399002915051824	0.00292000072310635
Region8243	chrX	7967069	7968391	.	1323	Time	Up	-0.703304805863828	0.743206061205812	0.4722808456036	0.267088936030499
Region8244	chrX	7969313	7969939	.	627	Time	Up	-0.146925928112853	0.365261847376982	0.142930458706915	-0.0046328855038488
Region8245	chrX	7977284	7977550	.	267	Toll9	Down	0.639920115617822	-0.189730417455451	0.470278009221929	-1.47161388564925
Region8246	chrX	8056367	8059187	.	2821	Toll10b	Up	-0.596088219096593	0.272024428629187	0.603417001980125	-0.050928895743872
Region8247	chrX	8060854	8061954	.	1101	Time	Up	-0.619212196231084	0.637150961884525	0.462980272497039	0.170762606157501
Region8248	chrX	8063351	8063763	.	413	Toll9	Down	0.0391264005173729	0.267902271907069	0.658402293676662	-0.949520236484563
Region8249	chrX	8075358	8075685	.	328	Gd7	Down	-0.362384518082297	-0.0217714604962819	0.20228678961584	0.193672303713942
Region8250	chrX	8090569	8091086	.	518	Toll10b	Up	-0.432899278993628	-0.734561344537251	1.33176974739666	-1.25678157719506
Region8251	chrX	8100221	8100554	.	334	Toll9	Down	0.17519789466076	0.0915251608381605	0.598741723282274	-1.04448793689683
Region8252	chrX	8114857	8115168	.	312	Toll9	Down	0.160805807637747	0.141323583763089	0.0559046076212417	-0.284794425964932
Region8253	chrX	8115827	8116316	.	490	Time	Up	-0.269682520957789	0.426709668448079	0.304805646575793	-0.066462061283705
Region8254	chrX	8120875	8121274	.	400	Toll10b	Up	-0.240557833324197	0.127876389964287	0.427472443429034	-0.271675251763697
Region8255	chrX	8129654	8130173	.	520	Time	Down	-0.0812993383004302	-0.115226093588614	0.0284576128985928	0.0665534158444559
Region8256	chrX	8131630	8132112	.	483	Time	Down	0.00395700783773563	-0.170689748924144	0.050668060310246	-0.0742977985894812
Region8257	chrX	8141418	8142472	.	1055	Time	Up	-0.431674872597418	0.563098086555231	0.296853414166238	0.154410194321242
Region8258	chrX	8157052	8157726	.	675	Time	Up	-0.0889135106893174	0.422447301941049	-0.0276213905516184	0.152979137008446
Region8259	chrX	8176498	8176825	.	328	Time	Down	-0.329703637504135	-0.412753295695049	0.171223838249325	0.193707341942426
Region8260	chrX	8210451	8212171	.	1721	Time	Down	0.646237505138865	-1.04595520109198	-0.700249993986209	0.118100479020316
Region8261	chrX	8213054	8213428	.	375	Toll10b	Down	1.43135093659783	0.0492452207354485	-1.55768520804765	0.270729725794274
Region8262	chrX	8213859	8214517	.	659	Toll10b	Down	0.839695352677709	-0.400271351856957	-1.47496916642916	0.924870464235612
Region8263	chrX	8214993	8216637	.	1645	Toll10b	Down	0.404128834208141	-0.506772304815811	-1.00723767885593	0.851057905789408
Region8264	chrX	8220355	8220702	.	348	Time	Down	-0.0384772876043044	-1.84886796292597	0.630355885579972	-0.810623630613933
Region8265	chrX	8225941	8226226	.	286	Time	Down	0.733562692915175	-1.07573879544674	-0.387995715028264	-0.421375909408436
Region8266	chrX	8227933	8228157	.	225	Toll10b	Down	0.462884783833263	-0.528633746727755	-0.92916587537464	0.668306246093605
Region8267	chrX	8242283	8242673	.	391	Time	Down	0.00422411427591144	-0.208671285067538	0.0389605972761152	-0.0586620652102343
Region8268	chrX	8243052	8244450	.	1399	Toll9	Up	0.0573645180397854	-0.248536799964934	-0.428382844516151	0.510420796270895
Region8269	chrX	8251466	8251998	.	533	Toll10b	Up	-0.607523499641395	-0.0427749416641056	0.792464211117738	-0.294174578878263
Region8270	chrX	8265348	8265598	.	251	Time	Down	0.0611849090502996	-1.07764881754971	-0.110092978270119	0.0709657411266699
Region8271	chrX	8271116	8271869	.	754	Toll9	Up	-0.235968356405372	-0.0340217799448311	-0.250143753867142	0.647398289268148
Region8272	chrX	8273275	8273642	.	368	Time	Up	-0.169416306811122	0.215648904169915	0.200028417469247	-0.0534202612046
Region8273	chrX	8286671	8287150	.	480	Time	Down	0.899106691173117	-1.41168331875985	-0.0748932258037334	-1.06341773415826
Region8274	chrX	8293285	8294334	.	1050	Toll10b	Up	-0.795050591646119	0.0191033552366016	1.18430409752227	-0.585959531533114
Region8275	chrX	8295943	8296297	.	355	Time	Up	-1.1138114563475	1.14586304966692	0.401651299996443	0.895711655870126
Region8276	chrX	8298732	8298885	.	154	Toll10b	Up	-1.39704539131831	-0.727957062342863	2.2188644099104	-1.21779071523274
Region8277	chrX	8305455	8306192	.	738	Toll9	Down	3.05650105566907	-2.64378760921738	0.218145413800948	-4.26042375408726
Region8278	chrX	8398561	8399459	.	899	Gd7	Down	-0.621110827294918	0.255317893558107	0.433334987865873	0.213693308984098
Region8279	chrX	8408945	8410827	.	1883	Gd7	Down	-0.744275038581884	0.420906323678193	0.630134281408537	0.10471719532695
Region8280	chrX	8411234	8411949	.	716	Gd7	Down	-0.577178012100977	0.550072843680334	0.5086190725797	0.0539648000517341
Region8281	chrX	8412443	8413135	.	693	Time	Down	-0.0926189515136321	-1.0612212794034	-0.233393579224586	0.438685664603148
Region8282	chrX	8421016	8421534	.	519	Gd7	Down	-0.957660155278957	-0.320813632120783	0.895474736569491	0.0191423207385412
Region8283	chrX	8422283	8422570	.	288	Time	Down	-0.237888238759304	-1.04864612264125	-0.0672877005158936	0.400267912020205
Region8284	chrX	8436495	8436935	.	441	Gd7	Down	-0.368139421396397	-0.00563357437290883	0.32889792557799	0.0282946217641579
Region8285	chrX	8437404	8438272	.	869	Time	Down	-0.165727456542399	-0.634938303298787	0.0845198138052733	0.0994797487136554
Region8286	chrX	8445150	8445460	.	311	Toll10b	Up	-1.07477344511859	1.36648223294181	2.11336230704628	-1.49158085503356
Region8287	chrX	8452226	8452439	.	214	Toll10b	Down	1.30464083046561	-0.642415169593863	-1.83027261770539	0.80711725845371
Region8288	chrX	8517141	8517610	.	470	Time	Up	-0.285505227557037	0.661980720475061	0.112746176424943	0.216234583358275
Region8289	chrX	8518128	8518612	.	485	Time	Up	0.564169084303641	1.55602329286241	-0.148413202947539	-0.528821461118481
Region8290	chrX	8525804	8526171	.	368	Time	Down	0.0395363080666495	-1.03031117608256	0.0404468904536912	-0.106471860082383
Region8291	chrX	8533770	8534272	.	503	Gd7	Up	0.864746608297503	0.64126395402604	-0.617047258442729	-0.278769008604694
Region8292	chrX	8549060	8549561	.	502	Toll9	Down	0.0669821199754658	-0.345894549334372	0.611127279354058	-0.921098251305395
Region8293	chrX	8558428	8558986	.	559	Gd7	Down	-0.31630586268289	0.104534896101173	0.240078617638678	0.0823430181405055
Region8294	chrX	8560375	8562247	.	1873	Gd7	Down	-0.455155757563036	0.215429898275369	0.277271681053132	0.211583519805367
Region8295	chrX	8574156	8574516	.	361	Toll9	Down	0.244132004747043	-0.376560698116857	0.997653834608462	-1.67841888783809
Region8296	chrX	8588619	8589157	.	539	Toll10b	Up	-0.100813213981098	-0.148842193742492	0.306800993826778	-0.288118182484119
Region8297	chrX	8592098	8593070	.	973	Toll9	Down	0.266561729459493	-0.13857726319897	-0.0509717674084301	-0.276004236143048
Region8298	chrX	8594153	8594585	.	433	Gd7	Up	1.54202132141152	-1.29156136204121	-1.3460331124277	-0.161679282016654
Region8299	chrX	8605991	8606563	.	573	Gd7	Down	-0.367229141593078	-0.0509475186754502	0.107804983324212	0.328931634744857
Region8300	chrX	8611319	8611562	.	244	Gd7	Down	-1.8921418264539	0.981462423051787	0.975187382003185	1.12184323035083
Region8301	chrX	8624704	8625225	.	522	Toll10b	Up	-0.587239777244462	0.253344262716731	1.01041877049073	-0.618004509115022
Region8302	chrX	8636957	8637347	.	391	Time	Up	-0.603971153335166	1.41370460674015	0.373599155778013	0.273018656320786
Region8303	chrX	8640677	8641191	.	515	Gd7	Down	-1.54955365709059	0.668855482277476	1.10996256974026	0.493707943057038
Region8304	chrX	8643126	8643820	.	695	Time	Down	0.847740667524609	-1.63377940004453	-0.981646964654451	0.240998808188638
Region8305	chrX	8650463	8651275	.	813	Toll10b	Up	-0.600456498473414	0.180284595874697	0.65262262380356	-0.112436899514644
Region8306	chrX	8653778	8655622	.	1845	Time	Down	-0.0137878901269848	-3.74101325582202	-0.115408468548813	0.175421202910412
Region8307	chrX	8657094	8657407	.	314	Time	Up	-0.0453506769089458	0.996856733044505	0.436093701855773	-0.536522458845329
Region8308	chrX	8674678	8675243	.	566	Toll9	Up	-0.822935275894676	-1.40126511492833	-0.445707330003066	1.67534387032068
Region8309	chrX	8676695	8677410	.	716	Toll10b	Up	-0.525658645787936	0.180802074999774	0.599943827263181	-0.137496715535437
Region8310	chrX	8681363	8682273	.	911	Gd7	Down	-0.628608301367245	0.0637675324826976	0.597175622579563	-0.000247724253765268
Region8311	chrX	8714387	8715234	.	848	Time	Up	-0.476724578022587	0.49428116057507	0.272447072549098	0.246132767833436
Region8312	chrX	8720055	8720734	.	680	Toll10b	Up	-0.448441547819325	0.414013398806224	0.456021670739698	-0.0411353629915854
Region8313	chrX	8757765	8758350	.	586	Toll10b	Up	-0.494838166498493	-0.0828232563116383	0.498510893691113	-0.0389866677022824
Region8314	chrX	8773948	8774381	.	434	Gd7	Down	-1.19891857960013	-0.362830016542711	0.429673034133762	0.967796735655167
Region8315	chrX	8774929	8775450	.	522	Toll9	Up	-0.781255607622414	-0.554785953352369	-0.667285708681916	1.92378769210989
Region8316	chrX	8776476	8777241	.	766	Toll9	Up	-0.78126369353037	-0.0441667503909564	-0.433548122566578	1.60471963601838
Region8317	chrX	8777946	8778232	.	287	Toll9	Up	-1.46935584358037	0.266384077014637	-0.0827467785555216	2.01791939157363
Region8318	chrX	8785744	8786125	.	382	Toll10b	Up	-0.834464983789102	-0.36651551036975	1.00103182708241	-0.284672750972805
Region8319	chrX	8805621	8806219	.	599	Toll10b	Up	-0.731597450535856	0.588703620168429	0.758783516016733	-0.0873397058315439
Region8320	chrX	8806487	8807013	.	527	Time	Up	-0.603801272227639	0.858170349780944	0.726539592417111	-0.209005651801893
Region8321	chrX	8828825	8829158	.	334	Gd7	Up	1.63186409637615	-0.795832955176643	-1.11087938482072	-0.599168549582006
Region8322	chrX	8829375	8829639	.	265	Time	Down	0.266756972038153	-0.745006724795849	-0.515087879732107	0.357314217049401
Region8323	chrX	8830980	8832235	.	1256	Time	Down	-0.823074569712849	-2.59516739817794	0.221036070158922	0.765343458108946
Region8324	chrX	8864085	8864410	.	326	Toll9	Up	-0.859282813926602	0.0429133087284352	-1.3190199977605	2.91463866502385
Region8325	chrX	8869966	8870509	.	544	Toll10b	Down	1.81762162035587	0.272506057520386	-2.36727595031311	0.875129328590314
Region8326	chrX	8891315	8892122	.	808	Time	Up	0.328824361115008	0.461029826104578	-0.368800943240804	0.0771479509243769
Region8327	chrX	8893888	8894373	.	486	Toll9	Down	1.52683150438578	0.311571172096349	0.30519792987505	-2.39610553187414
Region8328	chrX	8894579	8895018	.	440	Gd7	Up	1.29153736179481	0.965630307932695	-0.354354269504832	-1.19069197876891
Region8329	chrX	8897063	8897537	.	475	Toll9	Down	0.440362823121176	0.761875029102143	0.171820648936261	-0.805467473141603
Region8330	chrX	8898007	8898535	.	529	Time	Up	0.153882171650524	1.12939076714531	0.496363469707828	-0.877094936131373
Region8331	chrX	8899936	8900459	.	524	Gd7	Down	-0.275472705852779	-0.102620190347405	0.129907533227208	0.179800608808177
Region8332	chrX	8901563	8901924	.	362	Gd7	Down	-0.677441105585603	0.317104040560598	0.580768816003507	0.085459203936208
Region8333	chrX	8905621	8906273	.	653	Gd7	Down	-0.591378913269214	0.541813315146786	0.356624184750351	0.279866102061811
Region8334	chrX	8906808	8907732	.	925	Time	Up	-0.13176661035819	0.24657360958789	0.135056244765622	-0.0135371267614129
Region8335	chrX	8908151	8908528	.	378	Time	Up	-0.193725669170424	1.82657829478194	0.065211810934703	0.16213593418502
Region8336	chrX	8924643	8925228	.	586	Toll9	Down	1.19451740543137	-0.464098877471859	-0.0759012441070617	-1.44502974747872
Region8337	chrX	8956007	8956168	.	162	Toll9	Down	-0.136896821129648	0.778219539672265	1.47042333375703	-1.82981482660603
Region8338	chrX	9041632	9041859	.	228	Toll9	Down	0.558716744079808	-0.321449790737476	1.06313323173699	-2.17565217781585
Region8339	chrX	9042112	9042903	.	792	Toll9	Down	-0.100094675005174	0.0573916926939715	0.549983432942579	-0.621021583039422
Region8340	chrX	9081215	9081482	.	268	Time	Up	-0.293635983072546	0.511593322758941	0.419896286821927	-0.192519251586527
Region8341	chrX	9089213	9089995	.	783	Toll10b	Up	-0.587529608937128	0.403361521638148	0.671120430031443	-0.154447711519021
Region8342	chrX	9106245	9106719	.	475	Toll10b	Up	-0.403155653103269	0.345005982415112	0.448242780398204	-0.0892276235319226
Region8343	chrX	9106921	9107296	.	376	Toll10b	Down	0.471426246259325	0.132998100863232	-0.573989802574441	0.172376621452934
Region8344	chrX	9108904	9109841	.	938	Time	Up	-0.32729456935461	0.556737275756555	0.143780049167573	0.228047993295382
Region8345	chrX	9110412	9110818	.	407	Time	Down	0.0619159244388457	-0.705579290437668	-0.3965436017811	0.461055873491106
Region8346	chrX	9117853	9118287	.	435	Gd7	Down	-0.473796706797	-0.256796095798177	0.128281188868869	0.439139821324629
Region8347	chrX	9118588	9119091	.	504	Toll9	Up	-0.400283030763435	0.535652409575106	-0.0761635128320246	0.622922707530862
Region8348	chrX	9121386	9121749	.	364	Gd7	Down	-0.562685802189906	-0.492999192291262	0.558348090817918	-0.0327095631827439
Region8349	chrX	9127241	9128189	.	949	Time	Down	-0.426338171330789	-0.48345963201952	0.233658789502903	0.233759267070159
Region8350	chrX	9128746	9129663	.	918	Toll9	Up	-0.302748651306368	-0.456458509930247	-0.660071276672088	1.29357420228397
Region8351	chrX	9132417	9133240	.	824	Toll10b	Down	0.33465858258217	-0.00746960765809677	-0.564093802425478	0.336181207865522
Region8352	chrX	9133678	9134253	.	576	Time	Up	0.667759831149042	1.42306211236706	-0.629030759591168	-0.00702474915900911
Region8353	chrX	9134860	9135353	.	494	Gd7	Down	-0.621099435122483	0.236243564059429	0.377180361966841	0.290336026616391
Region8354	chrX	9141138	9141716	.	579	Gd7	Down	-1.02801724657437	-0.267658506356004	0.877475760515726	0.134928112236433
Region8355	chrX	9142320	9142695	.	376	Gd7	Down	-0.477131496863961	-0.217945676965895	0.472174986274518	-0.0259911247285207
Region8356	chrX	9149259	9149662	.	404	Gd7	Down	-0.632060072620345	-0.207287107699681	0.597336200625654	0.00400815052568866
Region8357	chrX	9152107	9152564	.	458	Gd7	Down	-0.484500985239206	0.145043136718017	0.159707491073542	0.410116989552472
Region8358	chrX	9155606	9156867	.	1262	Toll10b	Up	-0.789049772657608	0.307705025365467	1.11606790037606	-0.500589137542059
Region8359	chrX	9159633	9160099	.	467	Toll10b	Up	-0.213231485333711	-0.222063472140251	0.359475923875317	-0.214279733138
