geneID	Chr	Start	End	ATACseq_Geneid	ATACseq_Start	ATACseq_End	SYMBOL	SYMBOL_unique	annotation	factor	direction	PPC_factor	PPC_direction	ATACseq_factor	ATACseq_direction	CBP_factor	CBP_direction	K27ac_Geneid	K27ac_factor	K27ac_direction	PROseq_Time	PROseq_Gd7	PROseq_Toll10b	PROseq_Toll9	PPC_Time	PPC_Gd7	PPC_Toll10b	PPC_Toll9	ATACseq_Time	ATACseq_Gd7	ATACseq_Toll10b	ATACseq_Toll9	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	hclust	PC1	PC2	tsne1	tsne2	umap1	umap2	kmeans_UMAP	ATAC_NC_PC2	MoreOpenInNC13	NaiveState	log2FoldChange	padj
FBgn0020299	3R	14603983	14607979	Region14014	14585392	14587724	stumps	stumps	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region3959	Toll10b	Up	1.49929280396908	-5.11820117113018	8.29279938641718	-4.34716444653337	0.0085564698233737	-3.006139530131	7.91782328444377	-8.60331184736275	0.238652271221859	-0.649534432167217	1.16164915074066	-0.802097153721125	-0.697107999469237	1.85888561377066	-1.5320100188777	-3.06755435040857	5.21315497345663	-3.04872334919878	6	-14.2686613955039	-6.93102554682562	18.2133763165121	22.6183555184288	1.88019677698895	-6.91562652645258	4	-0.468318184900107	TRUE	FALSE	-0.276663890571191	0.0706747866800036
FBgn0020299	3R	14603983	14607979	Region14014	14585392	14587724	stumps	stumps.1	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region3960	Toll10b	Up	1.49929280396908	-5.11820117113018	8.29279938641718	-4.34716444653337	0.0085564698233737	-3.006139530131	7.91782328444377	-8.60331184736275	0.238652271221859	-0.649534432167217	1.16164915074066	-0.802097153721125	-0.697107999469237	1.85888561377066	-1.5320100188777	-2.09758120289116	4.31821913128993	-2.9293791152953	6	-13.8041053893577	-6.942062143598	18.6971363803753	22.3004205841934	1.92777671150895	-6.88494113891186	4	-0.468318184900107	TRUE	FALSE	-0.276663890571191	0.0706747866800036
FBgn0020299	3R	14603983	14607979	Region14015	14588895	14592032	stumps	stumps.2	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region3961	Toll10b	Up	1.49929280396908	-5.11820117113018	8.29279938641718	-4.34716444653337	0.0085564698233737	-3.006139530131	7.91782328444377	-8.60331184736275	1.03768331257936	-1.30153794157727	2.28587258872249	-1.55015077816898	-1.72947952595608	2.85819901099034	-1.39851929928972	-3.61168805149011	4.37336862218303	-1.61145436503534	6	-14.7825466228896	-6.23360299683961	17.0085355378489	20.2353667210357	1.89782456465356	-6.90408233704647	4	-0.736967318738923	TRUE	FALSE	0.139813343734525	0.260352782491678
FBgn0020299	3R	14603983	14607979	Region14015	14588895	14592032	stumps	stumps.3	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region3962	Toll10b	Up	1.49929280396908	-5.11820117113018	8.29279938641718	-4.34716444653337	0.0085564698233737	-3.006139530131	7.91782328444377	-8.60331184736275	1.03768331257936	-1.30153794157727	2.28587258872249	-1.55015077816898	-1.72947952595608	2.85819901099034	-1.39851929928972	-3.31901362382938	5.17354697829074	-2.77517646756053	6	-14.9936858126385	-6.74489527335027	17.2555760472403	21.0739970823154	1.71850642844648	-6.75025918054195	4	-0.736967318738923	TRUE	FALSE	0.139813343734525	0.260352782491678
FBgn0020299	3R	14603983	14607979	Region14015	14588895	14592032	stumps	stumps.4	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region3963	Toll10b	Up	1.49929280396908	-5.11820117113018	8.29279938641718	-4.34716444653337	0.0085564698233737	-3.006139530131	7.91782328444377	-8.60331184736275	1.03768331257936	-1.30153794157727	2.28587258872249	-1.55015077816898	-1.72947952595608	2.85819901099034	-1.39851929928972	-2.37130622385843	3.61130163642671	-1.88747253033936	6	-14.3139964550261	-6.42919801786957	17.848600721721	20.128323864878	1.97752016181493	-6.96224149291219	4	-0.736967318738923	TRUE	FALSE	0.139813343734525	0.260352782491678
FBgn0030510	X	13678397	13680000	Region19138	13666943	13671464	CG12177	CG12177	Literature & This	Toll10b	Up	Gd7	Down	Toll10b	Up	Toll9	Up	Region5398	Gd7	Down	-1.02826045069636	-3.01301082537855	5.95991775656346	-4.02933227811103	-1.69130415154787	-3.35599676458296	3.1989490261333	-0.496946862112924	0.304516911824282	-0.519541754029549	0.64088514444955	-0.24821390427768	-0.165721057881333	-0.0179625846290844	0.265794851952575	-1.84731427379702	0.431576158017763	1.19958093194166	6	-6.19853168731742	-1.88687503719204	16.4285665828203	0.0575170461325726	1.22099937094751	-4.31997667477029	6	0.581536201311655	FALSE	FALSE	-0.103337296465084	0.791530170683143
FBgn0030510	X	13678397	13680000	Region19139	13679823	13680585	CG12177	CG12177.1	Literature & This	Toll10b	Up	Gd7	Down	Toll10b	Up	Toll10b	Up	Region5400	Toll10b	Up	-1.02826045069636	-3.01301082537855	5.95991775656346	-4.02933227811103	-1.69130415154787	-3.35599676458296	3.1989490261333	-0.496946862112924	-0.704372279080664	-2.34271033509039	3.90954360574813	-2.51058270411372	-2.13519266887842	5.09948394128638	-3.87848483605808	-1.02075225793183	2.50278596144329	-1.87550923081892	6	-9.15667452031963	-4.36055282485694	5.07003555865328	21.7874498959973	0.84034507919125	-6.13241906298189	4	0.0585489214634635	FALSE	FALSE	0.22087206496316	0.616221471727367
FBgn0032682	2L	18485917	18487610	Region2636	18483681	18487480	grnd	grnd	This	Toll10b	Down	Toll10b	Down	Toll10b	Down	Toll10b	Down	Region832	Toll10b	Down	-1.67183035426728	2.55351341126108	-3.73269016813267	1.61698377523636	-0.515826459945645	1.53576976403346	-3.00085423578242	2.70916827182042	0.296134196173412	0.599565147615704	-1.24452307183308	0.975412748836214	1.73290369399933	-2.32211442487154	0.659130557986692	2.04031329350373	-3.74146936920578	2.33501505505078	1	9.41604563873993	2.67596143907444	0.989446117835384	-2.0225236919251	-0.0580939175421188	2.6399611117349	5	-0.905082053911721	TRUE	FALSE	-0.114009344042753	0.532236649491636
FBgn0032682	2L	18485917	18487610	Region2636	18483681	18487480	grnd	grnd.1	This	Toll10b	Down	Toll10b	Down	Toll10b	Down	Toll10b	Down	Region831	Toll10b	Down	-1.67183035426728	2.55351341126108	-3.73269016813267	1.61698377523636	-0.515826459945645	1.53576976403346	-3.00085423578242	2.70916827182042	0.296134196173412	0.599565147615704	-1.24452307183308	0.975412748836214	1.73290369399933	-2.32211442487154	0.659130557986692	0.620638649862017	-0.942815096078866	0.491353404103283	1	8.24738969610297	1.98547218227061	0.256721092177645	-3.85953980465398	0.0262297548664714	2.53506276748551	5	-0.905082053911721	TRUE	FALSE	-0.114009344042753	0.532236649491636
FBgn0032682	2L	18485917	18487610	Region2636	18483681	18487480	grnd	grnd.2	This	Toll10b	Down	Toll10b	Down	Toll10b	Down	Toll10b	Down	Region833	Toll10b	Down	-1.67183035426728	2.55351341126108	-3.73269016813267	1.61698377523636	-0.515826459945645	1.53576976403346	-3.00085423578242	2.70916827182042	0.296134196173412	0.599565147615704	-1.24452307183308	0.975412748836214	1.73290369399933	-2.32211442487154	0.659130557986692	0.696924933291073	-1.98372357481222	1.58871965745362	1	8.60251393243818	2.4452508325974	0.646260144097338	-3.26104402424562	-0.114571191944176	2.65286812658161	5	-0.905082053911721	TRUE	FALSE	-0.114009344042753	0.532236649491636
FBgn0032693	2L	18651158	18652510	Region2672	18651455	18653923	Cyp310a1	Cyp310a1	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region839	Toll10b	Up	-0.382017104511277	-4.16017101423255	5.36088771040145	-1.65194320942722	-0.212125100331601	-3.23753161472624	3.72968372293309	-1.51873247269007	-1.86398183164423	-1.65236474741903	1.95033154871066	-0.669409270285429	-2.97360827884825	3.77596300558305	-0.845123292155212	-6.13943195453905	6.75357315117896	-1.97628208557312	8	-11.2819185140922	-1.1293598792087	-20.1333488166604	-0.915078134693126	0.139364692064271	-4.53759507724362	6	0.151308422321601	FALSE	FALSE	-0.038876167597102	0.833415575614145
FBgn0035558	3L	4542551	4553357	Region8389	4541171	4543818	CG11357	CG11357	This	Toll10b	Up	Toll9	Down	Time	Up	Toll9	Down	Region2485	Toll10b	Up	0.851428730345213	-1.0837577797226	3.77550002780994	-3.67464461724457	0.781698597746118	-0.177717316419068	1.13588156170768	-1.58691643238301	1.37883638279091	0.0575554928297704	0.472959284776852	-0.714730095612379	0.144606201227616	-0.012164059880874	-0.193792926006147	-1.90276584896214	1.97367847070407	-0.47862137409016	8	-3.17133112006668	-3.02286962203008	6.94422488568342	1.8310109493857	0.829479482860144	-3.56639144570941	6	-1.42415988318717	TRUE	TRUE	0.272664962422554	0.0398726494877384
FBgn0035558	3L	4542551	4553357	Region8390	4545110	4550436	CG11357	CG11357.1	This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2486	Toll10b	Up	0.851428730345213	-1.0837577797226	3.77550002780994	-3.67464461724457	0.781698597746118	-0.177717316419068	1.13588156170768	-1.58691643238301	0.664972338114808	-1.01100904705104	2.30811574124494	-1.93071370998388	-1.64657637226678	3.53146326162109	-2.44150848601257	-3.12043077477921	5.4487498837044	-3.26464653010653	8	-6.15429530662347	-4.62372679414016	3.92221508275669	14.1880222040143	0.245923605413861	-3.99329141668061	6	0.55788283230369	FALSE	FALSE	-0.0928667840533546	0.545722095435539
FBgn0035558	3L	4542551	4553357	Region8390	4545110	4550436	CG11357	CG11357.2	This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2487	Toll10b	Up	0.851428730345213	-1.0837577797226	3.77550002780994	-3.67464461724457	0.781698597746118	-0.177717316419068	1.13588156170768	-1.58691643238301	0.664972338114808	-1.01100904705104	2.30811574124494	-1.93071370998388	-1.64657637226678	3.53146326162109	-2.44150848601257	-3.53383994488279	5.27948076854155	-2.69816760880424	8	-6.17151833279785	-4.35764170163572	3.72452799350259	14.2016575158834	0.0986474427941472	-3.81461793930709	6	0.55788283230369	FALSE	FALSE	-0.0928667840533546	0.545722095435539
FBgn0037207	3L	22946157	22952148	Region11295	22943048	22946715	Mes2	Mes2	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll9	Down	Region3302	Toll10b	Up	1.81928589585973	-2.83519638568551	4.12403899639329	-1.76752020710072	-0.0130872271465436	-0.170789248833387	0.894623629240276	-1.20698876244579	1.13330953692302	-0.88123725533405	1.44878078019901	-0.914585536788402	0.48410138687728	0.666668423706637	-1.61784922161732	-2.18526394164582	4.72424793787205	-3.30464504790135	8	-5.34995263783448	-2.5224625401355	-8.15299313271331	-10.2241896810959	0.273438610089938	-3.64220404711165	6	-0.280150105485559	TRUE	FALSE	0.0177417401508557	0.919791369419902
FBgn0037207	3L	22946157	22952148	Region11295	22943048	22946715	Mes2	Mes2.1	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll9	Down	Region3303	Toll10b	Up	1.81928589585973	-2.83519638568551	4.12403899639329	-1.76752020710072	-0.0130872271465436	-0.170789248833387	0.894623629240276	-1.20698876244579	1.13330953692302	-0.88123725533405	1.44878078019901	-0.914585536788402	0.48410138687728	0.666668423706637	-1.61784922161732	-2.32805799713075	3.91902707102219	-2.27185051858128	8	-5.1107690934009	-2.07611776532834	-8.46530498677149	-9.39275900980107	0.393469192844143	-3.6108540497986	6	-0.280150105485559	TRUE	FALSE	0.0177417401508557	0.919791369419902
FBgn0037207	3L	22946157	22952148	Region11295	22943048	22946715	Mes2	Mes2.2	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll9	Down	Region3304	Toll10b	Up	1.81928589585973	-2.83519638568551	4.12403899639329	-1.76752020710072	-0.0130872271465436	-0.170789248833387	0.894623629240276	-1.20698876244579	1.13330953692302	-0.88123725533405	1.44878078019901	-0.914585536788402	0.48410138687728	0.666668423706637	-1.61784922161732	-1.94062817145102	3.16958414306722	-1.78475746579428	8	-4.79654017687311	-1.89447549799647	-8.57403221866582	-8.77245601372635	0.586443942259868	-3.61368462483997	6	-0.280150105485559	TRUE	FALSE	0.0177417401508557	0.919791369419902
FBgn0037207	3L	22946157	22952148	Region11296	22947031	22950030	Mes2	Mes2.3	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Time	Up	Toll9	Down	Region3305	Toll10b	Up	1.81928589585973	-2.83519638568551	4.12403899639329	-1.76752020710072	-0.0130872271465436	-0.170789248833387	0.894623629240276	-1.20698876244579	2.07173715753153	-0.637254092682102	0.889740318149128	-0.445881771236007	-0.0200614323623244	0.42791313898503	-0.557019558368712	-1.48580189073895	3.03227149551015	-2.04529282040252	8	-4.5371458705271	-1.60984831121374	-6.95599490569989	-8.94616881704109	0.621054516894751	-3.71144614599206	6	-0.633215715089109	TRUE	FALSE	-0.101550979441805	0.512960163593533
FBgn0037819	3R	10677837	10680425	Region13502	10680385	10681951	CG14688	CG14688	Literature & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll9	Down	Region3794	Toll10b	Up	0.933437748351629	-1.78532645431957	4.54072347500495	-3.76389258032093	0.34178792077022	-0.434566316173424	2.80697133930954	-3.92796803849892	0.436724410057883	-1.23619015867389	2.13182470358824	-1.41872525647912	-0.634139568465479	2.70169069602124	-2.77824786544123	-1.83800668590702	4.67134239450373	-3.56177915923566	6	-7.21120342607907	-5.8938336507675	7.22883470513532	14.7064897399708	0.341345966819194	-4.13987030757657	6	-0.337102888984332	TRUE	FALSE	0.113349134441708	0.593856829285605
FBgn0037819	3R	10677837	10680425	Region13502	10680385	10681951	CG14688	CG14688.1	Literature & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll9	Down	Region3795	Toll10b	Up	0.933437748351629	-1.78532645431957	4.54072347500495	-3.76389258032093	0.34178792077022	-0.434566316173424	2.80697133930954	-3.92796803849892	0.436724410057883	-1.23619015867389	2.13182470358824	-1.41872525647912	-0.634139568465479	2.70169069602124	-2.77824786544123	-1.20581811041346	2.494161193108	-1.69719710871075	6	-6.38520546436998	-5.14450316918389	6.6059390159186	14.6910086475802	0.484636384172638	-4.01647141674297	6	-0.337102888984332	TRUE	FALSE	0.113349134441708	0.593856829285605
FBgn0040089	X	19706518	19712545	Region19956	19696911	19698409	meso18E	meso18E	This	Toll10b	Up	Toll9	Down	Time	Up	Gd7	Up	Region5681	Gd7	Up	1.25983292119524	-3.24013801421331	6.32979600725285	-4.22479922012468	-0.184752087490205	-1.50599926780068	6.95903780830966	-9.14195926221745	0.94249003124997	-0.251449982224006	0.218277333291032	0.00526683564894872	1.6821614548711	-1.36392808942327	-0.579680766612369	2.88313959523568	-1.18964269388033	-1.29367904417207	6	-7.16267837665965	-7.12763578663825	20.5969953277455	21.8444387015385	1.88823562386937	-5.13765193380158	4	-1.60633461109773	TRUE	FALSE	0.205927256199696	0.554563278501031
FBgn0040089	X	19706518	19712545	Region19960	19712569	19714258	meso18E	meso18E.1	This	Toll10b	Up	Toll9	Down	Toll9	Down	Toll9	Down	Region5684	Toll10b	Up	1.25983292119524	-3.24013801421331	6.32979600725285	-4.22479922012468	-0.184752087490205	-1.50599926780068	6.95903780830966	-9.14195926221745	0.446415361080983	-0.99559272398809	3.38941712329833	-3.42472824999115	-0.484198179302196	2.0012206942552	-2.03686567659095	-0.447732815731984	2.23568792175496	-2.09825706853203	6	-10.7836819513548	-7.98134875265888	24.2915190395736	17.8471065694462	2.13101640264016	-6.74543324060394	4	0.376824303570065	FALSE	FALSE	0.0352156617000659	0.944327034789513
FBgn0040089	X	19706518	19712545	Region19961	19714645	19719354	meso18E	meso18E.2	This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region5685	Toll10b	Up	1.25983292119524	-3.24013801421331	6.32979600725285	-4.22479922012468	-0.184752087490205	-1.50599926780068	6.95903780830966	-9.14195926221745	0.316354329214452	-1.55502956851607	3.14297332860182	-2.4140947660408	-0.382731663379235	1.08294362989787	-0.926550879873401	-1.08671281329431	1.94288961597804	-1.18774478383694	6	-10.5450306502282	-7.08076927633588	24.3683650438572	18.7749842473049	2.14750612917658	-6.76227805609721	4	-0.315177572770675	TRUE	FALSE	-0.0809749037091335	0.829789133977174
FBgn0040089	X	19706518	19712545	Region19961	19714645	19719354	meso18E	meso18E.3	This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region5686	Toll10b	Up	1.25983292119524	-3.24013801421331	6.32979600725285	-4.22479922012468	-0.184752087490205	-1.50599926780068	6.95903780830966	-9.14195926221745	0.316354329214452	-1.55502956851607	3.14297332860182	-2.4140947660408	-0.382731663379235	1.08294362989787	-0.926550879873401	-1.30305951507284	2.85618110642402	-2.01441757611867	6	-10.8829229388887	-7.41704737236157	24.5469822057192	19.0969351132106	2.02343140458961	-6.87908621792877	4	-0.315177572770675	TRUE	FALSE	-0.0809749037091335	0.829789133977174
FBgn0050115	2R	18554219	18582817	Region6303	18573484	18574882	GEFmeso	GEFmeso	Roshan & This	Toll10b	Up	Toll10b	Up	Gd7	Up	Toll9	Down	Region1869	Toll10b	Up	0.365298832877002	-2.05983309650292	4.75913872173766	-3.68835173830832	0.463347270185819	-1.05297129758266	1.55146489851606	-1.0404167500848	0.0388671526155528	0.931229042698013	-0.284658907553049	-0.734115520036753	0.22815296006263	0.516636159601311	-1.03981132840403	-1.2943640749247	2.69742573552384	-1.84437287036884	8	-4.42836380283761	-3.50635333947859	7.56718684464787	2.65347525531694	0.708604883033275	-3.58018622569922	6	-0.779324889595592	TRUE	FALSE	0.210706054397311	0.219852499116237
FBgn0052475	3L	22928	26208	Region7515	39947	40955	mthl8	mthl8	This	Toll10b	Down	Toll10b	Down	Toll10b	Down	Toll10b	Down	Region2241	Gd7	Up	0.413439423919724	5.57997984334057	-7.88646675417275	3.16487802783887	-0.635970525540076	10.6157854434433	-14.0620967778466	7.93896113758752	1.42300771765254	0.995527688424891	-2.5345323887328	2.25831997846162	1.04812467715992	-2.05735030682002	1.29303261510196	1.96846542101631	-1.29655148043487	-0.340323579884543	1	19.954061313773	5.76849643025507	0.522741168800409	30.4994965949649	0.710235711375056	3.19052681309353	5	NA	NA	NA	NA	NA
FBgn0052475	3L	22928	26208	Region7515	39947	40955	mthl8	mthl8.1	This	Toll10b	Down	Toll10b	Down	Toll10b	Down	Toll10b	Down	Region2242	Toll10b	Down	0.413439423919724	5.57997984334057	-7.88646675417275	3.16487802783887	-0.635970525540076	10.6157854434433	-14.0620967778466	7.93896113758752	1.42300771765254	0.995527688424891	-2.5345323887328	2.25831997846162	1.04812467715992	-2.05735030682002	1.29303261510196	1.39105592085297	-1.77803593174727	0.725603466877377	1	20.0104521683053	6.25645545975072	0.532149185268721	30.4990776241269	0.786135211875941	3.25630817194028	5	NA	NA	NA	NA	NA
FBgn0052475	3L	22928	26208	Region7518	47563	48348	mthl8	mthl8.2	This	Toll10b	Down	Toll10b	Down	Toll10b	Down	Toll9	Up	Region2243	Toll10b	Down	0.413439423919724	5.57997984334057	-7.88646675417275	3.16487802783887	-0.635970525540076	10.6157854434433	-14.0620967778466	7.93896113758752	-1.19918035918449	2.81716789509824	-5.50836669640972	4.12024479431657	0.829157746601928	-4.01488904023156	4.29342903610916	0.916420386339949	-3.39534822517643	2.97116639419321	1	21.7136001075721	8.28624814225071	5.31160761185852	30.8753814636158	0.684774512187205	3.17226106847644	5	NA	NA	NA	NA	NA
FBgn0052475	3L	22928	26208	Region7519	48901	49156	mthl8	mthl8.3	This	Toll10b	Down	Toll10b	Down	Toll10b	Down	Toll10b	Down	Region2243	Toll10b	Down	0.413439423919724	5.57997984334057	-7.88646675417275	3.16487802783887	-0.635970525540076	10.6157854434433	-14.0620967778466	7.93896113758752	-1.41958999868811	3.9699472484356	-5.26325832788984	2.39620063892653	1.5850833406329	-3.56472878285357	2.57657608785044	0.916420386339949	-3.39534822517643	2.97116639419321	1	21.7405195820075	7.37311441295007	5.36514212820438	30.8775989879302	0.707961303934543	3.19128351039444	5	NA	NA	NA	NA	NA
FBgn0268063	3L	7519497	7527913	Region8755	7518002	7520219	ltl	ltl	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region2583	Toll10b	Up	-1.34585403158436	-5.23182774675075	6.85653024349036	-2.23388083795338	-2.81903747876466	-3.27817278634634	4.57589548353275	-2.82859638812459	-0.691926432732586	-1.26871023755248	2.34929543275762	-1.67626248422373	-1.64539006540397	2.81298045276386	-1.45895458723733	-2.62067754324212	4.96370855876459	-3.17631003688486	6	-11.5948645418992	-3.31931730142681	15.2748436400399	7.27483279745196	1.00084660807482	-6.44989273352066	4	0.0606498151985589	FALSE	FALSE	0.132952443089098	0.389283681042906
FBgn0268063	3L	7519497	7527913	Region8755	7518002	7520219	ltl	ltl.1	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region2584	Toll10b	Up	-1.34585403158436	-5.23182774675075	6.85653024349036	-2.23388083795338	-2.81903747876466	-3.27817278634634	4.57589548353275	-2.82859638812459	-0.691926432732586	-1.26871023755248	2.34929543275762	-1.67626248422373	-1.64539006540397	2.81298045276386	-1.45895458723733	-2.13792416564644	3.51327350776162	-1.99025296862946	6	-11.0337418160506	-2.84778672509557	14.9770445881824	7.37927852845066	0.906388710186111	-6.24593041591246	4	0.0606498151985589	FALSE	FALSE	0.132952443089098	0.389283681042906
FBgn0002931	2L	83084	86887	Region24	88513	93297	net	net	This	Toll9	Down	Toll9	Down	Toll9	Down	Toll9	Down	Region8	Toll9	Down	-1.87472350622471	4.53741568426738	1.47115677095527	-8.17845207302475	-0.0431324157993504	1.22825346566185	-0.126699967056304	-1.50401905913779	-1.50587037046859	1.72960021752927	0.053277512967775	-2.15760891924201	3.69441231668994	-1.17122195963809	-3.77226710484929	3.22085575710101	2.12482144058611	-5.31701993313892	4	3.34254304592373	-12.1487106589155	-18.7451370054435	5.07910347615426	2.84423370005539	2.80666111263147	5	-1.00270265268413	TRUE	FALSE	-0.156201502094878	0.299698988814803
FBgn0012037	2L	13906145	13909070	Region2131	13902404	13907126	Ance	Ance	Literature & Roshan & This	Toll9	Down	Gd7	Up	Toll9	Down	Gd7	Up	Region722	Toll9	Down	-0.343905358044556	3.37397560749963	-0.499298274453896	-3.9086296596944	-1.65613877954117	3.31658483532361	-1.65254328923363	-1.94524770568003	0.00583466269542071	0.0444566291495225	0.0490436212714484	-0.120509171460454	1.44820006827681	-1.18577181254851	-0.483241938252194	0.626371418330348	0.923849697579754	-1.60644612709775	4	4.44815966764483	-5.39308624903441	-6.8607583073518	0.133709407961487	2.58641005773098	1.93401167908921	5	-0.657822031075294	TRUE	FALSE	-0.0152465294133369	0.946376083974465
FBgn0027364	3L	20788986	20792277	Region10850	20788929	20790780	Six4	Six4	This	Toll9	Down	Gd7	Up	Toll10b	Up	Toll10b	Up	Region3216	Toll10b	Up	0.760176558337928	0.170965288307819	3.02244446419023	-4.35443533182163	-0.0273193333838541	0.445829084961355	-0.304342130551524	-0.128757210886263	1.14253338971942	-1.2741012021886	2.12567517223008	-1.36463513766545	-1.47535848611609	2.66795039469175	-1.50773227203706	-1.02736032179537	1.9670344683652	-1.26889742930102	5	-2.4220713142515	-3.80603007575301	3.51441273365942	17.514748776967	0.707439816784448	-3.06257458384974	6	0.542242147456427	FALSE	FALSE	0.152406201280417	0.303687721040353
FBgn0027930	3R	4308408	4309735	Region12336	4309981	4312722	MP1	MP1	This	Toll9	Up	Time	Up	Gd7	Down	Toll9	Up	Region3415	Gd7	Up	0.503864094375614	-1.6706817939626	-0.967284152041342	3.59173334912115	1.88955902570918	-0.113980860802409	0.780236514582604	-1.10131031808866	0.0260413932208404	-0.349192183387742	0.247916617718984	0.0826455358751647	-0.0830249719891249	-0.51507932066161	0.826462156197569	1.63023833477931	-0.524759156088897	-0.897307442019653	13	1.11733543149506	2.6327798775924	-7.9214158025338	6.37500642075806	-2.73082234892442	1.83975841342289	1	-0.622990653232607	TRUE	TRUE	-0.428418792601083	0.00971673757458053
FBgn0029082	2R	15011896	15042034	Region5756	15032150	15034352	hbs	hbs	Roshan & This	Toll9	Down	Gd7	Up	Toll10b	Down	Gd7	Up	Region1652	Gd7	Up	0.991223721653726	3.67399834103601	0.210643058289555	-5.28493074942415	0.790076528005348	3.74780282321791	-3.33619272963547	0.17352226228704	0.574254169492509	2.30418056281597	-2.45623528339458	0.573994481360061	3.76344439021068	-2.82419186273308	-1.60826062312876	2.79887580638841	-1.64123589220893	-0.710645943561668	3	8.00465612711145	-5.48015461727971	15.5884075045188	-3.74276079696828	2.05411420550061	3.2645906212059	5	0.0298185117566058	FALSE	FALSE	0.0794998366557348	0.660709063050511
FBgn0029123	2L	8826145	8829570	Region1409	8808767	8812455	SoxN	SoxN	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region455	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.780090461961745	-0.870835772761702	-1.38066159794637	2.93363856976958	-0.364803663932269	-1.70534054959606	2.86714719406518	0.101419760075351	-1.87875637117462	2.01371040613673	13	0.747204525302953	8.51651925051845	1.58449674355915	-12.5926161286036	-4.34158429220833	1.4006418134547	2	-0.874924987350848	TRUE	FALSE	0.0148242113108381	0.943075938111418
FBgn0029123	2L	8826145	8829570	Region1409	8808767	8812455	SoxN	SoxN.1	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region456	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.780090461961745	-0.870835772761702	-1.38066159794637	2.93363856976958	-0.364803663932269	-1.70534054959606	2.86714719406518	0.0440625463316055	-1.70729773130367	1.87376867925876	13	0.68082209288596	8.4609090508751	1.35756266572228	-12.6347564387826	-4.43661091477672	1.35287743546897	2	-0.874924987350848	TRUE	FALSE	0.0148242113108381	0.943075938111418
FBgn0029123	2L	8826145	8829570	Region1415	8824708	8830506	SoxN	SoxN.2	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region457	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.444196410887219	-1.51260605267406	0.0219122108038005	1.7934415795152	-0.949855962592503	-0.781224535611719	2.45263451440571	-2.3665740958523	-2.13502090505959	4.54997901994457	13	-0.279220746650237	9.51361587648859	5.69446069622048	-15.6557721021758	-5.12972426295606	0.782222740622416	2	0.0170534322767462	FALSE	FALSE	-0.055477994721521	0.643861469422778
FBgn0029123	2L	8826145	8829570	Region1415	8824708	8830506	SoxN	SoxN.3	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region458	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.444196410887219	-1.51260605267406	0.0219122108038005	1.7934415795152	-0.949855962592503	-0.781224535611719	2.45263451440571	-2.10907023376733	-1.65555582474162	3.77783371459444	13	-0.391273738780425	9.17034809411802	5.22762516790946	-15.2374460991408	-4.93689344243376	0.663778775301545	2	0.0170534322767462	FALSE	FALSE	-0.055477994721521	0.643861469422778
