geneID	Chr	Start	End	Strand	Length	min	max	mean	sd	overQC
Region5044	chrX	5942594	5943135	.	542	8.53072072081753	8.84568403672204	8.64861812202778	0.107605337639254	6
Region5045	chrX	5945228	5946190	.	963	9.12473762222162	9.26382132462857	9.21122389328675	0.0508828364876247	6
Region5046	chrX	6036920	6037414	.	495	7.70437456183696	7.97981062229594	7.83294909793267	0.109812955367488	6
Region5047	chrX	6037916	6038327	.	412	8.33648689843627	8.60916802576724	8.47347835846864	0.112069022545297	6
Region5048	chrX	6089530	6090212	.	683	9.05485741685182	9.18525989731249	9.13063971914686	0.0489471193726442	6
Region5049	chrX	6090901	6091446	.	546	8.70547696328013	8.92972921977837	8.77620467879678	0.0823380358621071	6
Region5050	chrX	6224552	6225097	.	546	8.52507576544867	8.88849395713721	8.74240360125541	0.146875171413791	6
Region5051	chrX	6225566	6226421	.	856	9.42358829761632	9.62718485898129	9.5388272320201	0.0763829786137766	6
Region5052	chrX	6255822	6256352	.	531	8.94316405499804	9.33202615669231	9.17607012140469	0.137771050581917	6
Region5053	chrX	6261127	6261570	.	444	7.84929251305383	8.15609393939588	7.9978715757892	0.137117299981402	6
Region5054	chrX	6266131	6266856	.	726	8.60966652428882	9.49734182527747	8.99197099436275	0.336937408638379	6
Region5055	chrX	6267792	6268435	.	644	9.12441661152913	9.23023935565204	9.19035948233269	0.0447222215690801	6
Region5056	chrX	6278612	6278942	.	331	7.32543164986187	7.75611935986884	7.48780810465245	0.157697588776811	6
Region5057	chrX	6279286	6280074	.	789	8.72722124132795	9.28613672663031	8.9680528804225	0.241170786114614	6
Region5058	chrX	6287424	6287914	.	491	8.5289590702116	8.80369244591714	8.66495937645374	0.0887013614015116	6
Region5059	chrX	6288161	6288582	.	422	7.81430510287655	8.29098721929183	8.08272976875701	0.153605430807002	6
Region5060	chrX	6290775	6291870	.	1096	8.49903010039409	8.98413687858505	8.76707920967853	0.183702972571887	6
Region5061	chrX	6294579	6295870	.	1292	9.09542154957111	9.59933603319552	9.35988936045946	0.216895626197049	6
Region5062	chrX	6300790	6301265	.	476	8.18670694304111	8.68589272988212	8.48373996485851	0.202513283067689	6
Region5063	chrX	6347132	6347834	.	703	8.67655609108679	9.40426861917462	8.92572384750774	0.287152015364337	6
Region5064	chrX	6349833	6350408	.	576	8.61754425736509	8.76413976877471	8.68364648131278	0.0609133574576397	6
Region5065	chrX	6350655	6351040	.	386	7.96834027535361	8.69435012781573	8.24088270883363	0.280119320467131	6
Region5066	chrX	6351969	6353454	.	1486	10.070331208258	10.8161379435749	10.4635113488215	0.305258515639656	6
Region5067	chrX	6365997	6366407	.	411	7.70042258539573	8.06220160250636	7.89018223175982	0.11651292766304	6
Region5068	chrX	6372376	6372975	.	600	8.88204338417733	9.18825494256815	9.01838701524365	0.132958224689366	6
Region5069	chrX	6524540	6525077	.	538	8.19341320155299	8.63994134411827	8.39883313208338	0.154828829766579	6
Region5070	chrX	6532656	6533227	.	572	8.67376764662729	9.07453762371116	8.84135361338322	0.157878885135642	6
Region5071	chrX	6533954	6534625	.	672	8.67338377070238	8.9908999650958	8.82501479034215	0.112388199957871	6
Region5072	chrX	6590880	6591503	.	624	8.39344284148397	8.91739755864079	8.54186791480947	0.190611540462675	6
Region5074	chrX	6604437	6604746	.	310	6.82927228592622	7.82664210412124	7.20951518055499	0.424686270779256	3
Region5075	chrX	6653743	6654217	.	475	8.85814467426378	9.40824298756951	9.12741884028612	0.229680571473532	6
Region5076	chrX	6654727	6655256	.	530	8.38267332475909	8.70586958831592	8.52227637387766	0.129949147440473	6
Region5077	chrX	6661039	6661986	.	948	8.81859384252375	9.0684819685143	8.94460805892936	0.0896925299897326	6
Region5078	chrX	6673490	6675313	.	1824	10.5486711368796	10.874271567297	10.6908758280916	0.113722090778465	6
Region5079	chrX	6677683	6678097	.	415	7.84556761499399	8.07135947015184	8.00946843179633	0.0892851003255585	6
Region5080	chrX	6683825	6684813	.	989	9.58848837314901	9.80453816270454	9.6883727445385	0.0828895371115178	6
Region5081	chrX	6688228	6688742	.	515	8.5503745598488	8.89454178811791	8.71121771080925	0.122980395899318	6
Region5082	chrX	6694195	6695012	.	818	9.42476045886802	9.81173483079906	9.59155593000469	0.129609806158651	6
Region5083	chrX	6743722	6744207	.	486	8.8383361782202	9.3810457264338	9.05171703751445	0.208204519276174	6
Region5084	chrX	6759200	6760324	.	1125	9.51523805538571	10.0070020051544	9.75284530932396	0.19551334711514	6
Region5085	chrX	6770660	6771657	.	998	8.76123039272805	8.94641644580374	8.84576395240855	0.0728691355350323	6
Region5086	chrX	6802956	6804986	.	2031	10.3011507625664	10.5223588330265	10.4070015898033	0.0854550964316085	6
Region5087	chrX	6820329	6820841	.	513	8.03289100365921	8.40652226242474	8.26278737709884	0.13360578383226	6
Region5088	chrX	6821062	6821463	.	402	7.81974599995896	8.13248229006508	8.00399325595835	0.109944588599615	6
Region5089	chrX	6824253	6824994	.	742	8.95374917272809	9.0882175030613	9.03747533083707	0.0489883464225251	6
Region5090	chrX	6849009	6850366	.	1358	9.66753861959164	9.88685239827029	9.80193779475056	0.0775602037169516	6
Region5091	chrX	6853438	6853897	.	460	7.69247698665054	8.67758877617096	8.22244843614762	0.399121395881729	6
Region5092	chrX	6854116	6855636	.	1521	9.80430852162318	10.2982242060101	10.0033019531368	0.179987926046257	6
Region5093	chrX	6855900	6859292	.	3393	11.1112156099292	11.7928488621032	11.3955806802778	0.253219084397142	6
Region5094	chrX	6860016	6864528	.	4513	11.3954114979271	12.3805051090407	11.883617602551	0.396046851331409	6
Region5095	chrX	6868488	6869820	.	1333	9.7734321376328	10.1217546858087	9.9695329265402	0.141655243679621	6
Region5097	chrX	6972803	6973378	.	576	8.69953339606435	8.90317740623938	8.83109849137207	0.0704862321991391	6
Region5098	chrX	6980979	6981644	.	666	8.70537087986692	9.38966722652741	8.89664514256559	0.258924444904968	6
Region5099	chrX	6981921	6988618	.	6698	12.0455539703447	12.9936959274511	12.5279209878486	0.353359630784865	6
Region5100	chrX	6989081	6989900	.	820	8.63375387793217	9.50076320392806	8.88339073873627	0.319656965827832	6
Region5101	chrX	6994428	6998514	.	4087	11.6841616318348	12.334506966374	12.0091486428465	0.303827935168642	6
Region5102	chrX	6998730	7000412	.	1683	10.4025111643109	10.7870894322036	10.5882236108738	0.142251689294251	6
Region5103	chrX	7010701	7011882	.	1182	9.16864239731367	9.32176369701962	9.24827196520819	0.0512572087234114	6
Region5104	chrX	7013873	7014492	.	620	8.67584256644287	8.91736803573876	8.75822372381759	0.0893637182156541	6
Region5105	chrX	7039808	7040218	.	411	7.73002443945201	8.52664160137477	8.06422158009675	0.301247993365657	6
Region5106	chrX	7040794	7041583	.	790	8.62330282449801	9.07249781305765	8.7785416749215	0.155481109246543	6
Region5107	chrX	7095538	7098035	.	2498	11.2439364471625	12.0084359542323	11.5898350028893	0.293565945494509	6
Region5108	chrX	7102045	7102276	.	232	7.09454926138375	7.36318102185358	7.26410874511445	0.0990220296594099	6
Region5109	chrX	7104075	7104527	.	453	8.04745079927813	8.37269291385846	8.15905457167374	0.115340414324475	6
Region5110	chrX	7104795	7105432	.	638	8.67871776337563	8.85925067724009	8.77662337501499	0.069765381009525	6
Region5111	chrX	7109768	7110215	.	448	8.07812614014622	8.45661532766218	8.25530193750199	0.14362040210987	6
Region5112	chrX	7285624	7286165	.	542	8.64738905906954	9.00614548176671	8.79913665001246	0.117187249717231	6
Region5113	chrX	7290635	7291284	.	650	8.84546574607654	9.16377334957102	8.94135079862937	0.126468471505456	6
Region5114	chrX	7293664	7294007	.	344	6.68215071319295	8.01337968637865	7.34136248320013	0.474929896841364	4
Region5115	chrX	7294718	7296534	.	1817	8.15982546146105	9.61534510761891	8.96716078365213	0.639347386830714	6
Region5116	chrX	7297202	7297776	.	575	6.77051380626154	7.57083918708009	7.18224038976253	0.341220314023629	3
Region5118	chrX	7299165	7299657	.	493	6.57700777022986	7.47777687289044	7.06145878011404	0.384939684437346	3
Region5119	chrX	7299878	7300740	.	863	7.76431606139343	8.85578065141921	8.37254292945466	0.402603401223623	6
Region5120	chrX	7308181	7310536	.	2356	8.25588668517121	10.1852592743707	9.29620220102584	0.787786675273248	6
Region5122	chrX	7318599	7320318	.	1720	7.97471524579025	9.52477077519857	8.80171035401379	0.714270547551835	6
Region5123	chrX	7321186	7321701	.	516	7.60631074321385	8.58830325475116	8.05151553408194	0.47004637949629	6
Region5124	chrX	7322297	7323721	.	1425	8.04562522301911	9.6243122817711	8.77241515585212	0.686194445470104	6
Region5125	chrX	7324021	7324925	.	905	9.43823291716463	9.65542881575552	9.52371605760044	0.0787909989572375	6
Region5126	chrX	7336300	7337166	.	867	8.59547032392324	9.12611121049466	8.90436759496889	0.190132226228118	6
Region5127	chrX	7337425	7338324	.	900	9.3981208574543	9.76266487609853	9.55180558980754	0.124168938603905	6
Region5128	chrX	7704965	7705243	.	279	6.90402531673427	7.70471210037446	7.13443397146326	0.32072847808314	3
Region5129	chrX	7727894	7728412	.	519	8.38650124168614	8.6532880851198	8.48639162324785	0.103334610940239	6
Region5130	chrX	7728661	7729374	.	714	8.75408345626919	9.0610502467064	8.87195838548608	0.102695984309666	6
Region5131	chrX	7733974	7735801	.	1828	10.4380018579327	10.7169889174438	10.615538533677	0.101988097771756	6
Region5132	chrX	7737372	7737828	.	457	8.45424358276278	8.59649461914173	8.53243950662812	0.0455700061150486	6
Region5134	chrX	7889729	7891527	.	1799	9.49112578575659	10.228712956855	9.95053978808526	0.286300037102273	6
Region5135	chrX	7892191	7894764	.	2574	10.8368261411135	11.2021126475691	11.0019268453099	0.14599873940994	6
Region5136	chrX	7900531	7901263	.	733	9.3109926173366	9.54983936438913	9.41381775679625	0.0950441682995408	6
Region5137	chrX	7901931	7902288	.	358	8.01132888849273	8.40690111603598	8.13034986537012	0.146904827201214	6
Region5138	chrX	7912092	7912567	.	476	7.99031336925903	8.08108213394646	8.03900309284532	0.0337975968178889	6
Region5139	chrX	7920474	7920816	.	343	7.44586895994275	7.7162081776586	7.59004685763643	0.103829082225403	6
Region5140	chrX	7930680	7931301	.	622	8.67331438150506	9.02570060534702	8.80629881420104	0.136751271838209	6
Region5141	chrX	7932885	7933266	.	382	8.28146595152274	8.56038153242482	8.3954577763779	0.104216630427503	6
Region5142	chrX	7933741	7937587	.	3847	11.0729105946334	11.2961070104305	11.1793357425691	0.0960916778149689	6
Region5143	chrX	7937889	7938296	.	408	7.42610926257836	7.77836285875851	7.62329229007271	0.137158592354601	6
Region5144	chrX	7946464	7946987	.	524	7.62960478151277	8.00802036595011	7.80674799744253	0.142278715265082	6
Region5145	chrX	7967371	7968148	.	778	8.74829963446372	8.9909239604088	8.86880858413149	0.107624265756299	6
Region5146	chrX	8055804	8058503	.	2700	10.8655878535844	11.2945843380508	11.0295635542516	0.147664202266586	6
Region5147	chrX	8058763	8059256	.	494	8.05136950459356	8.49051276098734	8.24238350693138	0.154458850674774	6
Region5148	chrX	8059502	8061484	.	1983	10.4217629801786	11.0052349457278	10.7347149561327	0.197122548622862	6
Region5149	chrX	8074879	8075448	.	570	8.20648247759483	8.44824896323042	8.3061589901816	0.10153604188726	6
Region5150	chrX	8093637	8094016	.	380	7.55334119327077	7.88146304416818	7.74312825885017	0.12923221044146	6
Region5151	chrX	8117087	8117402	.	316	7.27803513175106	7.47348112135035	7.37672970279757	0.0714219163129157	6
Region5152	chrX	8120670	8121089	.	420	7.57223260288185	7.92513433909214	7.71597612316291	0.140538491976816	6
Region5153	chrX	8129832	8130365	.	534	8.40598342736629	8.64168346407163	8.55900840078139	0.0998956073537805	6
Region5154	chrX	8131495	8132772	.	1278	9.46173531671311	9.71225559925845	9.60543588366025	0.0965901509942072	6
Region5155	chrX	8140938	8142246	.	1309	9.84056358771128	10.0461042197927	9.9354838565101	0.0807936761177523	6
Region5156	chrX	8143163	8143696	.	534	7.78387185750893	8.11246392616774	7.98270431808446	0.129694949960162	6
Region5157	chrX	8145168	8145536	.	369	7.35325280017458	7.63838805160325	7.53486234738478	0.10507950275728	6
Region5158	chrX	8148848	8149199	.	352	7.65193315852905	8.00588904426995	7.82464925723363	0.125087919178853	6
Region5159	chrX	8156937	8157381	.	445	8.13973877614527	8.35489821322353	8.25075658232038	0.0878700521244252	6
Region5160	chrX	8176555	8177195	.	641	8.63835214740631	8.8517877809562	8.71096784785263	0.0812314675890858	6
Region5161	chrX	8210972	8211833	.	862	8.36400767662561	9.01358271708774	8.72577513330981	0.228747232776655	6
Region5162	chrX	8212706	8217323	.	4618	11.2000254894827	12.5549610881387	11.8751712848863	0.49769317902272	6
Region5163	chrX	8242608	8243263	.	656	8.53886767839106	9.06807142889835	8.81250113191282	0.230442933869135	6
Region5164	chrX	8244091	8244395	.	305	8.03654674639038	8.44108208892653	8.23357243526028	0.15319137623567	6
Region5165	chrX	8251098	8251840	.	743	8.72788493097083	9.06894893578693	8.93616020758762	0.134648012115823	6
Region5166	chrX	8270596	8271311	.	716	8.52599328599074	8.77546319555696	8.65444388352364	0.10549738837139	6
Region5167	chrX	8273435	8273930	.	496	8.82256397802693	9.29861539162856	9.1088732415566	0.214306141897875	6
Region5168	chrX	8398032	8398368	.	337	7.55768112375189	8.05410484192116	7.7350350218617	0.180967312857034	6
Region5169	chrX	8398880	8399814	.	935	9.70874563296195	10.3435742590619	10.0595595107521	0.236267062397257	6
Region5170	chrX	8406602	8407251	.	650	8.77136862201015	8.97314058556236	8.86671105728351	0.0796594692810302	6
Region5171	chrX	8408342	8410422	.	2081	10.5012245163815	10.9210231634489	10.6994492233567	0.178539817227428	6
Region5172	chrX	8410674	8411650	.	977	9.50375776327541	9.96841526488515	9.7093078716884	0.184275935375855	6
Region5173	chrX	8411856	8412652	.	797	9.43324933043446	10.0692301872547	9.72313222814534	0.240066608798789	6
Region5174	chrX	8413052	8413990	.	939	8.46222082008319	8.76432079028911	8.57708846465956	0.127746294435788	6
Region5175	chrX	8419740	8421186	.	1447	9.08533080337527	9.41848810172358	9.29164675323864	0.110533319902929	6
Region5176	chrX	8421432	8422603	.	1172	9.24461987959629	9.52356798949946	9.41822837701346	0.0976361600121642	6
Region5177	chrX	8436293	8438418	.	2126	10.6980577761443	10.8332899932682	10.742289774213	0.0528729966512019	6
Region5178	chrX	8461501	8461847	.	347	7.5060559523385	7.74404641637745	7.6458909578612	0.0970000338527449	6
Region5179	chrX	8517417	8518020	.	604	8.49187267872339	8.92856929979771	8.64580491371489	0.161280302349116	6
Region5180	chrX	8558300	8561682	.	3383	11.2023570733011	11.5777877996427	11.3525007645359	0.138189411250916	6
Region5181	chrX	8588859	8589389	.	531	8.83836525543149	9.30295059183023	8.96778619916391	0.177446462031604	6
Region5182	chrX	8591276	8591690	.	415	7.92079327606371	8.17717314837011	8.03676427409386	0.0968935154986982	6
Region5183	chrX	8605477	8606334	.	858	9.48462686079406	10.0137608490946	9.79686540783797	0.201896173497307	6
Region5184	chrX	8677087	8677552	.	466	8.69596854509624	9.15571011208918	8.89062865908346	0.196166534429472	6
Region5185	chrX	8681233	8681972	.	740	9.1097803929495	9.55236237124278	9.30427839648208	0.18444518452306	6
Region5186	chrX	8689561	8690811	.	1251	9.66383367713547	9.91052572842463	9.76530062797697	0.0907658444444889	6
Region5187	chrX	8714221	8715349	.	1129	8.84563395068304	9.18395575896565	9.02878195282294	0.140986643002247	6
Region5188	chrX	8719857	8720940	.	1084	9.01109346014982	9.23835068792556	9.11337415008531	0.0942319798494847	6
Region5189	chrX	8899859	8900224	.	366	7.56143360043105	7.79227742221755	7.67078626546192	0.0924454615038025	6
Region5190	chrX	8901735	8902095	.	361	7.85278100720521	8.17057918987645	7.93711359294512	0.119728782295241	6
Region5191	chrX	8905699	8906198	.	500	8.35901729857822	8.67521410375273	8.4738569174743	0.120380695779485	6
Region5192	chrX	9080612	9082500	.	1889	10.0409095401916	10.4512192542315	10.2580202053827	0.165740532487705	6
Region5193	chrX	9082929	9083374	.	446	8.18587494012736	8.36328952310171	8.30141313107165	0.0624698000153723	6
Region5194	chrX	9085963	9086337	.	375	8.27924766193816	8.82304387919078	8.59386845084653	0.239545994713252	6
Region5195	chrX	9089498	9090256	.	759	9.69077316170782	10.068738808928	9.92907631330936	0.142127830417671	6
Region5196	chrX	9103310	9103732	.	423	7.98424586845933	8.13442934506637	8.05780282803863	0.0681468432598336	6
Region5197	chrX	9106038	9106527	.	490	8.24164361845236	8.54529748513573	8.40547345275839	0.128539049968782	6
Region5198	chrX	9129080	9129379	.	300	6.9542528993344	7.67723431432125	7.19706070533568	0.263739682643863	5
Region5199	chrX	9134451	9134833	.	383	7.42385645586476	7.87136060952713	7.62033236847738	0.150098807194565	6
Region5200	chrX	9140917	9143058	.	2142	10.4260072823923	10.815365855533	10.6336580833318	0.163705988548899	6
Region5201	chrX	9148585	9150070	.	1486	10.2862664609458	10.5666073091883	10.44460760591	0.10743641861767	6
Region5202	chrX	9152143	9152457	.	315	7.54963562094059	8.19043843391496	7.87230868903595	0.323540296887768	6
Region5203	chrX	9155348	9156657	.	1310	10.5227171940125	10.9895111053304	10.7520502674116	0.160219215744252	6
Region5204	chrX	9157957	9159212	.	1256	9.7418958682081	9.99507991816521	9.88918817427838	0.119269311115011	6
Region5205	chrX	9159454	9159928	.	475	8.57192690923871	8.78578880114701	8.66026393355349	0.0763585878234505	6
Region5206	chrX	9161534	9162420	.	887	8.78389053908722	9.43681913945731	9.14251728786942	0.26579968974003	6
Region5207	chrX	9163302	9163760	.	459	8.13350029881384	8.57025006732063	8.32660222445536	0.167565489134857	6
Region5208	chrX	9164191	9164401	.	211	6.85398254449468	7.4111352963677	7.08300828798946	0.240695465406916	3
Region5209	chrX	9192734	9193610	.	877	8.78169060042958	9.44313876653417	8.98758235480072	0.26320854215647	6
Region5210	chrX	9231917	9232347	.	431	8.4196734720002	8.61249039685887	8.51065046623985	0.0649019784652766	6
Region5211	chrX	9242803	9244321	.	1519	9.95844669537075	10.2701655121455	10.1572842646442	0.141192796476183	6
Region5212	chrX	9246715	9248106	.	1392	10.0876463042348	10.4228752457596	10.2615215929838	0.120401876990433	6
Region5213	chrX	9250418	9250955	.	538	8.24158303125427	8.63604993375729	8.42087531588078	0.148415121241799	6
Region5214	chrX	9256189	9256647	.	459	8.61473942864268	8.9194513392244	8.78735039371094	0.11303956978075	6
Region5215	chrX	9268707	9269142	.	436	7.17927483870093	8.02126546892437	7.51522721763839	0.364545488855867	6
Region5216	chrX	9272465	9274041	.	1577	9.92327545751176	10.3203480441112	10.099058583857	0.140734682506244	6
Region5217	chrX	9318686	9319786	.	1101	9.50209373820507	9.83738115803721	9.66738517376796	0.13332572212689	6
Region5218	chrX	9355629	9357242	.	1614	10.201229406665	10.5191098197311	10.3661246076801	0.135340412934146	6
Region5219	chrX	9494910	9495525	.	616	7.68886547845662	8.21381358036079	7.99145775680103	0.234846628750515	6
Region5220	chrX	9495897	9496182	.	286	7.19494950919502	7.59796613346814	7.43368241861359	0.161355820052435	6
Region5221	chrX	9496487	9496988	.	502	7.43757912324685	8.36516547408678	7.95012418324783	0.373309927163452	6
Region5222	chrX	9553154	9554153	.	1000	9.07046676808119	9.23558065730942	9.14386767169526	0.0577198461865063	6
Region5223	chrX	9554585	9555340	.	756	9.22536191128339	9.48231283534961	9.35574277671764	0.0956865611104944	6
Region5224	chrX	9556082	9556594	.	513	8.55612670429571	8.97797696417867	8.78547541867586	0.16383908543976	6
Region5225	chrX	9557449	9558339	.	891	8.57836672848533	9.3105013569554	8.86437202240975	0.296618305127524	6
Region5226	chrX	9579257	9579953	.	697	8.72962507871829	8.94788264239294	8.80446177032781	0.085087387637374	6
Region5227	chrX	9605547	9605929	.	383	7.73017929832976	8.0079300736309	7.91536967837426	0.102075158515922	6
Region5228	chrX	9608931	9609491	.	561	8.21820349508695	8.64095808928217	8.43173231015161	0.160622347724387	6
Region5229	chrX	9658461	9658871	.	411	8.51847671254676	8.99770526390267	8.68814728790568	0.169489337950244	6
Region5230	chrX	9683943	9685641	.	1699	10.2660197041901	10.6518444008226	10.4098699727096	0.153847692551709	6
Region5231	chrX	9686409	9687205	.	797	9.17451323147287	9.40468248829748	9.30151411377478	0.0958883064506624	6
Region5232	chrX	9778750	9779241	.	492	8.34251398730899	8.56229266008048	8.45596213173353	0.0983104468547643	6
Region5233	chrX	10010440	10011080	.	641	8.47870677406754	8.9538289142085	8.65607307057845	0.195322672673995	6
Region5234	chrX	10081906	10082447	.	542	8.42064573956983	8.70081086360743	8.55353268206141	0.10680515006065	6
Region5235	chrX	10083181	10083644	.	464	8.25342247049243	8.46201687539884	8.3776375938317	0.0770470291956368	6
Region5236	chrX	10085662	10086120	.	459	8.04262807693276	8.20858793539712	8.10015792086519	0.0590923732073335	6
Region5237	chrX	10086587	10088155	.	1569	9.62421354517442	10.2392234736491	10.0171285157128	0.236986830964712	6
Region5238	chrX	10088814	10090453	.	1640	9.31665169957932	9.63338537614191	9.48894980261747	0.124181906534922	6
Region5239	chrX	10113794	10115216	.	1423	8.50735510959753	9.25262474105684	8.89639444951631	0.281037611166758	6
Region5240	chrX	10115507	10116397	.	891	8.46416356734881	8.94881564670517	8.69689404686017	0.165429188883998	6
Region5241	chrX	10116645	10118258	.	1614	8.78721524446633	9.51224704609259	9.09709299707013	0.273602329968571	6
Region5242	chrX	10211818	10212270	.	453	7.69356147482491	7.91052061082222	7.81416489945528	0.0875822237645031	6
Region5243	chrX	10213011	10213485	.	475	7.81321828681943	8.2672248053537	8.04642008530447	0.184430764811847	6
Region5244	chrX	10220187	10220674	.	488	7.53577641428321	7.92125835384354	7.77854767284378	0.173983970873242	6
Region5245	chrX	10325629	10326884	.	1256	9.7153513101228	9.86109125810586	9.78141359667563	0.0570844720597776	6
Region5246	chrX	10366434	10366787	.	354	7.80381764343583	8.31369812129877	8.07567206264299	0.201752116720383	6
Region5247	chrX	10368066	10368628	.	563	8.4124195930502	8.77396482227523	8.53400343580464	0.134549311536403	6
Region5248	chrX	10384605	10385123	.	519	8.27289612929128	8.58415622511653	8.44350819411167	0.111712506413753	6
Region5249	chrX	10460780	10461243	.	464	8.48177651274447	8.63609342891508	8.51761229613147	0.0606195620395975	6
Region5250	chrX	10472827	10475189	.	2363	10.7092327939804	10.8343409311341	10.7696937845059	0.0506363958651413	6
Region5251	chrX	10478864	10479895	.	1032	9.56068174344604	9.81644824126007	9.67750712655904	0.0821114351327293	6
Region5252	chrX	10493193	10493600	.	408	7.51149044322396	7.88421283700328	7.69733627097471	0.126310859859968	6
Region5253	chrX	10494306	10494982	.	677	8.36263079621031	8.67460295019532	8.4724777482708	0.133032173857604	6
Region5254	chrX	10551267	10551805	.	539	9.58427708305396	10.664780124801	9.94832651008326	0.395721732260945	6
Region5255	chrX	10595401	10596681	.	1281	9.51499661133531	9.68051275475608	9.61711872646249	0.0791313110929549	6
Region5257	chrX	10744010	10744285	.	276	7.62217390496557	7.90244229010042	7.75747085759129	0.10898149026424	6
Region5258	chrX	10744517	10744869	.	353	8.15779622689118	8.49072439581957	8.3169539440071	0.128973781655617	6
Region5259	chrX	10763235	10764214	.	980	9.25093705976608	9.66411694289156	9.42769284136617	0.160038424755718	6
Region5260	chrX	10766878	10768220	.	1343	9.94414915638002	10.3254088221155	10.1248353915488	0.144489978118985	6
Region5261	chrX	10768664	10768973	.	310	7.59822775274461	7.98778312429873	7.7506878770521	0.141049633554118	6
Region5262	chrX	10785363	10786361	.	999	9.24304155464253	9.6402451371224	9.42523588833077	0.134699838485063	6
Region5263	chrX	10801469	10802001	.	533	7.7053398156878	8.03932015252164	7.9379886384105	0.13122229878313	6
Region5264	chrX	10807183	10810573	.	3391	10.9353511463335	11.3881440490526	11.1149025986124	0.154433208427007	6
Region5265	chrX	10815011	10815565	.	555	8.05010152745408	8.38560244715578	8.23100908190634	0.134845042966689	6
Region5266	chrX	10822388	10822744	.	357	7.68775177194639	8.10766873917066	7.85740613353681	0.144076280749711	6
Region5267	chrX	10823766	10824356	.	591	8.4953040301998	9.23699951940496	8.74108744128574	0.2884266497108	6
Region5268	chrX	10824582	10825073	.	492	7.99153409608086	8.90669561185116	8.29742946370111	0.322476579363907	6
Region5269	chrX	10846310	10848258	.	1949	10.3143358048608	10.4772093260741	10.3896708735291	0.0604435911803574	6
Region5270	chrX	10848782	10849374	.	593	8.51069762033443	8.72368115288285	8.61615083989592	0.0840984488738956	6
Region5271	chrX	10854186	10854894	.	709	9.10750455169812	9.2917116819458	9.20060419289013	0.0706953520941845	6
Region5272	chrX	10856822	10858511	.	1690	10.0747154704984	10.2428283517895	10.1363774637676	0.0627809644346796	6
Region5273	chrX	10877301	10877788	.	488	8.85306383251339	9.16013425224188	9.00295546671786	0.110638157935595	6
Region5274	chrX	10898764	10899244	.	481	8.27501158303866	8.51153563174956	8.40303967835872	0.085270760389761	6
Region5275	chrX	10927541	10928486	.	946	9.43414569013537	10.0630658582135	9.68784363150996	0.219223034225921	6
Region5276	chrX	11125243	11125709	.	467	8.55860332963987	8.91211272736092	8.73450813836105	0.144124899891893	6
Region5277	chrX	11136009	11137034	.	1026	9.58428026872089	9.72356485976766	9.64010362463352	0.0609277623339885	6
Region5278	chrX	11137907	11138511	.	605	8.90533036958193	9.10858252993201	8.99124445104384	0.0920751868040429	6
Region5279	chrX	11145642	11146550	.	909	8.9961367198038	9.62205806872346	9.25063111644884	0.213784813005533	6
Region5280	chrX	11147004	11148590	.	1587	10.765235166715	11.4389809196525	11.0593371579314	0.25681226355071	6
Region5281	chrX	11148804	11150120	.	1317	10.0489972278489	10.5251099708674	10.311679739439	0.212664045048307	6
Region5282	chrX	11324755	11325790	.	1036	9.11557645182719	9.30817534925448	9.21481538904592	0.0715923383139394	6
Region5283	chrX	11339207	11339535	.	329	8.02342769046534	8.32935361756246	8.15687675248043	0.137111029449742	6
Region5284	chrX	11339944	11340297	.	354	7.64596988429921	7.79702179718771	7.71698311664863	0.0514857819233743	6
Region5285	chrX	11347463	11348788	.	1326	10.0069276035971	10.3963881430135	10.1899965215556	0.142793828271309	6
Region5286	chrX	11349061	11351910	.	2850	11.3634963987887	11.6288609761614	11.4975509799812	0.103371057614778	6
Region5287	chrX	11355077	11356568	.	1492	9.87508586804371	10.4872641676295	10.1661602441401	0.213510484263152	6
Region5288	chrX	11359223	11359710	.	488	8.53408539644828	9.88569217238876	9.29577308175315	0.566214357682821	6
Region5289	chrX	11367624	11368859	.	1236	9.75627833748762	9.9618789716286	9.88270194442693	0.0890900255845646	6
Region5290	chrX	11389650	11390767	.	1118	9.3722431766527	9.58668185086915	9.48441205783252	0.0839403120150898	6
Region5291	chrX	11454845	11455276	.	432	8.27568302856406	8.54279262515628	8.38726546382343	0.0870804103349223	6
Region5292	chrX	11485273	11485772	.	500	8.49965483848438	8.55643411752951	8.52663653667352	0.0248734359908357	6
Region5293	chrX	11494001	11494989	.	989	8.8878699046764	9.29533421781566	9.07125417008951	0.147884233649016	6
Region5294	chrX	11569622	11571131	.	1510	10.0122329897535	10.1454065664419	10.0719308729173	0.0439513304715791	6
Region5295	chrX	11571973	11572388	.	416	7.77902873655325	8.03112691131121	7.92486857668466	0.0977290732436294	6
Region5296	chrX	11572598	11574236	.	1639	9.57998629414493	9.84215542938758	9.72428221881329	0.0885012443887266	6
Region5297	chrX	11576187	11576575	.	389	7.88467627784021	8.1838883308096	8.06298698206407	0.101133823584628	6
Region5298	chrX	11576817	11577321	.	505	8.10585095191447	8.49309197902458	8.34951536157527	0.13074188966019	6
Region5299	chrX	11579154	11579544	.	391	8.01647080268562	8.5488908934177	8.32134073252237	0.236988674363559	6
Region5300	chrX	11580838	11581354	.	517	8.02633414351427	8.31607338637243	8.20760586309448	0.107695523816641	6
