VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT16122,chr2R,9230674,9232923,2249,correct,0,NA,NA,NA,NA,NA,NA
VT16124,chr2R,9234173,9236354,2181,correct,1,posterior_endoderm_AISN;2|anterior_endoderm_AISN;2,posterior_endoderm_anlage;2|anterior_endoderm_anlage;2,head_subset;2,head_subset;3,head_subset;3,head_subset;3|brain_subset;1
VT16127,chr2R,9239512,9241613,2101,correct,0,NA,NA,NA,NA,NA,NA
VT16206,chr2R,9393481,9393982,501,correct,1,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,brain_broad;2|ventral_nerve_cord_broad;2
VT16208,chr2R,9396793,9397320,527,correct,0,NA,NA,NA,NA,NA,NA
VT16216,chr2R,9422393,9424948,2555,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;3|brain_subset;2
VT16236,chr2R,9463614,9465759,2145,correct,1,NA,NA,NA,hindgut_proper_primordium;2,lateral_epidermis_subset;1|posterior_hindgut;2,antenno-maxillary-labial_complex;3|head_subset;3|lateral_epidermis_subset;2|telson_subset;3|posterior_hindgut;3
VT16237,chr2R,9464779,9467077,2298,correct,1,NA,NA,NA,NA,ventral_epidermis_subset;3|ventral_nerve_cord_subset;3|brain_subset;3|dorsal_epidermis_subset;3,ventral_nerve_cord_subset;3|trunk_epidermis_subset;2|brain_subset;3|peripheral_nervous_system;2
VT16238,chr2R,9465978,9468385,2407,correct,1,anterior_endoderm_AISN;4|head_mesoderm_AISN;4,head_mesoderm_anlage;4,head_mesoderm_anlage;2|trunk_mesoderm_anlage;1,yolk;2|hemocyte;2|plasmatocytes_anlage;2,yolk;2|hemocyte;2|macrophage;2,ventral_midline;3|brain_broad;2|ventral_nerve_cord_broad;2
VT16239,chr2R,9468788,9470868,2080,correct,0,NA,NA,NA,NA,NA,NA
VT16240,chr2R,9470978,9473156,2178,correct,0,NA,NA,NA,NA,NA,NA
VT16242,chr2R,9474366,9476475,2109,correct,0,NA,NA,NA,NA,NA,NA
VT16244,chr2R,9478910,9480849,1939,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;2|ventral_nerve_cord_broad;2
VT16245,chr2R,9480792,9481191,399,correct,0,NA,NA,NA,NA,NA,NA
VT16253,chr2R,9496673,9499243,2570,correct,0,NA,NA,NA,NA,NA,NA
VT16254,chr2R,9498586,9500671,2085,correct,1,NA,NA,head_subset;3|head_mesoderm_anlage;3,head_subset;3|hemocyte;3,head_subset;2,head_subset;2
VT16255,chr2R,9500190,9502293,2103,correct,1,NA,NA,NA,head_subset;1,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT16256,chr2R,9501738,9503924,2186,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT16257,chr2R,9503325,9505560,2235,correct,1,NA,NA,NA,NA,head_epidermis_ventral_subset;2|ventral_nerve_cord_subset;1|brain_subset;2,ventral_nerve_cord_subset;1|amnioserosa;2|brain_subset;2
VT16258,chr2R,9505005,9507128,2123,correct,1,procephalic_ectoderm_AISN;3|head_mesoderm_AISN;3|trunk_mesoderm_AISN_subset;3,procephalic_ectoderm_anlage;2,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|amnioserosa;3|brain_subset;2
VT16259,chr2R,9506596,9508710,2114,correct,1,NA,NA,NA,head_epidermis_ventral_primordium_subset;2|brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,head_subset;3|ventral_nerve_cord_subset;1,brain_subset;1
VT16263,chr2R,9514069,9516216,2147,correct,0,NA,NA,NA,NA,NA,NA
VT16266,chr2R,9519247,9521342,2095,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT16267,chr2R,9520946,9523058,2112,correct,1,NA,NA,NA,NA,ventral_nerve_cord_broad;2,ventral_nerve_cord_broad;3
VT16269,chr2R,9524445,9526529,2084,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2,brain_broad;2|ventral_nerve_cord_broad;2
VT16270,chr2R,9526162,9528344,2182,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;1|brain_subset;1|posterior_hindgut;1,ventral_nerve_cord_subset;1|brain_subset;1|posterior_hindgut;1
VT16271,chr2R,9527912,9530036,2124,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;1|brain_subset;2|telson_broad;3,head_subset;3|telson_broad;2
VT16272,chr2R,9529639,9531862,2223,correct,0,NA,NA,NA,NA,NA,NA
VT16273,chr2R,9531256,9533449,2193,correct,0,NA,NA,NA,NA,NA,NA
VT16275,chr2R,9534752,9537040,2288,correct,0,NA,NA,NA,NA,NA,NA
VT16276,chr2R,9536552,9538652,2100,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1|anterior_ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;1|brain_subset;1|anterior_ventral_nerve_cord_subset;3
VT16277,chr2R,9538265,9540392,2127,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;1|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_broad;2,amnioserosa;3|anterior_ventral_nerve_cord_subset;3
VT16278,chr2R,9540024,9542107,2083,correct,1,NA,NA,lateral_epidermis_anlage_subset;3,lateral_epidermis_primordium_subset;3,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;1|ventral_nerve_cord_broad;1
VT16279,chr2R,9541768,9543853,2085,correct,0,NA,NA,NA,NA,NA,NA
VT16281,chr2R,9545194,9547311,2117,correct,0,NA,NA,NA,NA,NA,NA
VT16282,chr2R,9546871,9549029,2158,correct,1,NA,NA,NA,ventral_midline;2,NA,NA
VT16283,chr2R,9550978,9552692,1714,correct,1,NA,NA,NA,NA,NA,hindgut;2
VT16284,chr2R,9558755,9560881,2126,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT16285,chr2R,9560388,9562535,2147,correct,0,NA,NA,NA,NA,brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT16354,chr2R,9697715,9700120,2405,correct,0,NA,NA,NA,NA,NA,NA
VT16355,chr2R,9699385,9701463,2078,not_verified,1,NA,NA,NA,head_subset;3|brain_primordium_subset;3,brain_subset;3|anterior_ventral_nerve_cord_subset;3,NA
VT16356,chr2R,9700826,9703045,2219,correct,0,NA,NA,NA,NA,NA,NA
VT16357,chr2R,9702405,9704616,2211,correct,0,NA,NA,NA,NA,NA,NA
VT16371,chr2R,9730756,9733824,3068,correct,0,NA,NA,NA,NA,NA,NA
VT16423,chr2R,9848167,9850271,2104,correct,1,NA,NA,NA,NA,NA,amnioserosa;2|dorsal_vessel;2|yolk;2
VT16424,chr2R,9849619,9851852,2233,correct,1,NA,NA,head_mesoderm_anlage;4,head_subset;3|brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,yolk;3|esophagus;3
VT16426,chr2R,9852501,9854608,2107,correct,1,posterior_endoderm_AISN;3|anterior_endoderm_AISN;3,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3,anterior_midgut_anlage;3|posterior_midgut_anlage;3,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2|anterior_midgut_primordium;2|posterior_midgut_primordium;4,ventral_nerve_cord_subset;3|midgut_broad;2|brain_subset;2|midgut_subset;4,ventral_nerve_cord_subset;3|midgut_chamber;3|brain_subset;3
VT16452,chr2R,9898546,9900755,2209,correct,0,NA,NA,NA,NA,NA,NA
VT16454,chr2R,9901982,9904246,2264,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT16456,chr2R,9905411,9907629,2218,correct,0,NA,NA,NA,NA,NA,NA
VT16458,chr2R,9908921,9911024,2103,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT16459,chr2R,9910605,9912769,2164,correct,0,NA,NA,NA,NA,NA,NA
VT16460,chr2R,9912223,9914459,2236,correct,1,NA,NA,NA,NA,visceral_muscle_broad;3,visceral_muscle_broad;3
VT16461,chr2R,9914017,9916261,2244,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2
VT16462,chr2R,9916541,9918684,2143,correct,1,NA,NA,NA,NA,NA,sensory_system_head;4
VT16463,chr2R,9918073,9920197,2124,correct,0,NA,NA,NA,NA,NA,NA
VT16465,chr2R,9921108,9923198,2090,correct,0,NA,NA,NA,NA,NA,NA
VT16466,chr2R,9922600,9924809,2209,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT16467,chr2R,9924175,9926299,2124,correct,0,NA,NA,NA,NA,NA,NA
VT16469,chr2R,9929818,9932145,2327,not_verified,0,NA,NA,NA,NA,NA,NA
VT16470,chr2R,9931562,9933705,2143,not_verified,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT16471,chr2R,9933261,9935456,2195,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT16472,chr2R,9934853,9936995,2142,correct,0,NA,NA,NA,NA,NA,NA
VT16530,chr2R,10060721,10062851,2130,correct,1,ubiquitous;4,ubiquitous;5,ubiquitous;5,ubiquitous;5,ubiquitous;5,ubiquitous;4
VT16583,chr2R,10170105,10172305,2200,not_verified,0,NA,NA,NA,NA,brain_subset;1,brain_subset;1
VT16585,chr2R,10173352,10175554,2202,not_verified,0,NA,NA,NA,NA,NA,NA
VT16593,chr2R,10188254,10188676,422,correct,0,NA,NA,NA,NA,NA,NA
VT16594,chr2R,10189466,10189854,388,correct,0,NA,NA,NA,NA,NA,NA
VT16604,chr2R,10205581,10207732,2151,correct,1,NA,NA,NA,epipharynx_primordium;3,epipharynx;4,pharynx;4|head_epidermis_subset;2|trunk_epidermis_subset;1
VT16605,chr2R,10207248,10209375,2127,correct,0,NA,NA,NA,NA,NA,NA
VT16606,chr2R,10208914,10211030,2116,correct,1,NA,NA,NA,NA,NA,sensory_system_head;3
VT16610,chr2R,10216954,10219148,2194,correct,1,NA,NA,NA,NA,NA,head_subset;4
VT16613,chr2R,10222380,10224473,2093,correct,1,NA,NA,NA,NA,amnioserosa;3|anal_pad;3|hypopharynx;3,antenno-maxillary-labial_complex;3|amnioserosa;5
VT16615,chr2R,10225938,10228093,2155,correct,0,NA,NA,NA,NA,NA,NA
VT16621,chr2R,10238274,10238895,621,correct,0,NA,NA,NA,brain_primordium_subset;1|ventral_epidermis_primordium_subset;1,brain_subset;1,NA
VT16622,chr2R,10239228,10239789,561,not_verified,0,NA,NA,NA,NA,NA,NA
VT16623,chr2R,10239682,10240597,915,not_verified,1,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2
VT16645,chr2R,10265615,10267750,2135,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_neuron;2,ventral_nerve_cord_subset;2|brain_neuron;2
VT16646,chr2R,10267194,10269440,2246,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;2
VT16647,chr2R,10268821,10270985,2164,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;3|brain_subset;1
VT16648,chr2R,10270452,10272576,2124,correct,1,procephalic_ectoderm_AISN;2,ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;3,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;2,ventral_nerve_cord_primordium_broad;2|brain_primordium_subset;3,brain_broad;1|ventral_nerve_cord_broad;1|brain_subset;3,brain_broad;1|ventral_nerve_cord_broad;1|brain_subset;3
VT16650,chr2R,10274310,10276388,2078,correct,1,hindgut_AISN;1,hindgut_anlage;3,NA,NA,NA,NA
VT16651,chr2R,10275780,10278339,2559,correct,0,NA,NA,NA,NA,NA,NA
VT16671,chr2R,10323077,10325251,2174,correct,0,NA,NA,NA,NA,NA,NA
VT16679,chr2R,10336463,10338663,2200,correct,0,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;1,anterior_ventral_nerve_cord_subset;1
VT16681,chr2R,10339227,10341428,2201,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|posterior_spiracle;4,ventral_nerve_cord_subset;2
VT16682,chr2R,10340769,10342884,2115,correct,1,amnioserosa_AISN_subset;4,amnioserosa_anlage;3,amnioserosa_anlage;3,head_subset;3,amnioserosa;4|brain_subset;2|posterior_spiracle;3,amnioserosa;4|brain_subset;2
VT16685,chr2R,10346161,10347664,1503,correct,1,NA,NA,NA,NA,head_subset;1|ventral_nerve_cord_subset;1,head_subset;2|ventral_nerve_cord_subset;1
VT16704,chr2R,10402679,10405266,2587,correct,0,NA,NA,NA,NA,NA,NA
VT16796,chr2R,10585909,10588130,2221,correct,1,NA,NA,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;4|brain_subset;4,ventral_nerve_cord_subset;3|brain_subset;3
VT16797,chr2R,10587678,10589908,2230,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;3
VT16811,chr2R,10611695,10613856,2161,correct,1,NA,NA,head_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|anterior_ventral_nerve_cord_primordium_subset;3,head_subset;2,ventral_nerve_cord_subset;1|brain_subset;1
VT16836,chr2R,10657479,10659400,1921,correct,1,ubiquitous;2,ubiquitous;2,ubiquitous;3,ubiquitous;3,ubiquitous;2,ubiquitous;1
VT16837,chr2R,10661976,10664224,2248,correct,0,NA,NA,NA,NA,NA,NA
VT16839,chr2R,10665645,10667862,2217,correct,1,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT16841,chr2R,10669206,10671327,2121,correct,0,NA,NA,NA,NA,NA,NA
VT16842,chr2R,10670973,10673098,2125,correct,0,NA,NA,NA,NA,NA,NA
VT16843,chr2R,10672775,10674879,2104,correct,1,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT16846,chr2R,10678083,10680186,2103,correct,1,NA,NA,NA,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,brain_broad;2,ventral_nerve_cord_subset;1|brain_subset;2
VT16847,chr2R,10679855,10681952,2097,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT16848,chr2R,10681638,10683797,2159,correct,0,NA,NA,NA,NA,NA,NA
VT16850,chr2R,10685189,10687295,2106,correct,0,NA,NA,NA,NA,NA,NA
VT16851,chr2R,10686988,10689103,2115,correct,1,procephalic_ectoderm_AISN;3|head_mesoderm_AISN;3,procephalic_ectoderm_anlage;3|head_mesoderm_anlage;3,head_mesoderm_anlage;2,tracheal_system_primordium_broad;2,tracheal_system_subset;1,tracheal_system_subset;1
VT16852,chr2R,10688665,10690878,2213,correct,1,NA,NA,head_epidermis_ventral_anlage;3,NA,brain_broad;2|ventral_nerve_cord_broad;1|trunk_epidermis_subset;1,brain_broad;2|ventral_nerve_cord_broad;1|trunk_epidermis_subset;1
VT16854,chr2R,10692279,10694426,2147,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT16963,chr2R,10913477,10915576,2099,correct,0,NA,NA,NA,NA,NA,NA
VT16964,chr2R,10915022,10917173,2151,correct,1,NA,NA,head_epidermis_lateral_anlage;3|head_epidermis_ventral_anlage;3,ventral_epidermis_primordium_broad;2|head_epidermis_ventral_primordium_broad;4|head_epidermis_lateral_primordium_broad;4,anal_pad;3|dorsal_epidermis_subset;3,anal_pad;2|dorsal_epidermis_subset;2
VT16966,chr2R,10918238,10920454,2216,correct,0,NA,NA,NA,telson;1,trunk_epidermis_subset;1,trunk_epidermis_subset;1
VT16967,chr2R,10919792,10921947,2155,correct,0,NA,NA,NA,NA,NA,NA
VT16968,chr2R,10921344,10923510,2166,correct,1,amnioserosa_AISN;3,dorsal_ectoderm_anlage_subset;4,mesectoderm_anlage;2,ventral_midline;1,trunk_epidermis_subset;1,head_subset;3|lateral_epidermis_subset;3|head_epidermis_subset;3
VT16969,chr2R,10923985,10925713,1728,correct,0,NA,NA,NA,NA,NA,NA
VT16971,chr2R,10928848,10930948,2100,correct,1,NA,NA,NA,sensory_nervous_system_specific_anlage;2,sensory_system_head;3,sensory_system_head;3
VT16972,chr2R,10930397,10932611,2214,correct,0,NA,NA,NA,NA,NA,NA
VT16973,chr2R,10932020,10934236,2216,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;1|dorsal_vessel_specific_anlage;1,head_subset;2|ventral_nerve_cord_subset;3|dorsal_vessel;2|trunk_epidermis_subset;2,head_subset;2|dorsal_vessel;3|trunk_epidermis_subset;2
VT16983,chr2R,10949214,10951312,2098,correct,0,NA,NA,NA,NA,NA,NA
VT16984,chr2R,10950980,10953110,2130,correct,1,head_mesoderm_AISN;2,head_mesoderm_anlage;3,head_mesoderm_anlage;3,head_mesoderm_primordium;2,NA,NA
VT16986,chr2R,10954533,10956635,2102,correct,0,NA,NA,NA,NA,NA,NA
VT16988,chr2R,10958040,10960162,2122,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;1,brain_subset;1|anterior_ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT16989,chr2R,10959707,10961924,2217,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_broad;2,ventral_nerve_cord_subset;3|brain_broad;2
VT16992,chr2R,10965171,10967266,2095,correct,0,NA,NA,NA,NA,NA,NA
VT16993,chr2R,10966960,10969052,2092,correct,1,anterior_endoderm_AISN;2,anterior_endoderm_anlage;2,brain_anlage_subset;1,brain_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT16994,chr2R,10968647,10970871,2224,correct,0,NA,NA,NA,NA,brain_broad;1|anterior_ventral_nerve_cord_broad;1,NA
VT16996,chr2R,10979468,10981571,2103,correct,1,NA,NA,NA,NA,NA,head_epidermis_subset;3
VT16997,chr2R,10981230,10983411,2181,correct,0,NA,NA,NA,ventral_epidermis_primordium_subset;1,head_subset;1|ventral_epidermis_subset;1,head_subset;1|ventral_epidermis_subset;1
VT16998,chr2R,10982921,10985100,2179,correct,1,NA,NA,NA,NA,head_subset;2|ventral_epidermis_subset;2,head_subset;2|ventral_epidermis_subset;1
VT16999,chr2R,10984749,10986849,2100,correct,0,NA,NA,NA,NA,NA,NA
VT17000,chr2R,10986473,10988602,2129,correct,1,NA,mesectoderm_anlage;3,mesectoderm_anlage;4|hindgut_anlage;2,ventral_midline;4|hindgut_proper_primordium;2,head_subset;2|ventral_midline;2|hindgut;3,hindgut;3
VT17001,chr2R,10988240,10990408,2168,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT17002,chr2R,10989975,10992139,2164,correct,0,NA,NA,NA,NA,NA,NA
VT17004,chr2R,10993372,10995581,2209,correct,1,NA,NA,NA,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3|lateral_epidermis_primordium_broad;2,brain_broad;3|ventral_nerve_cord_broad;3|dorsal_epidermis_subset;1,NA
VT17005,chr2R,10995228,10997337,2109,correct,1,NA,NA,NA,NA,salivary_gland;4,salivary_gland;4
VT17006,chr2R,10996977,10999108,2131,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,NA,NA
VT17007,chr2R,10998747,11000857,2110,correct,0,NA,NA,NA,NA,NA,NA
VT17010,chr2R,11003808,11005921,2113,correct,0,NA,NA,NA,NA,NA,NA
VT17013,chr2R,11016930,11019079,2149,correct,1,A-P_stripes;3|procephalic_ectoderm_AISN;4|apically_cleared;3,ubiquitous;3|posterior_endoderm_anlage;4|procephalic_ectoderm_anlage;4,lateral_epidermis_anlage_subset;3|head_epidermis_lateral_anlage;4|ubiquitous;2|ventral_epidermis_anlage_broad;4|head_epidermis_ventral_anlage;4|head_epidermis_dorsal_anlage;4|dorsal_epidermis_anlage_subset;3,ubiquitous;2|brain_primordium_subset;4|ventral_epidermis_primordium_subset;4|head_epidermis_primordium_subset;4,brain_subset;4,brain_subset;4
VT17015,chr2R,11020406,11022585,2179,correct,1,NA,NA,NA,NA,trunk_epidermis_subset;1,antenno-maxillary-labial_complex;3|head_epidermis_subset;3|trunk_epidermis_subset;3
VT17016,chr2R,11022143,11024329,2186,correct,0,NA,NA,NA,NA,head_subset;1,head_subset;1
VT17017,chr2R,11023940,11026117,2177,correct,0,NA,NA,NA,NA,NA,NA
VT17018,chr2R,11027549,11028653,1104,correct,0,NA,NA,NA,NA,NA,NA
VT17019,chr2R,11028684,11029556,872,correct,0,NA,NA,NA,NA,NA,NA
VT17020,chr2R,11032123,11033036,913,correct,0,NA,NA,NA,NA,NA,NA
VT17053,chr2R,11088641,11089079,438,correct,0,NA,NA,NA,NA,NA,NA
VT17055,chr2R,11091884,11092712,828,not_verified,1,NA,NA,ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;1|brain_subset;2|anterior_ventral_nerve_cord_subset;2,brain_subset;1
VT17056,chr2R,11101097,11101915,818,correct,0,NA,NA,NA,NA,NA,NA
VT17057,chr2R,11103077,11103757,680,correct,0,NA,NA,NA,NA,NA,NA
VT17116,chr2R,11221286,11223502,2216,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;2,ventral_nerve_cord_subset;4|brain_subset;3
VT17121,chr2R,11237671,11239768,2097,correct,1,NA,NA,brain_anlage_subset;2,lateral_epidermis_primordium_subset;2|brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;4,ventral_nerve_cord_subset;3|brain_subset;4
VT17123,chr2R,11240781,11242981,2200,correct,1,NA,head_mesoderm_anlage;2|trunk_mesoderm_anlage_broad;2,NA,dorsal_vessel_specific_anlage;2,lateral_epidermis_subset;3|dorsal_vessel;3|trunk_epidermis_subset;1|dorsal_epidermis_subset;3,dorsal_vessel;3|midgut_broad;1|brain_subset;3|hemocyte;1|macrophage;1
VT17124,chr2R,11242471,11244626,2155,correct,1,NA,ventral_ectoderm_anlage;2|procephalic_ectoderm_anlage;2,lateral_epidermis_anlage_subset;3|ventral_epidermis_anlage_subset;3|head_epidermis_lateral_anlage;3|tracheal_system_anlage;4|head_epidermis_dorsal_anlage;3,head_subset;3|tracheal_system_primordium_broad;4|ventral_epidermis_primordium_subset;3|head_epidermis_dorsal_primordium_subset;4,head_subset;3|tracheal_system_broad;3|head_epidermis_dorsal_subset;3,head_subset;2
VT17126,chr2R,11246296,11248464,2168,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;2|visceral_muscle_subset;2,ventral_nerve_cord_subset;3|brain_subset;4
VT17128,chr2R,11249661,11251975,2314,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT17178,chr2R,11344623,11346811,2188,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT17179,chr2R,11346177,11348530,2353,correct,1,NA,NA,head_epidermis_ventral_anlage;2,head_subset;3,head_subset;3,head_subset;3
VT17180,chr2R,11349016,11350969,1953,correct,0,NA,NA,NA,NA,NA,NA
VT17181,chr2R,11351291,11353397,2106,correct,0,NA,NA,NA,NA,NA,head_subset;1
VT17182,chr2R,11352317,11354549,2232,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT17183,chr2R,11358575,11360026,1451,correct,1,NA,NA,NA,hindgut_proper_primordium;2,posterior_hindgut;3,hindgut;2
VT17195,chr2R,11384682,11387187,2505,correct,1,NA,NA,NA,NA,NA,head_subset;2
VT17196,chr2R,11388884,11389412,528,correct,0,NA,NA,NA,NA,NA,NA
VT17197,chr2R,11391052,11391794,742,correct,0,NA,NA,NA,NA,NA,NA
VT17199,chr2R,11395827,11397349,1522,correct,1,NA,NA,NA,NA,trunk_epidermis_broad;3,NA
VT17201,chr2R,11399210,11399737,527,correct,0,NA,NA,NA,NA,NA,NA
VT17202,chr2R,11400174,11401391,1217,correct,1,NA,NA,NA,NA,trunk_epidermis_broad;1,head_epidermis_subset;2|trunk_epidermis_subset;2
VT17204,chr2R,11414540,11416802,2262,correct,1,NA,posterior_endoderm_anlage;2|mesectoderm_anlage;2,mesectoderm_anlage;2,NA,NA,NA
VT17205,chr2R,11416053,11418320,2267,correct,1,ubiquitous;2|A-P_stripes;3|posterior_endoderm_AISN;2|anterior_endoderm_AISN;3,procephalic_ectoderm_anlage;2|anterior_endoderm_anlage;2,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;1,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;1,brain_broad;2|ventral_nerve_cord_broad;1,ubiquitous;2
VT17206,chr2R,11417613,11419772,2159,correct,1,ubiquitous;2|posterior_endoderm_AISN;3|amnioserosa_AISN;3|anterior_endoderm_AISN;3|gap;3|dorsal_ectoderm_AISN_broad;3|ventral_ectoderm_AISN;3,posterior_endoderm_anlage;2,NA,NA,amnioserosa;3,amnioserosa;3
VT17239,chr2R,11477507,11479711,2204,correct,0,NA,NA,NA,NA,NA,NA
VT17240,chr2R,11479271,11481445,2174,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|visceral_muscle_subset;2,ventral_nerve_cord_subset;2
VT17241,chr2R,11481032,11483200,2168,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT17242,chr2R,11482850,11485013,2163,correct,1,NA,NA,NA,NA,head_subset;3,head_subset;3
VT17243,chr2R,11484587,11486721,2134,correct,0,NA,NA,NA,NA,NA,NA
VT17245,chr2R,11488116,11490255,2139,correct,1,posterior_endoderm_AISN;4|anterior_endoderm_AISN;2,posterior_endoderm_anlage;4,NA,hindgut_proper_primordium;2|posterior_spiracle_specific_anlage;3,hindgut;2|posterior_spiracle;3|midgut_subset;3|malpighian_tubule;2,head_subset;3|esophagus;3
VT17246,chr2R,11489847,11492052,2205,correct,0,NA,NA,NA,NA,NA,NA
VT17247,chr2R,11491658,11493768,2110,correct,0,NA,NA,NA,NA,NA,NA
VT17248,chr2R,11493403,11495655,2252,correct,0,NA,NA,NA,NA,NA,NA
VT17250,chr2R,11496932,11499095,2163,correct,0,NA,NA,NA,NA,NA,NA
