VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT3378,chr2L,6696494,6698677,2183,correct,1,NA,NA,brain_anlage_subset;3,brain_primordium_subset;3,brain_subset;2,NA
VT3379,chr2L,6698056,6700355,2299,not_verified,0,NA,NA,NA,NA,NA,NA
VT3380,chr2L,6700266,6702527,2261,correct,1,posterior_endoderm_AISN;2,posterior_endoderm_anlage;3,posterior_midgut_anlage;3,anterior_midgut_primordium;2|posterior_midgut_primordium;3,ventral_epidermis_subset;3,head_subset;4|ventral_epidermis_subset;4|pharynx;4|trunk_epidermis_subset;3|muscle_system;4
VT3381,chr2L,6701996,6704200,2204,correct,1,NA,NA,NA,head_epidermis_dorsal_primordium_subset;2,head_epidermis_ventral_subset;3|head_epidermis_dorsal_subset;3,head_epidermis_dorsal_subset;2|muscle_system;2
VT3382,chr2L,6703658,6705849,2191,correct,1,NA,NA,NA,head_epidermis_dorsal_primordium_subset;2,head_epidermis_ventral_subset;3|head_epidermis_dorsal_broad;3,head_epidermis_ventral_subset;3|ventral_epidermis_subset;1|head_epidermis_dorsal_broad;3
VT3383,chr2L,6705338,6707431,2093,correct,1,NA,NA,NA,head_subset;2,head_epidermis_ventral_subset;3|telson_broad;3,head_epidermis_ventral_subset;3|lateral_epidermis_subset;3|ventral_epidermis_subset;3|telson_subset;3|head_epidermis_dorsal_subset;4
VT3384,chr2L,6706993,6709061,2068,correct,1,NA,NA,NA,NA,head_epidermis_ventral_subset;3|ventral_epidermis_subset;3,head_epidermis_ventral_subset;3|ventral_epidermis_subset;3|telson_subset;3
VT3385,chr2L,6709047,6711458,2411,not_verified,0,NA,NA,NA,NA,NA,NA
VT3436,chr2L,6813025,6815128,2103,correct,1,NA,NA,head_subset;2,head_subset;2,head_subset;2|trunk_epidermis_subset;2,head_subset;2|trunk_epidermis_subset;2
VT3465,chr2L,6872196,6874478,2282,correct,0,NA,NA,NA,NA,NA,NA
VT3466,chr2L,6873613,6875763,2150,correct,1,NA,NA,NA,NA,NA,ventral_epidermis_subset;2|brain_broad;2|ubiquitous;2|ventral_nerve_cord_broad;2
VT3469,chr2L,6884462,6886666,2204,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;3|telson_subset;3|head_epidermis_subset;3|brain_subset;3
VT3470,chr2L,6886230,6888330,2100,correct,1,posterior_endoderm_AISN;1,dorsal_ectoderm_anlage_broad;2,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;3|brain_subset;1
VT3473,chr2L,6891182,6893288,2106,correct,0,NA,NA,NA,NA,NA,NA
VT3476,chr2L,6896842,6897496,654,correct,0,NA,NA,NA,NA,NA,NA
VT3477,chr2L,6897901,6900158,2257,correct,1,pair_rule;2,ventral_ectoderm_anlage;4,NA,NA,NA,NA
VT3478,chr2L,6899142,6901253,2111,correct,0,NA,NA,NA,NA,NA,NA
VT3479,chr2L,6900127,6902316,2189,correct,0,NA,NA,NA,NA,NA,NA
VT3480,chr2L,6902486,6904182,1696,correct,0,NA,NA,NA,NA,NA,NA
VT3481,chr2L,6904294,6905061,767,correct,0,NA,NA,NA,NA,NA,NA
VT3482,chr2L,6906460,6907335,875,correct,0,NA,NA,NA,NA,NA,NA
VT3491,chr2L,6926028,6928185,2157,correct,0,NA,NA,NA,NA,NA,NA
VT3492,chr2L,6927782,6929940,2158,correct,0,NA,NA,NA,NA,NA,midgut_chamber;1|anal_pad;1
VT3493,chr2L,6929493,6931746,2253,correct,0,NA,NA,NA,NA,NA,NA
VT3764,chr2L,7469469,7471587,2118,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;3,lateral_epidermis_subset;3|head_epidermis_lateral_subset;3,NA
VT3784,chr2L,7515839,7517934,2095,correct,1,NA,NA,ventral_ectoderm_anlage;2|brain_anlage_subset;3|head_epidermis_dorsal_anlage;3,head_subset;3|brain_primordium_subset;3|ventral_epidermis_primordium_subset;1,head_subset;3|brain_subset;3,brain_subset;1
VT3830,chr2L,7599896,7601998,2102,correct,0,NA,NA,NA,NA,NA,NA
VT3849,chr2L,7636104,7638192,2088,correct,1,NA,NA,brain_anlage_subset;3,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT3881,chr2L,7701548,7702844,1296,correct,0,NA,NA,NA,NA,NA,NA
VT3883,chr2L,7706462,7707359,897,correct,0,NA,NA,NA,salivary_gland_primordium;1,NA,NA
VT3884,chr2L,7710641,7711056,415,correct,0,NA,NA,NA,NA,NA,NA
VT3885,chr2L,7711071,7712546,1475,correct,0,NA,NA,NA,NA,NA,NA
VT3886,chr2L,7712785,7713610,825,correct,0,NA,NA,NA,NA,NA,NA
VT3887,chr2L,7713913,7715206,1293,correct,0,NA,NA,NA,NA,NA,NA
VT3888,chr2L,7715567,7716137,570,correct,0,NA,NA,NA,NA,NA,NA
VT3889,chr2L,7716113,7717106,993,correct,0,NA,NA,NA,NA,NA,NA
VT3896,chr2L,7723810,7724619,809,correct,0,NA,NA,NA,NA,NA,NA
VT4124,chr2L,8210041,8211139,1098,correct,0,NA,NA,NA,NA,NA,NA
VT4193,chr2L,8332831,8335009,2178,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2
VT4194,chr2L,8334330,8336424,2094,correct,0,NA,NA,NA,NA,NA,NA
VT4196,chr2L,8338329,8340913,2584,correct,0,NA,NA,NA,NA,NA,NA
VT4197,chr2L,8341766,8342787,1021,correct,0,NA,NA,NA,NA,proventriculus;1,proventriculus;1
VT4198,chr2L,8342759,8343448,689,correct,0,NA,NA,NA,NA,NA,NA
VT4238,chr2L,8415211,8415736,525,correct,0,NA,NA,NA,NA,NA,NA
VT4239,chr2L,8415707,8417823,2116,correct,1,procephalic_ectoderm_AISN;4|anterior_endoderm_AISN;4|A-P_semi-stripes_dorsal;3,ubiquitous;3|procephalic_ectoderm_anlage;4|anterior_endoderm_anlage;4,ubiquitous;4,ubiquitous;3,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;1|ventral_nerve_cord_broad;1
VT4241,chr2L,8418826,8421132,2306,correct,1,NA,NA,head_mesoderm_anlage;3,head_subset;3|hemocyte;3|ventral_nerve_cord_primordium_subset;2|plasmatocytes_anlage;3,hemocyte;3|macrophage;3,hemocyte;2|macrophage;2
VT4243,chr2L,8421920,8424099,2179,correct,1,NA,head_mesoderm_anlage;3,head_mesoderm_anlage;4,head_subset;3|hemocyte;3|ventral_nerve_cord_primordium_subset;2,antenno-maxillary-labial_complex;4|head_subset;3|hemocyte;3|macrophage;3|clypeolabrum;5,antenno-maxillary-labial_complex;5|ventral_nerve_cord_subset;3|brain_broad;3|ventral_nerve_cord_broad;3|brain_subset;3|hemocyte;3|macrophage;3
VT4244,chr2L,8423501,8425591,2090,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;2|dorsal_epidermis_primordium_subset;2,ventral_epidermis_subset;3|anal_pad;4|dorsal_epidermis_subset;3|head_epidermis_dorsal_broad;3|posterior_spiracle;4|clypeolabrum;3|head_epidermis_ventral_broad;3,anal_pad;3|foregut;3
VT4245,chr2L,8426032,8427268,1236,not_verified,1,NA,NA,NA,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT4246,chr2L,8429379,8430306,927,correct,0,NA,NA,NA,NA,NA,NA
VT4291,chr2L,8527996,8528710,714,correct,0,NA,NA,NA,NA,NA,NA
VT4293,chr2L,8529144,8531238,2094,correct,1,NA,NA,posterior_midgut_anlage;1,posterior_midgut_primordium;1,midgut_subset;2,midgut_chamber;3
VT4296,chr2L,8533594,8535833,2239,not_verified,1,NA,NA,NA,malpighian_tubule_primordium;2|posterior_midgut_primordium;2,midgut_broad;3|malpighian_tubule;3,midgut_broad;2|malpighian_tubule;2
VT4298,chr2L,8537884,8540520,2636,correct,1,NA,brain_anlage;3,brain_anlage_subset;3,brain_primordium_subset;2,NA,NA
VT4299,chr2L,8541347,8543373,2026,correct,1,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT4304,chr2L,8550336,8552508,2172,correct,1,NA,posterior_endoderm_anlage;3,NA,NA,head_subset;3|ventral_nerve_cord_subset;3|brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT4305,chr2L,8552017,8554216,2199,correct,1,NA,NA,head_mesoderm_anlage;3|trunk_mesoderm_anlage;3,head_subset;4|hemocyte;4,dorsal_vessel;4|hemocyte;3|macrophage;3,hemocyte;2
VT4307,chr2L,8555585,8557737,2152,correct,1,NA,NA,NA,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;3|ventral_nerve_cord_primordium_subset;1,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;2|ventral_nerve_cord_broad;2
VT4308,chr2L,8557344,8559502,2158,correct,1,anterior_endoderm_AISN;2,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3,anterior_endoderm_anlage;3|mesectoderm_anlage;4|posterior_midgut_anlage;4,ventral_midline;4|hypopharynx_primordium;3|anterior_midgut_primordium;3|posterior_midgut_primordium;4,ventral_midline;3|ventral_nerve_cord_subset;3|amnioserosa;3|dorsal_epidermis_subset;3,head_subset;3|ventral_midline;3|ventral_nerve_cord_subset;2
VT4309,chr2L,8559119,8561223,2104,correct,0,NA,NA,NA,NA,NA,NA
VT4311,chr2L,8562651,8564732,2081,correct,1,NA,NA,NA,NA,anal_pad;3|posterior_hindgut;3,amnioserosa;3|anal_pad;2|posterior_hindgut;2
VT4312,chr2L,8564381,8566610,2229,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;2
VT4314,chr2L,8567896,8570023,2127,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT4315,chr2L,8569540,8571751,2211,correct,1,NA,NA,NA,NA,NA,anal_pad;3|posterior_spiracle;3
VT4319,chr2L,8576587,8578857,2270,correct,1,NA,NA,lateral_epidermis_anlage_subset;4|anterior_endoderm_anlage;3,lateral_epidermis_primordium_subset;4|amnioserosa;3|clypeo-labral_primordium;3,lateral_epidermis_subset;3|ventral_epidermis_subset;3|ventral_nerve_cord_subset;4|amnioserosa;4|head_epidermis_subset;3|esophagus;4|clypeolabrum;4,ventral_nerve_cord_subset;4
VT4320,chr2L,8578321,8580523,2202,correct,1,NA,NA,head_epidermis_lateral_anlage;3,antenno-maxillary-labial_complex;3|ventral_nerve_cord_primordium_subset;1|posterior_spiracle_specific_anlage;4|head_epidermis_lateral_primordium_subset;3|telson;4,antenno-maxillary-labial_complex;3|head_subset;3|lateral_epidermis_subset;3|ventral_epidermis_subset;3|epipharynx;3|telson_subset;5|proventriculus;3|posterior_spiracle;5|hypopharynx;3|clypeolabrum;4,ventral_epidermis_subset;3|trunk_epidermis_subset;1|dorsal_epidermis_subset;3|posterior_spiracle;5|esophagus;5
VT4321,chr2L,8580172,8582303,2131,correct,1,NA,NA,head_epidermis_lateral_anlage;3,antenno-maxillary-labial_complex;4|head_epidermis_lateral_primordium_subset;4,antenno-maxillary-labial_complex;4|lateral_epidermis_subset;4|visceral_muscle_subset;3|head_epidermis_lateral_subset;4|muscle_system;3,head_subset;3|lateral_epidermis_subset;3|ventral_midline;3|ventral_nerve_cord_subset;3|brain_subset;3|visceral_muscle_subset;2
VT4415,chr2L,8780805,8781292,487,correct,0,NA,NA,NA,NA,NA,NA
VT4416,chr2L,8781203,8783743,2540,correct,1,NA,NA,NA,NA,posterior_spiracle;2,NA
VT4417,chr2L,8783117,8785260,2143,correct,0,NA,NA,NA,NA,NA,NA
VT4418,chr2L,8784887,8787120,2233,not_verified,0,NA,NA,NA,NA,NA,NA
VT4419,chr2L,8786661,8788817,2156,correct,1,NA,NA,NA,head_subset;1,brain_subset;3,brain_subset;3
VT4420,chr2L,8788380,8790493,2113,correct,1,middle;3|ventral_ectoderm_AISN;3,ventral_ectoderm_anlage;3,ventral_epidermis_anlage_broad;3|hindgut_anlage;3|head_epidermis_ventral_anlage;4,hindgut_proper_primordium;3|head_epidermis_ventral_primordium_broad;4,head_subset;2,head_subset;3
VT4421,chr2L,8790111,8792335,2224,correct,1,NA,NA,ventral_nerve_cord_anlage_broad;1,ventral_nerve_cord_primordium_broad;1,ventral_nerve_cord_subset;3|brain_subset;1,ventral_nerve_cord_subset;4|brain_broad;2
VT4422,chr2L,8791886,8793986,2100,correct,0,NA,NA,brain_anlage_subset;1,brain_primordium_subset;1,brain_subset;1,NA
VT4423,chr2L,8793599,8795768,2169,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT4424,chr2L,8795375,8797605,2230,correct,1,NA,NA,NA,brain_primordium_subset;2,brain_subset;3,brain_subset;2
VT4425,chr2L,8797147,8799301,2154,correct,0,NA,NA,NA,NA,NA,NA
VT4426,chr2L,8798868,8801001,2133,correct,1,NA,NA,NA,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2|brain_subset;3,NA
VT4427,chr2L,8800645,8802944,2299,correct,0,NA,NA,NA,NA,NA,NA
VT4428,chr2L,8802386,8804520,2134,correct,1,NA,NA,NA,NA,head_subset;2,brain_broad;2|ventral_nerve_cord_broad;2|anterior_ventral_nerve_cord_broad;3
VT4429,chr2L,8804141,8806241,2100,not_verified,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT4430,chr2L,8805852,8808043,2191,not_verified,0,NA,NA,NA,NA,NA,NA
VT4432,chr2L,8809398,8811511,2113,not_verified,1,procephalic_ectoderm_AISN;4|anterior;4,ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;3,brain_anlage_broad;4|ventral_nerve_cord_anlage_broad;3,brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;2,brain_broad;4,brain_broad;4
VT4433,chr2L,8811109,8813211,2102,not_verified,1,NA,NA,brain_anlage_subset;3,brain_primordium_subset;3|telson;2,brain_subset;3,brain_subset;3
VT4435,chr2L,8814596,8816711,2115,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1
VT4437,chr2L,8818056,8820232,2176,correct,1,NA,brain_anlage;3|head_epidermis_dorsal_anlage;3,brain_anlage_subset;4,brain_primordium_broad;4,brain_broad;4,brain_subset;3
VT4439,chr2L,8821624,8823742,2118,correct,0,NA,NA,NA,NA,NA,NA
VT4440,chr2L,8823134,8825665,2531,not_verified,0,NA,NA,NA,NA,NA,NA
VT4441,chr2L,8829475,8831714,2239,correct,1,NA,NA,NA,NA,telson_subset;4,telson_subset;4|head_epidermis_subset;4|trunk_epidermis_subset;4
VT4442,chr2L,8831294,8833463,2169,correct,1,procephalic_ectoderm_AISN;4|ventral_ectoderm_AISN;2,head_epidermis_lateral_anlage;4|head_mesoderm_anlage;4,head_mesoderm_anlage;4|plasmatocytes_anlage;4,head_subset;3|hemocyte;3|ventral_nerve_cord_primordium_subset;3|plasmatocytes_anlage;3|head_mesoderm_primordium;3,head_subset;2|lateral_epidermis_subset;3|ventral_nerve_cord_subset;1|telson_subset;2|brain_subset;3,head_subset;3
VT4443,chr2L,8833052,8835186,2134,correct,0,NA,NA,ventral_nerve_cord_anlage_subset;1|head_mesoderm_anlage;1,ventral_nerve_cord_primordium_subset;1,NA,NA
VT4444,chr2L,8834768,8836868,2100,correct,1,NA,NA,NA,NA,head_epidermis_broad;4|trunk_epidermis_subset;3,head_epidermis_broad;4|trunk_epidermis_subset;3
VT4445,chr2L,8836502,8838669,2167,correct,1,NA,NA,NA,brain_primordium_subset;3,brain_subset;3,brain_broad;2
VT4446,chr2L,8838110,8840414,2304,correct,0,NA,NA,NA,NA,NA,NA
VT4447,chr2L,8839795,8842046,2251,correct,1,middle;3|yolk;3|procephalic_ectoderm_AISN;3|head_mesoderm_AISN;4,procephalic_ectoderm_anlage;3|head_mesoderm_anlage;4,ventral_epidermis_anlage_broad;2|brain_anlage_broad;2,brain_primordium_broad;2,ventral_nerve_cord_subset;2|trunk_epidermis_broad;2,head_epidermis_broad;4|trunk_epidermis_broad;4
VT4448,chr2L,8841573,8843738,2165,correct,1,yolk;2|procephalic_ectoderm_AISN;4|hindgut_AISN;3|ventral_ectoderm_AISN;3,ventral_ectoderm_anlage;4|posterior_endoderm_anlage;4|procephalic_ectoderm_anlage;4,ventral_ectoderm_anlage;5|procephalic_ectoderm_anlage;4|ventral_epidermis_anlage_broad;5|brain_anlage_broad;4|dorsal_epidermis_anlage_subset;4,ventral_midline;4|brain_primordium_broad;5,ventral_midline;3|brain_broad;4,ventral_midline;2|brain_subset;3
VT4449,chr2L,8843345,8845442,2097,correct,1,head_mesoderm_AISN;3,head_epidermis_dorsal_anlage;2,head_epidermis_dorsal_anlage;3,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2,brain_broad;1|ventral_nerve_cord_broad;1,brain_subset;2
VT4450,chr2L,8844948,8847235,2287,correct,1,ventral_ectoderm_AISN;3,ventral_ectoderm_anlage;3,ventral_epidermis_anlage_subset;3,ventral_epidermis_primordium_broad;3|salivary_gland_primordium;4,ventral_epidermis_broad;2|salivary_gland;3,NA
VT4451,chr2L,8846761,8848940,2179,correct,1,A-P_stripes;2|pair_rule;2,ventral_ectoderm_anlage;2,ventral_epidermis_anlage_subset;4,ventral_epidermis_primordium_subset;4,trunk_epidermis_subset;4,telson_subset;2|dorsal_epidermis_subset;2
VT4452,chr2L,8848475,8850634,2159,correct,1,ventral_ectoderm_AISN;3,ventral_ectoderm_anlage;3,NA,NA,ventral_nerve_cord_subset;2|dorsal_epidermis_subset;2,ventral_nerve_cord_subset;2|brain_subset;1|dorsal_epidermis_subset;3
VT4453,chr2L,8850169,8852303,2134,correct,0,NA,NA,NA,NA,NA,NA
VT4454,chr2L,8851851,8854097,2246,correct,1,NA,NA,NA,dorsal_epidermis_primordium_subset;3,dorsal_epidermis_subset;4,head_epidermis_dorsal_subset;3|dorsal_epidermis_subset;2
VT4455,chr2L,8853516,8855739,2223,correct,1,NA,NA,NA,dorsal_epidermis_primordium_subset;4,dorsal_epidermis_subset;4,head_epidermis_dorsal_subset;4
VT4456,chr2L,8855309,8857461,2152,correct,0,NA,NA,NA,NA,NA,NA
VT4457,chr2L,8857091,8859229,2138,correct,1,NA,NA,mesectoderm_anlage;2,ventral_midline;3,ventral_midline_glia;3,ventral_midline;2
VT4459,chr2L,8860291,8862888,2597,not_verified,1,NA,NA,NA,brain_primordium_subset;2,brain_subset;2,NA
VT4465,chr2L,8869325,8871489,2164,correct,1,NA,NA,NA,brain_primordium_subset;3|trunk_mesoderm_primordium;3,ventral_nerve_cord_subset;1|brain_subset;3,NA
VT4564,chr2L,9049564,9051735,2171,correct,0,NA,NA,NA,NA,NA,NA
VT4615,chr2L,9143379,9145479,2100,correct,0,NA,NA,NA,NA,NA,NA
VT4626,chr2L,9163633,9164260,627,correct,0,NA,NA,NA,NA,NA,NA
VT4671,chr2L,9246346,9248459,2113,correct,0,NA,NA,NA,NA,NA,NA
VT4673,chr2L,9248161,9250362,2201,correct,0,NA,NA,NA,NA,NA,NA
VT4698,chr2L,9293501,9295621,2120,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT4719,chr2L,9330774,9331381,607,correct,0,NA,NA,NA,NA,NA,NA
VT4720,chr2L,9331783,9333612,1829,correct,0,NA,NA,NA,NA,NA,NA
VT4723,chr2L,9336527,9338626,2099,correct,0,NA,NA,NA,NA,NA,NA
VT4726,chr2L,9344423,9346613,2190,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|posterior_ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;2|posterior_ventral_nerve_cord_subset;3
VT4847,chr2L,9575998,9576843,845,correct,0,NA,NA,NA,NA,NA,NA
VT4849,chr2L,9581706,9584274,2568,correct,1,head_mesoderm_AISN;4,head_mesoderm_anlage;3,NA,ventral_nerve_cord_primordium_subset;2,ventral_epidermis_subset;1|proventriculus;1,proventriculus;2
VT4850,chr2L,9583588,9585789,2201,correct,1,NA,NA,ventral_epidermis_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,ventral_epidermis_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,brain_subset;3|anterior_ventral_nerve_cord_subset;2,brain_subset;3
VT4851,chr2L,9584590,9586806,2216,correct,1,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;2|ventral_nerve_cord_broad;2
VT4901,chr2L,9682618,9684802,2184,correct,0,NA,NA,NA,NA,NA,NA
VT4904,chr2L,9688622,9690832,2210,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT4905,chr2L,9690561,9692656,2095,not_verified,1,ubiquitous;2|ventral_ectoderm_AISN;3,ubiquitous;2|A-P_stripes;3,head_subset;3|lateral_epidermis_anlage_subset;2|ubiquitous;3|ventral_nerve_cord_anlage_subset;3,head_subset;3|lateral_epidermis_primordium_subset;3|ventral_midline;2|ubiquitous;2|crystal_cell_primordium;3,ventral_midline;2|ubiquitous;2|dorsal_epidermis_subset;2|crystal_cell;3,lateral_epidermis_subset;3|ubiquitous;2|crystal_cell;3
VT4948,chr2L,9770916,9771345,429,correct,0,NA,NA,NA,NA,NA,NA
VT4949,chr2L,9771119,9771750,631,correct,0,NA,NA,NA,NA,NA,NA
VT4950,chr2L,9772996,9773161,165,correct,0,NA,NA,NA,NA,NA,NA
VT4951,chr2L,9773129,9773938,809,correct,0,NA,NA,NA,NA,NA,NA
VT4953,chr2L,9776921,9779264,2343,correct,1,NA,NA,NA,salivary_gland_primordium;2,salivary_gland;2|posterior_spiracle;2,salivary_gland;2
VT4956,chr2L,9782409,9784535,2126,correct,1,NA,NA,NA,NA,NA,pharynx;3
VT4957,chr2L,9783819,9785981,2162,correct,0,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;1|ventral_nerve_cord_broad;1,NA
VT4958,chr2L,9785172,9787369,2197,correct,0,NA,NA,head_mesoderm_anlage;1,NA,NA,NA
VT4962,chr2L,9794964,9797070,2106,correct,0,NA,NA,NA,NA,NA,NA
VT4964,chr2L,9798262,9800357,2095,correct,0,NA,NA,NA,NA,NA,NA
VT4967,chr2L,9803188,9805318,2130,correct,0,NA,NA,NA,NA,NA,NA
VT4968,chr2L,9804784,9806988,2204,correct,0,NA,NA,NA,NA,NA,NA
VT4969,chr2L,9806363,9808624,2261,correct,0,NA,NA,NA,NA,NA,NA
VT4970,chr2L,9808069,9810217,2148,correct,0,NA,NA,NA,NA,NA,NA
VT4971,chr2L,9809761,9811893,2132,correct,1,NA,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;2
VT4972,chr2L,9811402,9813489,2087,not_verified,1,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;3,anterior_ventral_nerve_cord_subset;3
VT4973,chr2L,9813061,9815230,2169,correct,1,NA,NA,NA,NA,esophagus;3,esophagus;3
VT4974,chr2L,9815756,9818005,2249,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT4977,chr2L,9821223,9823394,2171,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,NA,NA
VT4979,chr2L,9824752,9826931,2179,correct,0,NA,NA,NA,NA,NA,head_subset;1
VT4983,chr2L,9832044,9834147,2103,correct,0,NA,NA,NA,NA,NA,NA
VT4984,chr2L,9833847,9835941,2094,correct,1,procephalic_ectoderm_AISN;3,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT4985,chr2L,9835630,9837821,2191,correct,0,NA,NA,NA,NA,NA,NA
VT4988,chr2L,9840984,9843191,2207,correct,0,NA,NA,NA,NA,NA,NA
VT4990,chr2L,9844585,9846714,2129,correct,1,hindgut_AISN;1,hindgut_anlage;2,NA,NA,brain_subset;1,brain_subset;1
VT4991,chr2L,9846352,9848475,2123,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;3|posterior_midgut_anlage;3|salivary_gland_anlage;3,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2|salivary_gland_primordium;3,ventral_nerve_cord_subset;2|brain_subset;2|salivary_gland;3,brain_broad;1|ventral_nerve_cord_broad;1
VT4992,chr2L,9848183,9850281,2098,correct,1,NA,NA,ventral_ectoderm_anlage;3,ventral_epidermis_primordium_subset;3,amnioserosa;2,head_subset;1
VT4993,chr2L,9849962,9852086,2124,correct,1,NA,NA,NA,NA,NA,salivary_gland;3
VT4995,chr2L,9853602,9855706,2104,correct,0,NA,NA,NA,NA,NA,NA
VT4996,chr2L,9855319,9857514,2195,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1|head_epidermis_dorsal_primordium_subset;3,NA,NA
VT4998,chr2L,9858974,9861073,2099,correct,0,NA,NA,NA,NA,NA,NA
VT4999,chr2L,9860654,9862856,2202,correct,0,NA,NA,NA,NA,NA,NA
VT5000,chr2L,9862573,9864649,2076,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT5001,chr2L,9864358,9866558,2200,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT5002,chr2L,9866176,9868287,2111,correct,1,NA,NA,NA,NA,dorsal_vessel;2,dorsal_vessel;2
VT5003,chr2L,9867951,9870044,2093,correct,1,NA,NA,NA,epipharynx_primordium;3|trunk_mesoderm_primordium;1,epipharynx;3|hypopharynx;3|muscle_system;2,lateral_epidermis_subset;2|pharynx;3
VT5004,chr2L,9869717,9871910,2193,correct,0,NA,NA,NA,NA,NA,brain_subset;1
VT5005,chr2L,9871427,9873624,2197,correct,0,NA,NA,NA,NA,NA,NA
VT5006,chr2L,9873319,9875495,2176,correct,0,NA,NA,NA,NA,NA,NA
VT5008,chr2L,9876930,9879019,2089,correct,0,NA,NA,NA,NA,NA,NA
VT5009,chr2L,9878690,9880838,2148,correct,1,NA,NA,mesectoderm_anlage;2|head_epidermis_ventral_anlage;2,head_subset;1|ventral_midline;1,NA,brain_broad;2|ventral_nerve_cord_broad;2
VT5010,chr2L,9880483,9882656,2173,correct,0,NA,NA,NA,NA,NA,NA
VT5011,chr2L,9882294,9884401,2107,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,brain_broad;2|ventral_nerve_cord_broad;2
VT5013,chr2L,9886165,9888069,1904,correct,0,NA,NA,NA,NA,NA,NA
VT5014,chr2L,9888033,9889099,1066,correct,0,NA,NA,NA,NA,NA,NA
VT5015,chr2L,9889295,9890151,856,correct,0,NA,NA,NA,NA,NA,NA
VT5043,chr2L,9935215,9937805,2590,correct,0,NA,NA,NA,NA,NA,NA
VT5057,chr2L,9968133,9970300,2167,correct,1,NA,head_mesoderm_anlage;3,head_mesoderm_anlage;3,ventral_nerve_cord_primordium_subset;1|crystal_cell_primordium;2,ventral_nerve_cord_subset;1|crystal_cell;3,crystal_cell;4
VT5058,chr2L,9969903,9972058,2155,correct,1,dorsal_ectoderm_AISN_subset;3,NA,NA,NA,NA,NA
VT5060,chr2L,9980552,9983723,3171,correct,0,NA,NA,NA,NA,NA,NA
