geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background
Region6415	chr3R	19932166	19935259	Toll9	Up	region 629	None	-3.58551467237332	-1.43517297703362	5.35355123958793	-1.63087914930921	No
Region6416	chr3R	19935515	19936444	Toll9	Up	None	None	-0.314761667661316	-0.0524368922644641	1.11157291484365	-1.08703783150209	Yes
Region6420	chr3R	20027841	20028264	Toll10b	Up	None	None	-2.58514035425729	0.902312575988526	1.76896145774077	0.188512801283064	Yes
Region6421	chr3R	20031011	20032086	Time	Up	None	None	-0.796121492768899	0.395486743017586	0.52424348682775	0.746635001286235	Yes
Region6421	chr3R	20031011	20032086	Time	Up	None	None	-1.28005698880822	0.710588521582193	0.623931304032951	0.746635001286235	Yes
Region6422	chr3R	20035791	20036226	Time	Up	None	region 4491	-1.23890804417147	1.17235020382673	0.208307765659238	1.42714426117726	Yes
Region6424	chr3R	20252481	20254231	Time	Up	None	None	-0.759459465379935	0.284899570891239	0.352198805007878	2.72711171617365	Yes
Region6427	chr3R	20290924	20291548	Time	Down	None	None	1.03289058364026	-6.29950293181769	5.26824817019867	-1.38573685944875	No
Region6428	chr3R	20291845	20293591	Toll9	Up	None	None	0.00127155266347212	-6.67788964797764	6.98962527966026	0.558737236523611	No
Region6428	chr3R	20291845	20293591	Toll9	Up	None	None	-0.850401381829201	-5.28810099069675	6.25924400638754	0.558737236523611	No
Region6428	chr3R	20291845	20293591	Toll9	Up	None	None	-1.01165967334983	-6.00403252884299	7.18275978331356	0.558737236523611	No
Region6430	chr3R	20327608	20328203	Time	Up	None	region 4502	-0.85914890250562	0.0704020656703104	0.970683947932518	0.446327650644948	Yes
Region6433	chr3R	20542658	20543807	Toll10b	Down	region 222	region 4521	4.0674761974744	-5.99496096429946	2.24051784098479	-0.430323713902849	No
Region6433	chr3R	20542658	20543807	Toll10b	Down	region 222	region 4522	4.0674761974744	-5.99496096429946	2.24051784098479	-0.430323713902849	No
Region6433	chr3R	20542658	20543807	Toll10b	Down	region 222	region 4523	4.0674761974744	-5.99496096429946	2.24051784098479	-0.430323713902849	No
Region6433	chr3R	20542658	20543807	Toll10b	Down	region 222	region 4524	4.0674761974744	-5.99496096429946	2.24051784098479	-0.430323713902849	No
Region6433	chr3R	20542658	20543807	Toll10b	Down	region 222	region 4525	4.0674761974744	-5.99496096429946	2.24051784098479	-0.430323713902849	No
Region6434	chr3R	20550277	20551299	Gd7	Down	None	region 4526	-1.32917916521175	1.7008048417794	-0.109491312451291	1.3528594521307	Yes
Region6435	chr3R	20551575	20552416	Gd7	Down	None	region 4526	0.643971942799818	-1.50264421833539	1.03126846708095	-0.712788603373185	Yes
Region6435	chr3R	20551575	20552416	Gd7	Down	None	region 4527	0.643971942799818	-1.50264421833539	1.03126846708095	-0.712788603373185	Yes
Region6437	chr3R	20557358	20557914	Time	Up	None	None	0.329605087233205	-0.331015434833288	0.281724934184247	0.256368986660045	Yes
Region6438	chr3R	20558159	20558583	Time	Up	None	None	0.049625687329162	-0.157443777375213	0.303985176454774	0.435805529639774	Yes
Region6439	chr3R	20559850	20560343	Toll9	Up	None	None	0.529434309016684	-1.82216798845434	1.34419695947518	0.376178136640209	Yes
Region6440	chr3R	20560735	20561529	Toll10b	Down	None	None	2.43495625019473	-4.73705295289671	2.72431948943028	-0.214557824617113	No
Region6442	chr3R	20573673	20575202	Toll9	Up	None	None	0.219351284307115	-1.8243423175788	1.71256864702035	-0.310320533973961	No
Region6443	chr3R	20575425	20575688	Toll9	Up	None	None	-1.38495630317347	-0.924299946944073	2.83318984000545	-0.223342755924557	No
Region6444	chr3R	20576556	20577307	Toll10b	Up	None	None	-1.22135022912174	1.97521660756988	-0.659736042349574	1.06970364226816	Yes
Region6445	chr3R	20579405	20580182	Gd7	Down	None	None	-0.65614624691978	1.03922897562682	-0.222609313988309	0.909665563792429	Yes
Region6446	chr3R	20585292	20585876	Time	Up	None	None	0.576285791479961	-0.292319734668888	-0.297073955804262	1.29960573786504	Yes
Region6447	chr3R	20588073	20588554	Time	Up	None	None	-1.58712975142152	0.954585136101238	0.966755464195997	3.78865567882091	No
Region6448	chr3R	20592898	20595067	Gd7	Down	None	None	0.762173118198453	-0.408865789960737	-0.201898669978905	0.0973293223937653	Yes
Region6451	chr3R	20621752	20622287	Time	Up	None	None	-0.0780733126808897	0.935878947197324	-0.49209589101082	1.55321534382375	Yes
Region6452	chr3R	20634430	20634888	Time	Up	None	None	-1.16538940479626	0.637433367952531	0.992162180927963	0.779207063770266	Yes
Region6453	chr3R	20735393	20736067	Time	Up	None	None	-1.27653453737713	-0.885867698473299	2.36703716970084	0.812572429858643	Yes
Region6458	chr3R	20821510	20822571	Time	Up	None	None	-0.165038354193117	0.131824925777347	0.454161634989462	0.757652600807995	Yes
Region6459	chr3R	20828991	20829487	Time	Up	None	None	-0.846902475308285	2.92203046041814	-1.84782745815093	1.11580735578524	Yes
Region6460	chr3R	20829724	20830827	Time	Up	None	None	-0.356024320125928	1.67981593332362	-1.27690911681463	0.899331762258673	Yes
Region6461	chr3R	20832680	20833344	Time	Up	None	None	0.752934370033908	1.18424577469831	-1.74969253216683	1.48560558598318	Yes
Region6464	chr3R	20850329	20850926	Toll10b	Up	None	region 4550	-1.15329266653018	1.19802561347147	0.00202402974201321	1.00207730972333	Yes
Region6465	chr3R	20948938	20949589	Time	Up	None	region 4581	0.850769813350051	-0.727043833111671	-0.384764240122757	1.85117256192846	Yes
Region6466	chr3R	20951330	20952066	Toll9	Up	None	region 4582	3.1134271193927	-7.64130652759283	5.45015698099377	2.60392128711129	No
Region6466	chr3R	20951330	20952066	Toll9	Up	None	region 4583	3.1134271193927	-7.64130652759283	5.45015698099377	2.60392128711129	No
Region6466	chr3R	20951330	20952066	Toll9	Up	None	region 4582	2.94086818520411	-7.28751864664701	5.22387199422151	2.60392128711129	No
Region6466	chr3R	20951330	20952066	Toll9	Up	None	region 4583	2.94086818520411	-7.28751864664701	5.22387199422151	2.60392128711129	No
Region6467	chr3R	21017582	21017930	Gd7	Down	None	None	-0.823263814062101	-0.159438081092922	1.07483653229373	-0.164948582436561	Yes
Region6468	chr3R	21060019	21061072	Gd7	Down	None	None	-2.21536307156539	1.34600369739449	1.25542616474833	0.737905813199224	Yes
Region6472	chr3R	21096426	21098137	Time	Down	None	None	-1.62674998909098	1.13798982674184	0.367226749833096	-1.01481604242063	Yes
Region6473	chr3R	21101469	21102479	Time	Up	None	None	-0.66929265900749	0.028657292710051	0.985616249955024	0.388296398131262	Yes
Region6473	chr3R	21101469	21102479	Time	Up	None	None	-0.0851743081783	-0.150487523838005	0.647102990259972	0.388296398131262	Yes
Region6475	chr3R	21111501	21112601	Toll9	Down	None	None	2.52251393190833	0.566707254155645	-3.60736660730869	1.40671266072544	No
Region6476	chr3R	21116098	21116527	Time	Up	None	None	-1.65622358501452	2.59005277721807	-0.63248597883355	0.747643459739177	Yes
Region6478	chr3R	21126702	21127850	Time	Up	None	None	0.384937875808866	-0.217306023566865	-0.00775938681951233	0.25400654482425	Yes
Region6479	chr3R	21138655	21138981	Time	Up	None	None	-0.653724414152577	0.443883468671106	0.459342743246035	1.13928114811645	Yes
Region6480	chr3R	21155840	21157147	Time	Up	None	region 4596	-0.457611279243823	0.22033828444575	0.491754375984221	0.678784030021814	Yes
Region6487	chr3R	21214901	21215325	Gd7	Up	None	None	1.04040943362315	-1.24840625284225	0.42706297302762	0.367257102875624	Yes
Region6488	chr3R	21223226	21224509	Toll9	Up	None	None	-0.658241743587368	0.51989910131629	0.292376411322553	-0.396239029911811	Yes
Region6489	chr3R	21268814	21269231	Time	Up	None	None	0.535093967847303	0.387866711373678	-0.664969028886685	0.888468578585454	Yes
Region6490	chr3R	21269789	21270438	Time	Up	None	None	0.519712044503546	-0.437542073846926	0.234621548728513	0.150799081414597	Yes
Region6491	chr3R	21273496	21273982	Time	Up	None	None	-0.192393837445775	0.239987570705038	0.126429535419104	0.538940049394935	Yes
Region6496	chr3R	21365178	21365870	Gd7	Down	None	None	-1.11589394915492	0.750804002869167	0.472413212155964	1.25426974429621	Yes
Region6497	chr3R	21373229	21373781	Toll9	Up	None	None	-0.775585198727976	0.149533829803545	1.01072695258687	0.349377467811248	Yes
Region6498	chr3R	21376258	21377545	Time	Up	None	region 4622	0.174108039448377	0.439779323060224	-0.574108443050857	0.476849471586177	Yes
Region6519	chr3R	21520800	21521165	Toll10b	Up	None	None	-0.151450310208635	-1.2090978904379	1.54701523511403	-0.35518093851429	Yes
Region6544	chr3R	21638355	21638993	Time	Down	None	region 4666	-0.624708326612682	-0.256962374737613	0.762762000002875	-0.194403938512482	Yes
Region6545	chr3R	21639309	21639653	Gd7	Up	None	region 4666	0.421834122439159	-4.68511801576936	3.14457798354239	-1.33949903845178	No
Region6546	chr3R	21640141	21640809	Time	Up	None	region 4666	0.88672061844203	-1.14709285146293	0.284580772907182	1.13731440447404	Yes
Region6546	chr3R	21640141	21640809	Time	Up	None	region 4667	0.88672061844203	-1.14709285146293	0.284580772907182	1.13731440447404	Yes
Region6547	chr3R	21641100	21642638	Toll10b	Down	None	region 4667	0.865080847052591	-4.08876866241306	3.56882732979229	-0.400756912137345	No
Region6547	chr3R	21641100	21642638	Toll10b	Down	None	region 4667	0.861599625046229	-3.76559119812586	3.22151738938888	-0.400756912137345	No
Region6548	chr3R	21644130	21644775	Toll9	Up	None	region 4668	-1.75573508135986	-1.50566505002966	3.91034088805513	-0.15868982907978	Yes
Region6551	chr3R	21659793	21661201	Gd7	Down	None	region 4675	-0.613769517351686	0.774831650918143	0.123600322145918	0.359129526896293	Yes
Region6552	chr3R	21667074	21667583	Time	Down	None	None	-1.59950571617757	-3.05863892335061	5.11931171662741	-2.32997670536686	No
Region6553	chr3R	21671433	21671948	Gd7	Down	None	None	-1.16371054846377	-0.324866543655914	1.39378046123053	-0.651612053736903	Yes
Region6559	chr3R	21822199	21822872	Time	Up	None	None	-0.402900556704779	0.557702905476715	0.0823822237953076	1.16783213294636	Yes
Region6570	chr3R	22022824	22023827	Time	Up	None	None	-1.06617437432128	0.569635197641654	0.691672198449358	1.70401689591763	Yes
Region6571	chr3R	22025169	22025579	Gd7	Down	None	None	1.77206813185059	0.208112903913308	-1.67528729325631	-0.170552403525882	Yes
Region6572	chr3R	22034422	22034726	Toll9	Up	None	None	-0.139400383354893	-0.0436186176114795	0.274547483736424	-0.00610294629064101	Yes
Region6573	chr3R	22035594	22036017	Gd7	Down	None	None	0.0678982933528793	1.22724007633096	-1.01072147795166	-0.128453532254718	Yes
Region6574	chr3R	22041457	22043214	Gd7	Down	None	None	-1.95762083914032	0.606463310643756	1.28761636248455	0.456314119985196	Yes
Region6575	chr3R	22044004	22044371	Time	Up	None	None	-3.41656946339657	6.53175229944012	-3.22732622707673	0.860005478809689	No
Region6576	chr3R	22044574	22044920	Toll10b	Up	None	None	-4.8745830291798	10.2725908399322	-6.57690338704126	-3.14933919308899	No
Region6579	chr3R	22133677	22134935	Toll9	Up	None	region 4700	-1.89088189665165	-0.0263859727263615	2.08569490326085	1.14769066858804	Yes
Region6579	chr3R	22133677	22134935	Toll9	Up	None	region 4701	-1.89088189665165	-0.0263859727263615	2.08569490326085	1.14769066858804	Yes
Region6579	chr3R	22133677	22134935	Toll9	Up	None	region 4702	-1.89088189665165	-0.0263859727263615	2.08569490326085	1.14769066858804	Yes
Region6579	chr3R	22133677	22134935	Toll9	Up	None	region 4703	-1.89088189665165	-0.0263859727263615	2.08569490326085	1.14769066858804	Yes
Region6579	chr3R	22133677	22134935	Toll9	Up	None	region 4704	-1.89088189665165	-0.0263859727263615	2.08569490326085	1.14769066858804	Yes
Region6582	chr3R	22153052	22153694	Toll10b	Down	None	region 4713	2.63443942904572	-5.19104150336485	2.96588095873225	0.474533019888737	No
Region6582	chr3R	22153052	22153694	Toll10b	Down	None	region 4714	2.63443942904572	-5.19104150336485	2.96588095873225	0.474533019888737	No
Region6582	chr3R	22153052	22153694	Toll10b	Down	None	region 4715	2.63443942904572	-5.19104150336485	2.96588095873225	0.474533019888737	No
Region6582	chr3R	22153052	22153694	Toll10b	Down	None	region 4716	2.63443942904572	-5.19104150336485	2.96588095873225	0.474533019888737	No
Region6583	chr3R	22163663	22165265	Time	Up	None	region 4721	-0.97067584565893	-1.5973043231989	3.38008185316684	2.11594161976192	No
Region6583	chr3R	22163663	22165265	Time	Up	None	region 4722	-0.97067584565893	-1.5973043231989	3.38008185316684	2.11594161976192	No
Region6583	chr3R	22163663	22165265	Time	Up	None	region 4721	-1.7399609116876	-1.43530354264835	3.90608503185023	2.11594161976192	No
Region6583	chr3R	22163663	22165265	Time	Up	None	region 4722	-1.7399609116876	-1.43530354264835	3.90608503185023	2.11594161976192	No
Region6589	chr3R	22356346	22357352	Time	Up	None	None	-1.34223635437525	1.06457288011081	0.727073644097411	3.79851544191017	No
Region6590	chr3R	22362060	22362767	Time	Up	None	None	-0.424970097829455	0.407201309151343	0.360104582279711	1.32222778165953	Yes
Region6595	chr3R	22420916	22421425	Time	Up	None	None	-1.89591968640158	1.34297481200774	0.353384601854331	1.88938389345459	Yes
Region6596	chr3R	22447901	22448311	Time	Up	None	None	-2.75970807213724	1.09518216051999	1.87507506829394	1.39226329195027	Yes
Region6598	chr3R	22487015	22487460	Gd7	Down	None	region 4770	-0.271827570049526	0.679413803257123	0.0353593863235556	1.10638581086358	Yes
Region6598	chr3R	22487015	22487460	Gd7	Down	None	region 4771	-0.271827570049526	0.679413803257123	0.0353593863235556	1.10638581086358	Yes
Region6599	chr3R	22527445	22528833	Toll10b	Down	None	region 4787	1.49105216251486	-4.72393202212566	3.64691097515295	-1.0502094431312	No
Region6599	chr3R	22527445	22528833	Toll10b	Down	None	region 4788	1.49105216251486	-4.72393202212566	3.64691097515295	-1.0502094431312	No
Region6599	chr3R	22527445	22528833	Toll10b	Down	None	region 4787	0.658333941445877	-3.33219106225572	2.89712315518296	-1.0502094431312	No
Region6599	chr3R	22527445	22528833	Toll10b	Down	None	region 4788	0.658333941445877	-3.33219106225572	2.89712315518296	-1.0502094431312	No
Region6600	chr3R	22547486	22548077	Time	Up	None	None	0.212680461804059	-0.731374179128384	0.914760102732355	0.137184617870556	Yes
Region6601	chr3R	22580544	22580989	Time	Up	None	None	-0.515252506568598	0.194006074126762	0.683234213273397	1.23890818194407	Yes
Region6602	chr3R	22582901	22583333	Time	Up	None	None	1.30403794776002	-0.300377585888589	-0.897707671846799	0.52653230872067	Yes
Region6603	chr3R	22584509	22585096	Time	Up	None	None	1.09694973156727	0.194929319241474	-1.14522879795216	0.624119586009648	Yes
Region6604	chr3R	22587662	22588073	Gd7	Down	None	None	-1.18882657597852	0.825055274102385	0.614293795925373	0.323740815298689	Yes
Region6605	chr3R	22618423	22618725	Toll10b	Up	None	None	-0.920146002158897	0.316010962936884	0.663321667288769	-0.0999019502685107	Yes
Region6607	chr3R	22638946	22639181	Time	Up	None	None	-0.451798810942475	-1.19325155887383	1.9650823879627	0.13225936245364	Yes
Region6610	chr3R	22666428	22667637	Toll10b	Down	None	None	2.20047431564837	-4.90955679991246	2.8552073257879	1.47130625695862	No
Region6611	chr3R	22672876	22674912	Time	Down	None	None	2.86136062300913	-2.36957521228585	-0.649490280700206	-1.39120074988911	Yes
Region6611	chr3R	22672876	22674912	Time	Down	None	None	0.881942773188664	-1.09940984961217	-0.221483477748017	-1.39120074988911	Yes
Region6612	chr3R	22686121	22686709	Time	Up	None	None	0.493752494191991	-0.953498450552249	0.795292143376343	0.420124013198685	Yes
Region6613	chr3R	22720900	22721358	Time	Up	None	None	-0.790782602941386	0.0506471434546187	0.743159610866523	1.15525387814818	Yes
Region6614	chr3R	22726106	22726542	Time	Up	None	None	0.203919910987649	0.635631695095828	-0.901669181610344	0.560899638833676	Yes
Region6615	chr3R	22727039	22727737	Time	Down	None	None	0.0239056818640576	0.519100274693537	-0.292152874513513	-0.840105410496654	Yes
Region6617	chr3R	22740893	22741385	Time	Up	None	None	-2.40562824939533	1.08154169345743	1.60547661122016	2.33650917787503	No
Region6618	chr3R	22745360	22745879	Time	Up	None	None	-0.408979141885318	-0.630234414890736	1.09555047992324	1.1607214326173	Yes
Region6619	chr3R	22747335	22747900	Time	Up	None	None	-0.487788950039807	-1.16939637388193	1.75164424467043	0.595939327701412	Yes
Region6620	chr3R	22750563	22751165	Time	Up	None	None	-0.536223082696182	-0.913878393505142	1.81781455029046	2.47169966320574	Yes
Region6623	chr3R	22789000	22789833	Time	Down	region 482	None	4.35837394993636	2.21920670054889	-7.23656919811264	-4.66967849356134	No
Region6623	chr3R	22789000	22789833	Time	Down	region 482	None	4.71786970678088	1.39137913405373	-6.66670098354227	-4.66967849356134	No
Region6632	chr3R	23053426	23053681	Time	Up	None	region 4836	-0.37698547476499	2.18239901490698	-1.32554113311639	1.26275166178958	No
Region6634	chr3R	23117612	23118749	Time	Up	None	None	-1.02394005078251	-0.792980818172086	2.19914610245302	0.317972613403679	Yes
Region6635	chr3R	23126096	23126542	Time	Up	None	None	0.273719912790911	-1.29706569688627	1.18846473817751	1.03355678304513	Yes
Region6636	chr3R	23127537	23128198	Time	Up	None	None	-0.657917118397397	0.187750686620022	0.590196385243359	0.821714127134462	Yes
Region6643	chr3R	23156811	23158311	Time	Up	None	None	0.106301352856033	-0.847430608938575	1.10293825947147	1.1159222709819	Yes
Region6653	chr3R	23251123	23252559	Time	Down	None	None	2.36535147071855	-0.805012778338781	-1.74771445923138	-1.54594349511849	Yes
Region6654	chr3R	23257814	23258970	Toll10b	Down	None	None	1.36213526773297	-1.42449640640962	0.0830284044306649	-0.701692683707236	Yes
Region6654	chr3R	23257814	23258970	Toll10b	Down	None	None	2.39040625965041	-2.0880163759245	-0.135308670934132	-0.701692683707236	Yes
Region6656	chr3R	23281240	23281450	Toll9	Down	None	None	0.340753992903996	0.60339916802284	-0.773680699052601	0.176334515182264	Yes
Region6663	chr3R	23345423	23346661	Time	Up	None	region 4896	-0.607804035285858	0.937965984966507	-0.329085951339546	1.47628052118993	Yes
Region6664	chr3R	23346935	23348395	Time	Up	None	None	0.708817990812238	-0.149254738248652	-0.705397998504951	1.89562399948157	Yes
Region6664	chr3R	23346935	23348395	Time	Up	None	None	-1.26813202732721	0.338752204986948	0.56860698721588	1.89562399948157	Yes
Region6665	chr3R	23356415	23356968	Time	Up	None	None	-0.074340562805599	1.34806919055275	-1.05314085508499	1.43796343630347	Yes
Region6666	chr3R	23358677	23359117	Time	Up	None	None	-1.55354688415455	2.38088935360414	-0.429023484356812	1.90833974205232	Yes
Region6670	chr3R	23679824	23680599	Gd7	Down	None	None	-0.497370861323481	1.22101076104782	-0.536295561388389	-0.731105001433222	Yes
Region6674	chr3R	23732810	23733543	Gd7	Down	None	None	-0.373434901395576	-0.455665813193969	0.892093586240412	0.085304129054483	Yes
Region6676	chr3R	23752674	23753131	Gd7	Down	None	None	-0.268697569535958	0.323672799462669	0.169575447291488	0.19475314332587	Yes
Region6677	chr3R	23757727	23758731	Time	Up	None	None	1.60322179151237	-0.359244853222893	-0.888205468885379	1.03868399778119	Yes
Region6677	chr3R	23757727	23758731	Time	Up	None	None	2.11017706737968	-0.362637782638276	-1.34693805796095	1.03868399778119	Yes
Region6678	chr3R	23767108	23767632	Gd7	Down	None	None	-0.525975595244463	1.53320723400819	-0.530351580742014	-0.339517660283031	Yes
Region6679	chr3R	23781062	23783480	Toll9	Up	None	None	-1.17603238588939	-0.935567842454663	2.27938661846531	0.699586665478766	Yes
Region6679	chr3R	23781062	23783480	Toll9	Up	None	None	0.0981318256741093	-2.48021055105747	2.79233723816605	0.699586665478766	Yes
Region6680	chr3R	23783776	23784025	Time	Down	None	None	0.0465424333185079	-2.94759460716592	3.39160552833625	-1.45368644440384	No
Region6682	chr3R	23818830	23819494	Time	Up	None	None	-0.634519052956187	0.111210203741951	0.465845929178411	0.282343096044724	Yes
Region6687	chr3R	23868939	23869672	Toll9	Up	region 634	None	-0.510385257018749	-5.77761870444008	7.04642622420503	-2.07131436072184	No
Region6687	chr3R	23868939	23869672	Toll9	Up	region 634	None	-0.575170928002383	-5.60291592045939	6.91605476787978	-2.07131436072184	No
Region6688	chr3R	23886085	23887621	Toll10b	Down	None	None	1.09151424061849	-1.82458851541333	0.616264153591128	0.0484378517491619	Yes
Region6688	chr3R	23886085	23887621	Toll10b	Down	None	None	2.1082452542611	-1.39554636746992	-0.776428237750942	0.0484378517491619	No
Region6692	chr3R	23921979	23923267	Time	Up	None	None	-0.808833644449422	0.366955450491787	0.736032543572605	1.33554402599896	Yes
Region6693	chr3R	23924268	23924756	Gd7	Up	None	None	0.496495110417295	-0.249358801712132	-0.275840059028505	0.230030001127742	Yes
Region6694	chr3R	23933827	23934242	Time	Up	None	None	-1.05523129672054	0.939261436829527	0.442794978691335	0.678524030361942	Yes
Region6695	chr3R	23958088	23958817	Time	Up	None	None	-1.2508454011938	1.16969470722907	0.186208119282734	1.18371757041974	No
Region6696	chr3R	23986295	23986928	Time	Up	None	None	-0.123665847256746	1.21207175790874	-0.837628054893645	1.68376523606595	Yes
Region6697	chr3R	23992723	23993348	Time	Up	None	None	-0.804887370677302	1.00493699050146	-0.0246983718748034	1.57563398400414	Yes
Region6698	chr3R	23996196	23996489	Time	Up	None	None	1.17052112767289	0.108133223019344	-1.07686861848553	0.14795784670385	Yes
Region6699	chr3R	24031141	24032344	Gd7	Down	None	None	-1.41250881367552	0.674144912903783	0.761963028829165	0.494588851594482	Yes
Region6700	chr3R	24037413	24037966	Time	Up	None	None	-0.619516160475273	0.54130135349697	0.426608907722764	-0.892159208188894	Yes
Region6701	chr3R	24046475	24048380	Gd7	Down	None	None	-0.403551964766633	0.443980018444393	0.138226671669544	-0.371043799668736	Yes
Region6702	chr3R	24050499	24051052	Time	Up	None	None	-0.0231262084186209	0.084640340113433	0.144524584034664	-0.558965850144954	Yes
Region6703	chr3R	24057242	24057513	Time	Up	None	None	1.91402414369077	0.511563941905383	-2.4281866995598	0.279483086171643	No
Region6704	chr3R	24058240	24058567	Time	Up	None	None	-0.222147903828086	1.78169175035415	-1.76542223680516	1.24302020044027	Yes
Region6711	chr3R	24112219	24112374	Time	Up	None	None	-0.436350916671151	0.83430059609999	-0.0741068009980423	1.9124412802554	Yes
Region6712	chr3R	24130093	24130543	Toll9	Down	None	None	-0.652872721079052	-0.353013928718943	0.983345069165356	0.208886442952679	Yes
Region6713	chr3R	24149540	24150061	Time	Down	None	None	0.961604789255181	-3.85203032298013	2.64821726853409	-2.62669332101469	No
Region6714	chr3R	24163880	24164342	Time	Down	None	None	2.71817442015419	-2.28845763014454	-0.279946961764958	-1.45688500934001	Yes
Region6715	chr3R	24169257	24169750	Toll9	Down	None	None	0.454269472389515	0.092806844134163	-0.0123276367999761	-1.0639229084672	Yes
Region6716	chr3R	24186211	24186596	Toll9	Up	None	None	-0.0634500600222951	1.83840192275288	-1.77580471687027	0.606021986684863	Yes
Region6717	chr3R	24193322	24193585	Toll9	Up	None	None	-1.28961280480566	-1.75579646287021	2.95906536103529	0.507146291980956	Yes
Region6719	chr3R	24220833	24222153	Toll9	Down	None	None	-0.151101473844362	0.194160643051169	-0.103644183947379	-0.40735991484818	Yes
Region6720	chr3R	24226721	24227222	Toll10b	Up	None	None	-0.436098758814641	0.0338447281795611	0.568306676167575	-0.472900582165529	Yes
Region6721	chr3R	24229746	24230196	Time	Down	None	None	-0.744742669244578	1.35809145321642	-0.42442196252047	-1.02723628388653	Yes
Region6722	chr3R	24230430	24231464	Time	Up	None	None	-0.876640536270719	0.816444176107008	0.190990463864448	0.441740578143891	Yes
Region6723	chr3R	24233622	24234726	Time	Down	None	None	-0.580747408550167	0.671181246037647	-0.229546659746375	-1.08167473778817	Yes
Region6724	chr3R	24252420	24252885	Time	Up	None	None	0.888503027818027	-0.0509125957085148	-0.768783913262066	1.02231997329605	Yes
Region6726	chr3R	24259112	24260012	Toll10b	Down	None	None	4.95922439521935	-6.09538733207373	1.33625809506493	0.791048167097437	No
Region6726	chr3R	24259112	24260012	Toll10b	Down	None	None	5.49599695328097	-5.52065543854802	0.223352916571997	0.791048167097437	No
Region6727	chr3R	24270977	24271520	Time	Up	None	None	-0.954278926813525	0.767281959767489	0.075710794677367	1.03698978604848	Yes
Region6730	chr3R	24289996	24290472	Toll10b	Up	None	None	0.291170237303118	-0.619935747100059	0.604208630948909	-0.954043964416809	Yes
Region6731	chr3R	24294860	24296062	Toll9	Up	None	None	2.05665761652063	-4.7788864875666	3.22369071638999	-0.312425567898727	No
Region6732	chr3R	24297410	24298239	Time	Down	region 230	None	5.85330120709498	-6.98722781041981	0.951851588175168	-4.73317066281947	No
Region6732	chr3R	24297410	24298239	Time	Down	region 230	None	6.92229970097031	-6.81583491234283	-0.209095783053833	-4.73317066281947	No
Region6733	chr3R	24318832	24319379	Toll10b	Up	None	None	-0.05861975875536	0.684732209243997	-0.388643845651046	-0.16240791447186	Yes
Region6734	chr3R	24320418	24320817	Gd7	Down	None	None	0.00123536882950603	-0.943376095899582	0.890078125542457	0.611727004694374	Yes
Region6735	chr3R	24333038	24333753	Time	Up	None	None	-1.46129078408558	1.43733713695731	0.468339782667798	1.10373638612073	Yes
Region6736	chr3R	24348385	24348921	Gd7	Down	None	None	-2.0165265316598	0.522774500035779	1.85501218284992	0.713219821157129	Yes
Region6737	chr3R	24349138	24349399	Gd7	Down	None	None	-0.883357825013301	0.32381197847519	0.796120342592895	-0.482290396671585	Yes
Region6738	chr3R	24359902	24360294	Time	Up	None	None	0.310229656781189	-0.729009919733996	0.441187664435779	-0.014832402698192	Yes
Region6740	chr3R	24518072	24518643	Time	Up	None	region 4998	-0.0245601020817374	0.00702313855733731	0.129952876700994	-0.025333549701446	Yes
Region6741	chr3R	24527897	24528302	Gd7	Down	None	None	-1.45424948411131	0.908017376054944	0.881104192410877	0.432822729744062	Yes
Region6742	chr3R	24555589	24556220	Time	Down	None	None	2.63223964507117	-2.75253173226749	-0.165229370402706	-0.80401121552827	No
Region6742	chr3R	24555589	24556220	Time	Down	None	None	1.3563232555008	-3.76210529707405	2.09346047756132	-0.80401121552827	No
Region6749	chr3R	24625223	24626008	Time	Up	None	None	0.339807869301051	0.20860506175536	-0.263307315525048	0.674271375343062	Yes
Region6749	chr3R	24625223	24626008	Time	Up	None	None	0.247016026363819	0.646646423106302	-0.653723471214209	0.674271375343062	Yes
Region6751	chr3R	24649765	24650355	Time	Up	None	None	-0.637522699562909	-0.297640925179653	1.28502937407685	-0.173530809788451	Yes
Region6752	chr3R	24654594	24655504	Time	Up	None	None	-1.26448711667327	-0.618233153863909	1.93110766642571	0.081812824402683	Yes
Region6752	chr3R	24654594	24655504	Time	Up	None	None	-0.642103468513442	-0.657773721314875	1.4062907290659	0.081812824402683	Yes
Region6755	chr3R	24749089	24750088	Toll9	Up	None	region 5004	4.00616552237639	-9.070006921891	5.78119352747841	-2.20920692213045	No
Region6755	chr3R	24749089	24750088	Toll9	Up	None	region 5005	4.00616552237639	-9.070006921891	5.78119352747841	-2.20920692213045	No
Region6755	chr3R	24749089	24750088	Toll9	Up	None	region 5006	4.00616552237639	-9.070006921891	5.78119352747841	-2.20920692213045	No
Region6756	chr3R	24753722	24754428	Toll9	Up	None	region 5008	0.201172766799555	-1.14680123210543	0.992079515072982	-0.819652823769474	Yes
Region6758	chr3R	24787160	24787581	Toll10b	Up	None	None	-3.03379414422854	2.68677228766552	0.109423698261276	1.04556412821941	No
Region6759	chr3R	24805059	24805404	Toll10b	Up	None	None	-2.7420098119735	0.922814390667455	1.65324606383323	2.4555771263046	No
