Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region5068	chrX	6372376	6372975	.	600	Gd7	Up	0.540249049428795	-0.0263641075156507	-0.462753854552592
Region5069	chrX	6524540	6525077	.	538	Toll10b	Down	0.774590199375202	-0.850032303935133	0.247051437019336
Region5070	chrX	6532656	6533227	.	572	Toll10b	Up	-0.101515978336062	0.632216870597889	-0.616222402108798
Region5071	chrX	6533954	6534625	.	672	Gd7	Down	-0.738012734885972	0.434368889304791	0.185585434297291
Region5072	chrX	6590880	6591503	.	624	Toll10b	Up	-0.368782841031149	0.839509336581577	-0.605051927423373
Region5073	chrX	6603848	6604124	.	277	Toll10b	Up	-1.60901181166692	2.26371551308502	-1.07144678090975
Region5074	chrX	6604437	6604746	.	310	Toll10b	Up	-2.00803618633817	2.49230407981432	-0.964084073665297
Region5075	chrX	6653743	6654217	.	475	Toll9	Down	1.08974649540639	0.271756347021134	-1.29769030967182
Region5076	chrX	6654727	6655256	.	530	Toll9	Down	0.366369919523802	0.251101947506711	-0.615350365600467
Region5077	chrX	6661039	6661986	.	948	Toll9	Up	-0.144251871108143	-0.147742115686522	0.297073719150731
Region5078	chrX	6673490	6675313	.	1824	Gd7	Down	-0.503894571612282	0.464146009914883	-0.0611385023611753
Region5079	chrX	6677683	6678097	.	415	Toll9	Up	-0.0186708045356589	-0.398896399931858	0.464186320529017
Region5080	chrX	6683825	6684813	.	989	Toll9	Down	0.137419673299131	0.181020414896544	-0.328153556328246
Region5081	chrX	6688228	6688742	.	515	Gd7	Up	0.588138262089996	-0.0628487365001013	-0.465493359486219
Region5082	chrX	6694195	6695012	.	818	Toll9	Down	0.012830612386994	0.504629107704093	-0.577393244377677
Region5083	chrX	6743722	6744207	.	486	Toll10b	Up	-0.17165058453211	1.04951705392758	-1.02011476853143
Region5084	chrX	6759200	6760324	.	1125	Toll9	Down	-0.0306997580095472	0.892430598871596	-0.972460317441356
Region5085	chrX	6770660	6771657	.	998	Toll9	Up	-0.252989937277648	-0.258073553514607	0.519846786738909
Region5086	chrX	6802956	6804986	.	2031	Toll10b	Down	0.205821247290984	-0.473047978601804	0.342740832335332
Region5087	chrX	6820329	6820841	.	513	Toll9	Up	-0.822655436293682	-0.0858037752242287	0.845843030664605
Region5088	chrX	6821062	6821463	.	402	Toll10b	Down	0.147648887970904	-0.288916074845799	0.189334887789633
Region5089	chrX	6824253	6824994	.	742	Toll9	Up	-0.150145031431932	-0.100919369022635	0.249954525815264
Region5090	chrX	6849009	6850366	.	1358	Gd7	Down	-0.390614572730646	0.253265903530475	0.0720352915441159
Region5091	chrX	6853438	6853897	.	460	Toll9	Down	1.12674982808635	1.37717512829603	-2.57061070827268
Region5092	chrX	6854116	6855636	.	1521	Toll9	Down	-0.034607854423206	0.820032324367239	-0.887738834528897
Region5093	chrX	6855900	6859292	.	3393	Toll10b	Up	-0.221370495896766	1.3065588010816	-1.26295677352406
Region5094	chrX	6860016	6864528	.	4513	Toll9	Down	1.27597108103928	1.13353432278038	-2.43346330753849
Region5095	chrX	6868488	6869820	.	1333	Toll9	Down	0.3253431489617	0.468578350798661	-0.82176041472713
Region5096	chrX	6877422	6877774	.	353	Gd7	Up	3.82000032235494	-2.04845009724438	-1.18466154284133
Region5097	chrX	6972803	6973378	.	576	Toll10b	Down	0.214838270968022	-0.362018189194351	0.210056932318718
Region5098	chrX	6980979	6981644	.	666	Toll10b	Up	-0.745993965444427	1.3216448836812	-0.801798989125807
Region5099	chrX	6981921	6988618	.	6698	Toll9	Down	0.918600588274342	1.19069286463152	-2.17188109568531
Region5100	chrX	6989081	6989900	.	820	Toll10b	Up	-1.04989690076847	1.59799591449769	-0.83465972697924
Region5101	chrX	6994428	6998514	.	4087	Toll9	Down	1.52950439320251	0.178937342899971	-1.59437284236055
Region5102	chrX	6998730	7000412	.	1683	Gd7	Down	-0.280519997760604	0.190513057441437	0.0420576729758131
Region5103	chrX	7010701	7011882	.	1182	Toll10b	Down	0.247945509285973	-0.287193190023209	0.096006953488866
Region5104	chrX	7013873	7014492	.	620	Gd7	Up	0.265938832650325	0.00699280919808573	-0.250179163022578
Region5105	chrX	7039808	7040218	.	411	Toll9	Down	-0.0417953561788104	1.47470615801438	-1.61509401816339
Region5106	chrX	7040794	7041583	.	790	Gd7	Up	0.819106457804565	-0.448060713817025	-0.244134234867088
Region5107	chrX	7095538	7098035	.	2498	Toll9	Down	0.51764224667165	1.07552566608542	-1.67739767698923
Region5108	chrX	7102045	7102276	.	232	Toll9	Up	-0.420976700576892	-0.0851763374121907	0.47910493035096
Region5109	chrX	7104075	7104527	.	453	Gd7	Up	0.519328216227236	-0.0782876169895631	-0.385482001194445
Region5110	chrX	7104795	7105432	.	638	Gd7	Down	-0.099869161718698	0.0130809652674511	0.0763429396323937
Region5111	chrX	7109768	7110215	.	448	Toll9	Down	0.0509102563978647	0.635420312010618	-0.758713831931912
Region5112	chrX	7285624	7286165	.	542	Toll9	Down	0.000757941257599444	0.405745656769646	-0.45554118104267
Region5113	chrX	7290635	7291284	.	650	Toll9	Down	-0.0246617705459349	0.281310047546602	-0.292881886381718
Region5114	chrX	7293664	7294007	.	344	Gd7	Down	-3.24950718734729	2.04704408815561	0.666368770500135
Region5115	chrX	7294718	7296534	.	1817	Gd7	Down	-4.42575384995753	1.28559761965907	2.59183766205431
Region5116	chrX	7297202	7297776	.	575	Gd7	Down	-2.10279006485141	-0.0862113465988653	2.0128384783278
Region5117	chrX	7298424	7298922	.	499	Toll9	Up	-2.22344373968895	-0.230434250905629	2.2844629292086
Region5118	chrX	7299165	7299657	.	493	Gd7	Down	-2.43552389479722	0.155321777484062	2.04528194927921
Region5119	chrX	7299878	7300740	.	863	Gd7	Down	-2.74344851759152	1.06366927342366	1.30760300786005
Region5120	chrX	7308181	7310536	.	2356	Toll9	Up	-4.50335734483905	-0.577540171235108	4.75117643001153
Region5121	chrX	7317138	7317597	.	460	Toll9	Up	-1.8273423041906	-0.548283982094179	2.27982766742858
Region5122	chrX	7318599	7320318	.	1720	Gd7	Down	-4.39495403262659	0.588840733228129	3.34485192995813
Region5123	chrX	7321186	7321701	.	516	Gd7	Down	-2.46873670120248	0.363139741216243	1.84257866810034
Region5124	chrX	7322297	7323721	.	1425	Toll9	Up	-3.48019818495101	-0.813619722069897	4.08346073287249
Region5125	chrX	7324021	7324925	.	905	Toll9	Down	0.196513807334945	0.0176480940504521	-0.198859574877433
Region5126	chrX	7336300	7337166	.	867	Gd7	Up	0.389813213165119	-0.175147231473176	-0.158877925545003
Region5127	chrX	7337425	7338324	.	900	Toll9	Down	0.0914876722629308	0.127670985285752	-0.22649147594104
Region5128	chrX	7704965	7705243	.	279	Toll10b	Up	-1.31034295031943	1.79801476765919	-0.821550910468055
Region5129	chrX	7727894	7728412	.	519	Toll9	Up	-0.595923631592697	-0.201698507049978	0.76915160392487
Region5130	chrX	7728661	7729374	.	714	Gd7	Up	0.392001769026019	-0.30383258978212	-0.0166129376142565
Region5131	chrX	7733974	7735801	.	1828	Gd7	Down	-0.216586394793652	0.0197022905771713	0.175280302649142
Region5132	chrX	7737372	7737828	.	457	Toll9	Up	-0.238470328929374	-0.0888535952493404	0.316916029788882
Region5133	chrX	7747776	7748048	.	273	Gd7	Up	4.77493425006386	-1.98762663067473	-2.12304147065348
Region5134	chrX	7889729	7891527	.	1799	Toll10b	Down	0.734008084796757	-1.61078271181827	1.13685162955522
Region5135	chrX	7892191	7894764	.	2574	Toll9	Down	0.670565370997165	0.104635050479699	-0.728359379031132
Region5136	chrX	7900531	7901263	.	733	Gd7	Down	-0.565398370488306	0.429955342038281	0.033236145876717
Region5137	chrX	7901931	7902288	.	358	Gd7	Down	-0.702718424890708	0.500453529070716	0.0793406093331464
Region5138	chrX	7912092	7912567	.	476	Gd7	Down	-0.0908353552622492	0.0116233942630126	0.0697447431454575
Region5139	chrX	7920474	7920816	.	343	Toll10b	Down	0.177956783342422	-0.61059695651188	0.522328334790323
Region5140	chrX	7930680	7931301	.	622	Toll9	Down	0.185608311100117	0.422637260295741	-0.64292426010282
Region5141	chrX	7932885	7933266	.	382	Gd7	Up	0.444067570539951	0.019067737071475	-0.426037464070508
Region5142	chrX	7933741	7937587	.	3847	Toll9	Down	0.348241316339123	0.0764307290016639	-0.403019875436744
Region5143	chrX	7937889	7938296	.	408	Toll10b	Down	0.279116830166041	-0.865668434118202	0.716086159767293
Region5144	chrX	7946464	7946987	.	524	Toll9	Up	-0.252724987420999	-0.650030709758566	0.958998609686885
Region5145	chrX	7967371	7968148	.	778	Toll9	Down	0.433244200666975	0.122862132517801	-0.532530511383281
Region5146	chrX	8055804	8058503	.	2700	Toll10b	Up	-0.494916072219994	0.677924037858524	-0.308970507244992
Region5147	chrX	8058763	8059256	.	494	Gd7	Down	-0.357510967898728	0.148749934660584	0.159034099445275
Region5148	chrX	8059502	8061484	.	1983	Toll10b	Up	-0.815951874858028	0.88074701457689	-0.243792016050376
Region5149	chrX	8074879	8075448	.	570	Toll9	Up	-0.23505887184176	-0.498418973899107	0.772939793657688
Region5150	chrX	8093637	8094016	.	380	Toll9	Up	-0.140542156064363	-0.531780523449867	0.724209352389862
Region5151	chrX	8117087	8117402	.	316	Gd7	Down	-0.516332483763995	0.192980481541219	0.254178683390272
Region5152	chrX	8120670	8121089	.	420	Toll9	Up	-0.772274459473546	-0.269648212783896	1.0060267126863
Region5153	chrX	8129832	8130365	.	534	Toll9	Down	0.22974117661362	0.292288584017851	-0.537016925474499
Region5154	chrX	8131495	8132772	.	1278	Gd7	Up	0.36677730418004	-0.231693592073286	-0.0744963574808349
Region5155	chrX	8140938	8142246	.	1309	Toll9	Down	0.229152971662227	0.149027062704841	-0.375881355637086
Region5156	chrX	8143163	8143696	.	534	Toll9	Up	-0.0359637741376007	-0.673496681764821	0.787778177605365
Region5157	chrX	8145168	8145536	.	369	Gd7	Down	-0.425919918224989	0.051883299553265	0.329962397274376
Region5158	chrX	8148848	8149199	.	352	Gd7	Down	-0.516800844515258	0.154257904811709	0.298014409195357
Region5159	chrX	8156937	8157381	.	445	Toll9	Up	-0.349116178329253	-0.327642237332068	0.685431158986018
Region5160	chrX	8176555	8177195	.	641	Toll10b	Down	0.209459446720899	-0.363091569080741	0.216161736889283
Region5161	chrX	8210972	8211833	.	862	Gd7	Up	1.36332601303124	-0.80959990965746	-0.334767044171459
Region5162	chrX	8212706	8217323	.	4618	Gd7	Up	3.41269382151372	-2.03073464876458	-0.833357882060425
Region5163	chrX	8242608	8243263	.	656	Toll9	Down	1.32630098571228	0.1235710452628	-1.34713428624189
Region5164	chrX	8244091	8244395	.	305	Toll9	Down	0.0795308949978385	0.596470613256217	-0.741131208237992
Region5165	chrX	8251098	8251840	.	743	Toll9	Up	-0.398089041573135	-0.390241061226578	0.800233052967186
Region5166	chrX	8270596	8271311	.	716	Gd7	Down	-0.685167183578559	0.47311365668485	0.0939954680167249
Region5167	chrX	8273435	8273930	.	496	Toll9	Down	0.603322443387378	0.652218393082021	-1.28093733275491
Region5168	chrX	8398032	8398368	.	337	Gd7	Down	-0.291244057248066	0.208777938553372	0.0313547405171433
Region5169	chrX	8398880	8399814	.	935	Toll9	Down	0.300785302092864	0.906651840064194	-1.29047253641063
Region5170	chrX	8406602	8407251	.	650	Toll10b	Up	-0.0674013839005778	0.184251526296736	-0.145129981184981
Region5171	chrX	8408342	8410422	.	2081	Toll9	Down	-0.0443620150847571	0.816963573080953	-0.875410091777422
Region5172	chrX	8410674	8411650	.	977	Toll9	Down	0.474688354981859	0.174112973439125	-0.627750418149665
Region5173	chrX	8411856	8412652	.	797	Toll9	Down	0.963852929364634	0.256538920505381	-1.16590914108826
Region5174	chrX	8413052	8413990	.	939	Toll10b	Down	0.219320567418936	-0.578659670341228	0.448832619019363
Region5175	chrX	8419740	8421186	.	1447	Toll10b	Down	0.367531689817891	-0.509696592965393	0.236464152106662
Region5176	chrX	8421432	8422603	.	1172	Gd7	Down	-0.655018185138516	0.120792694444348	0.461481968329915
Region5177	chrX	8436293	8438418	.	2126	Gd7	Up	0.135184805993002	-0.0363797355513496	-0.0824062846118735
Region5178	chrX	8461501	8461847	.	347	Toll9	Up	-0.44699843249992	-0.230119085187372	0.665301811658719
Region5179	chrX	8517417	8518020	.	604	Toll10b	Up	-0.17961070246	0.51422716480475	-0.412788359959731
Region5180	chrX	8558300	8561682	.	3383	Toll9	Down	0.00499740956705496	0.596896534566985	-0.673689113508842
Region5181	chrX	8588859	8589389	.	531	Gd7	Up	0.637612773731125	-0.042308646933066	-0.533603548787957
Region5182	chrX	8591276	8591690	.	415	Gd7	Up	0.614697319917176	-0.156720598991391	-0.384463047514924
Region5183	chrX	8605477	8606334	.	858	Gd7	Down	-1.44195103435573	0.342709023080075	0.929810819063275
Region5184	chrX	8677087	8677552	.	466	Gd7	Up	0.542789745000736	0.013764734919399	-0.510054478339682
Region5185	chrX	8681233	8681972	.	740	Toll9	Down	0.464023761757424	0.498704057738164	-0.981906473881137
Region5186	chrX	8689561	8690811	.	1251	Gd7	Up	0.121047765839646	-0.0396860493164939	-0.0658172754184127
Region5187	chrX	8714221	8715349	.	1129	Toll9	Up	-0.0343400468279547	-0.825155936229434	0.956312154642613
Region5188	chrX	8719857	8720940	.	1084	Toll9	Up	-0.400843968181199	-0.342911894969937	0.749686396886673
Region5189	chrX	8899859	8900224	.	366	Gd7	Up	0.624420550389986	-0.49283898677722	-0.0165267828923724
Region5190	chrX	8901735	8902095	.	361	Toll10b	Up	-0.304644177554888	0.537719895153592	-0.325185963215475
Region5191	chrX	8905699	8906198	.	500	Toll9	Down	0.166854439081125	0.246800784068466	-0.428717704438194
Region5192	chrX	9080612	9082500	.	1889	Toll9	Down	0.0949916841766288	0.715291328929616	-0.888420882447559
Region5193	chrX	9082929	9083374	.	446	Toll10b	Down	0.0930045730598039	-0.419018562348141	0.384978169198469
Region5194	chrX	9085963	9086337	.	375	Toll9	Down	1.17533650456131	0.344977869283668	-1.45776832845377
Region5195	chrX	9089498	9090256	.	759	Toll9	Down	0.295702628017801	0.458913988077827	-0.783916142892676
Region5196	chrX	9103310	9103732	.	423	Toll9	Up	-0.0769005285737123	-0.34352565170395	0.455176957364033
Region5197	chrX	9106038	9106527	.	490	Toll9	Up	-0.428064624208028	-0.383272100043405	0.819736303604411
Region5198	chrX	9129080	9129379	.	300	Toll10b	Up	-1.01972216773172	1.41268842879156	-0.654422743159605
Region5199	chrX	9134451	9134833	.	383	Gd7	Down	-0.851464480708562	0.651511451297323	0.0455477857601648
Region5200	chrX	9140917	9143058	.	2142	Toll9	Down	0.126369535749393	0.697838956559404	-0.897449815634427
Region5201	chrX	9148585	9150070	.	1486	Gd7	Down	-0.752441578422554	0.254242268210078	0.400660108214252
Region5202	chrX	9152143	9152457	.	315	Gd7	Up	1.61284959579878	0.0362169191458371	-1.51032921388688
Region5203	chrX	9155348	9156657	.	1310	Toll10b	Up	-0.47725171136943	0.624311196914485	-0.264966109702997
Region5204	chrX	9157957	9159212	.	1256	Toll9	Down	0.161075866635576	0.398854948797706	-0.593908231102735
Region5205	chrX	9159454	9159928	.	475	Toll9	Down	-0.0118054809032843	0.23470091272747	-0.252347394902807
Region5206	chrX	9161534	9162420	.	887	Toll9	Down	0.579767869556468	0.973397282021318	-1.61952208198818
Region5207	chrX	9163302	9163760	.	459	Toll9	Down	0.455825643238765	0.295151903561449	-0.746249047595633
Region5208	chrX	9164191	9164401	.	211	Toll10b	Up	-0.552432561352	1.3343860516684	-0.992467369532398
Region5209	chrX	9192734	9193610	.	877	Gd7	Up	1.76960888734833	-1.03032996249205	-0.457553729531887
Region5210	chrX	9231917	9232347	.	431	Toll9	Up	-0.0228008549683885	-0.149573909107052	0.188453458867219
Region5211	chrX	9242803	9244321	.	1519	Gd7	Down	-1.07521060125342	0.244813682804558	0.705357049438065
Region5212	chrX	9246715	9248106	.	1392	Toll9	Down	0.147529485181124	0.397318400952184	-0.579841416511729
Region5213	chrX	9250418	9250955	.	538	Gd7	Up	0.467327755717086	-0.2661944952718	-0.127447872819157
Region5214	chrX	9256189	9256647	.	459	Gd7	Up	0.37812290788535	-0.253968067665032	-0.0598649644542808
Region5215	chrX	9268707	9269142	.	436	Toll10b	Up	-0.771465778726973	2.0091761215114	-1.5493262960363
Region5216	chrX	9272465	9274041	.	1577	Gd7	Down	-0.719200804113945	0.144855318369406	0.492994403842909
Region5217	chrX	9318686	9319786	.	1101	Toll9	Up	-0.456424383745124	-0.422256650267584	0.889282090827725
Region5218	chrX	9355629	9357242	.	1614	Toll9	Down	0.260379847200707	0.446191506176554	-0.737465617223379
Region5219	chrX	9494910	9495525	.	616	Toll10b	Down	1.20492054633548	-1.48548951458587	0.567270167304768
Region5220	chrX	9495897	9496182	.	286	Toll10b	Down	0.567407521923773	-0.970305022271743	0.570677788150912
Region5221	chrX	9496487	9496988	.	502	Toll10b	Down	1.94172609615728	-2.27207943922415	0.777632923839952
Region5222	chrX	9553154	9554153	.	1000	Gd7	Down	-0.29018938540198	0.200314672346404	0.0398811797252432
Region5223	chrX	9554585	9555340	.	756	Toll9	Down	0.287348716583003	0.129803803330474	-0.407363220304094
Region5224	chrX	9556082	9556594	.	513	Gd7	Up	0.90961993188845	-0.323517056301237	-0.466232152090206
Region5225	chrX	9557449	9558339	.	891	Gd7	Up	2.17011922734604	-1.13254192406149	-0.707941710694148
Region5226	chrX	9579257	9579953	.	697	Gd7	Down	-0.37152352177318	0.162973130268223	0.155858673506102
Region5227	chrX	9605547	9605929	.	383	Gd7	Down	-0.735042876637956	0.123119339506839	0.531797236291218
Region5228	chrX	9608931	9609491	.	561	Toll9	Up	-0.505050758360918	-0.504902270508635	1.02624117657764
Region5229	chrX	9658461	9658871	.	411	Toll10b	Up	-0.101189484159252	0.661817905619892	-0.64970338579855
Region5230	chrX	9683943	9685641	.	1699	Toll9	Down	0.030891691344982	0.51538522498905	-0.605909488890263
Region5231	chrX	9686409	9687205	.	797	Gd7	Down	-0.701675069938682	0.179455059602899	0.438236731344671
Region5232	chrX	9778750	9779241	.	492	Toll9	Up	-0.379565451717512	-0.323534087093934	0.708573103067209
Region5233	chrX	10010440	10011080	.	641	Toll9	Up	-0.998789842646098	-0.366597813316298	1.32112446374808
Region5234	chrX	10081906	10082447	.	542	Toll9	Up	-0.403987531628932	-0.388943605920246	0.804153647006978
Region5235	chrX	10083181	10083644	.	464	Toll9	Up	-0.226200774483025	-0.223038923110599	0.456160179002427
Region5236	chrX	10085662	10086120	.	459	Toll10b	Down	0.100490628118766	-0.195812105893692	0.127936680895166
Region5237	chrX	10086587	10088155	.	1569	Toll10b	Down	0.598012125380182	-1.30685346495052	0.920067744496982
Region5238	chrX	10088814	10090453	.	1640	Gd7	Down	-0.780199569186423	0.182940033963432	0.505886415922009
Region5239	chrX	10113794	10115216	.	1423	Toll9	Up	-0.110172213296907	-1.53470639453578	1.82083803702161
Region5240	chrX	10115507	10116397	.	891	Toll9	Up	-0.348118190230084	-0.417651472899514	0.785424216306934
Region5241	chrX	10116645	10118258	.	1614	Toll9	Up	-0.988324542903247	-0.827365189726686	1.82811897905904
Region5242	chrX	10211818	10212270	.	453	Toll9	Up	-0.263989508950728	-0.0940232437802473	0.345965997479581
Region5243	chrX	10213011	10213485	.	475	Toll9	Up	-0.186211203789396	-0.987733390147449	1.27695980825047
Region5244	chrX	10220187	10220674	.	488	Toll10b	Down	0.602226461020989	-1.14715857066946	0.737205617535761
Region5245	chrX	10325629	10326884	.	1256	Toll9	Down	0.140479964552673	0.0571705034394532	-0.192103598605388
Region5246	chrX	10366434	10366787	.	354	Toll9	Down	0.441462941419987	0.667283449107949	-1.15032913982224
Region5247	chrX	10368066	10368628	.	563	Gd7	Up	0.276483096644661	-0.0733372439311694	-0.169735860875371
Region5248	chrX	10384605	10385123	.	519	Toll9	Up	-0.166114376720703	-0.584583152117046	0.806705353682185
Region5249	chrX	10460780	10461243	.	464	Gd7	Down	-0.198077923659417	0.0749754115521575	0.0964517502509649
Region5250	chrX	10472827	10475189	.	2363	Toll9	Down	0.126724026724765	0.0801484087608411	-0.205327106179756
Region5251	chrX	10478864	10479895	.	1032	Gd7	Down	-0.318431985079118	0.247512751288542	0.0127074336937787
Region5252	chrX	10493193	10493600	.	408	Gd7	Down	-0.542246471621641	0.512259917961367	-0.0801266892685387
Region5253	chrX	10494306	10494982	.	677	Toll10b	Up	-0.497153045124323	0.724476582602434	-0.359118543937056
Region5254	chrX	10551267	10551805	.	539	Toll9	Down	0.169508754278834	1.54552088626071	-1.88703249713875
Region5255	chrX	10595401	10596681	.	1281	Gd7	Down	-0.617101558739878	0.0869040944731299	0.464919896209816
Region5256	chrX	10602325	10602540	.	216	Toll10b	Up	-0.30492771719153	1.13561928252262	-0.99518696805226
Region5257	chrX	10744010	10744285	.	276	Toll9	Down	0.2573755899399	0.218767533795346	-0.479780287414087
Region5258	chrX	10744517	10744869	.	353	Toll9	Down	0.263481983995358	0.409029749384298	-0.698633267713669
Region5259	chrX	10763235	10764214	.	980	Toll9	Down	0.30182195278601	0.375309229526108	-0.695769537627103
Region5260	chrX	10766878	10768220	.	1343	Toll9	Down	0.551964579979099	0.236696124498996	-0.768326531794902
Region5261	chrX	10768664	10768973	.	310	Toll9	Down	0.494501480547861	0.0460385532225308	-0.502230913941018
Region5262	chrX	10785363	10786361	.	999	Toll10b	Up	-0.383663952533618	0.542375404917283	-0.258397150417581
Region5263	chrX	10801469	10802001	.	533	Gd7	Up	0.536609931242526	-0.463601775634455	0.0307161257887861
Region5264	chrX	10807183	10810573	.	3391	Toll9	Down	0.0100138376455044	0.621024537784411	-0.705308459241699
Region5265	chrX	10815011	10815565	.	555	Gd7	Down	-0.805864956860659	0.195077097835078	0.515668382365354
Region5266	chrX	10822388	10822744	.	357	Gd7	Down	-0.670492748325275	0.656297351759189	-0.124730056782561
Region5267	chrX	10823766	10824356	.	591	Toll10b	Up	-1.27793255950546	1.58389128393301	-0.611047780775634
Region5268	chrX	10824582	10825073	.	492	Toll10b	Up	-1.40989236167043	1.47409508115297	-0.367713629548924
Region5269	chrX	10846310	10848258	.	1949	Toll10b	Down	0.128374894781311	-0.248293643190957	0.161359844366039
Region5270	chrX	10848782	10849374	.	593	Toll9	Up	-0.0893697605275703	-0.129965101399932	0.227133261151837
Region5271	chrX	10854186	10854894	.	709	Gd7	Down	-0.523233930491537	0.163910030734392	0.293056376623164
Region5272	chrX	10856822	10858511	.	1690	Gd7	Up	0.39342921332912	-0.339805905390892	0.0224132254565251
Region5273	chrX	10877301	10877788	.	488	Gd7	Up	0.713449380207838	-0.512969486099194	-0.0750886409355573
Region5274	chrX	10898764	10899244	.	481	Gd7	Down	-0.191621525104405	0.0665151943665477	0.100052381003501
Region5275	chrX	10927541	10928486	.	946	Gd7	Up	0.989270874516034	0.0196310804264075	-0.923492255122796
Region5276	chrX	11125243	11125709	.	467	Toll9	Down	0.60218796063924	0.219975970918521	-0.795349521613769
Region5277	chrX	11136009	11137034	.	1026	Toll9	Up	-0.291717878563106	-0.0277204861214176	0.2969068552918
Region5278	chrX	11137907	11138511	.	605	Gd7	Up	0.192035502429464	-0.00470162590765019	-0.169724098237459
Region5279	chrX	11145642	11146550	.	909	Toll10b	Up	-1.03203670602273	1.08623992554981	-0.277244458298564
Region5280	chrX	11147004	11148590	.	1587	Toll9	Down	0.0437731189501013	1.2316854573375	-1.42063738673534
Region5281	chrX	11148804	11150120	.	1317	Toll9	Down	0.561309106506867	0.664397719382244	-1.25630547211092
Region5282	chrX	11324755	11325790	.	1036	Toll9	Up	-0.160800211305305	-0.0576544621673159	0.211163204579086
Region5283	chrX	11339207	11339535	.	329	Gd7	Up	0.644478900628317	-0.00902064558141164	-0.577177030506974
Region5284	chrX	11339944	11340297	.	354	Gd7	Up	0.252669444118573	-0.241898012618455	0.0409252419126582
Region5285	chrX	11347463	11348788	.	1326	Toll10b	Up	-0.193433941402988	0.67158243018453	-0.576590744015094
Region5286	chrX	11349061	11351910	.	2850	Toll10b	Up	-0.0859587393222895	0.458751195114187	-0.435939995561147
Region5287	chrX	11355077	11356568	.	1492	Toll9	Down	0.165874584915266	0.799893673680112	-1.04785503809858
Region5288	chrX	11359223	11359710	.	488	Toll9	Down	2.58990158196686	1.13079852765849	-3.62773187453397
Region5289	chrX	11367624	11368859	.	1236	Toll9	Down	0.31760920503389	0.153591740993795	-0.461605307463673
Region5290	chrX	11389650	11390767	.	1118	Toll9	Up	-0.0875378717590787	-0.0623588939476822	0.14967576893592
Region5291	chrX	11454845	11455276	.	432	Gd7	Down	-0.323668328444591	0.30965143658948	-0.0521798224475775
Region5292	chrX	11485273	11485772	.	500	Gd7	Down	-0.0972884456555617	0.0480659468611284	0.034772236592561
Region5293	chrX	11494001	11494989	.	989	Toll9	Up	-0.474764380757669	-0.366602774869386	0.843605327117446
Region5294	chrX	11569622	11571131	.	1510	Toll10b	Up	-0.0541511564398888	0.130897145101572	-0.0973928893722603
Region5295	chrX	11571973	11572388	.	416	Toll10b	Down	0.125688178065954	-0.541180640472189	0.492141413845922
Region5296	chrX	11572598	11574236	.	1639	Toll9	Up	-0.0844043813027213	-0.207386009028494	0.309399170153456
Region5297	chrX	11576187	11576575	.	389	Gd7	Up	0.32822855352768	-0.296609466894624	0.0334039036749994
Region5298	chrX	11576817	11577321	.	505	Toll10b	Down	0.537615640396446	-0.650395958022135	0.239200366454615
Region5299	chrX	11579154	11579544	.	391	Toll9	Down	1.07934604096071	0.442212699220405	-1.4792983773626
Region5300	chrX	11580838	11581354	.	517	Toll9	Up	-0.281357852225258	-0.165053763669367	0.441420011874459
Region5301	chrX	11599937	11600355	.	419	Toll10b	Up	-0.0346719286398047	0.258259372011198	-0.257919652128476
Region5302	chrX	11611166	11611560	.	395	Gd7	Down	-0.479145781082296	0.330110157676815	0.0665662225459951
Region5303	chrX	11612002	11612555	.	554	Toll10b	Down	0.164918446987465	-0.54135246741587	0.456584967017865
Region5304	chrX	11615284	11616932	.	1649	Gd7	Up	0.397139333516462	-0.0352877063491464	-0.322339785965238
Region5305	chrX	11678917	11680092	.	1176	Toll10b	Up	-0.327845414843357	0.673624676418999	-0.456396028933952
Region5306	chrX	11695157	11695601	.	445	Toll10b	Down	0.291164573207004	-0.330818017056537	0.10552751073211
Region5307	chrX	11709382	11709902	.	521	Gd7	Up	0.280699050331485	-0.0351798245576161	-0.216353072412411
Region5308	chrX	11713204	11717576	.	4373	Toll9	Down	0.256906272033773	1.1465517751459	-1.51942073929897
Region5309	chrX	11720241	11720901	.	661	Gd7	Down	-0.30531894487051	0.208848869859419	0.0441011406785687
Region5310	chrX	11792305	11793813	.	1509	Gd7	Up	0.486624050469839	-0.0856743488104625	-0.347399223262923
Region5311	chrX	11800604	11800925	.	322	Gd7	Up	0.575737888125111	-0.351478853425729	-0.130632163184004
Region5312	chrX	11804872	11805292	.	421	Gd7	Up	2.28759538520119	-0.843972927498811	-1.13848600034743
Region5313	chrX	11805531	11805931	.	401	Gd7	Up	1.921893358568	0.129912269520424	-1.89698388243085
Region5314	chrX	11816892	11818676	.	1785	Toll10b	Down	0.12592652725438	-0.180910207721449	0.0880525214354596
Region5315	chrX	11852106	11852441	.	336	Gd7	Up	0.533003816407847	-0.360679409324636	-0.0813761693224934
Region5316	chrX	11854296	11855570	.	1275	Toll9	Up	-0.128483483593664	-0.0327571385356446	0.153803695937631
Region5317	chrX	11868496	11868856	.	361	Toll9	Down	0.0094908630114797	0.119626465290487	-0.142752769396147
Region5318	chrX	11872255	11872673	.	419	Toll9	Up	-0.182506918627391	-0.195711173816087	0.385708556523313
Region5319	chrX	11886647	11887683	.	1037	Gd7	Up	0.0684741202131958	-0.0365476349614271	-0.0214271259442928
