Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	distance	Gd7	Toll10b	Toll9
Region3692	chr3L	5186723	5187453	.	731	Toll9	Down	0.82755209825259	3.03424343473703	3.14507165205613	-0.259266318652824	2.20192032111311	-2.54543788852261
Region3702	chr3L	5593393	5593837	.	445	Gd7	Up	-2.27372105698287	1.05775091414527	2.50771697791886	2.42870263402319	-1.46942901979822	-1.79355735307678
Region3712	chr3L	5657527	5657980	.	454	Toll10b	Down	-2.05360756976914	-1.68221164088203	2.65464499610251	1.7117021610004	-2.61316593508367	0.847160244881094
Region3715	chr3L	5665406	5665797	.	392	Toll9	Down	0.691124959301446	2.27427763916315	2.37697128492688	-0.263981356198513	1.71227362984866	-1.88284356987595
Region3716	chr3L	5691188	5691468	.	281	Toll10b	Up	1.34770980321592	2.26559395394387	2.63614067868756	-0.911101512626308	2.28129457240001	-1.64249919012058
Region3727	chr3L	5835773	5836204	.	432	Toll10b	Up	3.44612577590279	0.722778690771122	3.52110662990691	-3.2560710489778	3.36116594974651	0.54276863264824
Region3729	chr3L	5848410	5849036	.	627	Toll9	Down	-2.27876808289315	1.98704937052956	3.02343334249897	2.60344775361895	-1.02074040675457	-2.66457647115564
Region3738	chr3L	5895179	5895574	.	396	Toll9	Down	-1.17853185014039	1.8289410536427	2.17576715194779	1.49284353843957	-0.137228286865527	-2.12755406913019
Region3752	chr3L	5993657	5994853	.	1197	Toll10b	Up	1.27969712753585	1.57621323641072	2.03028887226913	-0.970183596761167	1.88579451122928	-1.02173081122986
Region3754	chr3L	6000939	6001541	.	603	Toll10b	Up	3.15164300371731	5.18365150618059	6.06655557630592	-2.15154232460648	5.27903086189218	-3.73393276848353
Region3757	chr3L	6068095	6068585	.	491	Gd7	Up	-2.98913477595333	0.59747719489781	3.04826273592624	3.04798287133603	-2.31846068359403	-1.61606166141814
Region3772	chr3L	6469539	6469870	.	332	Gd7	Up	-2.7710975020168	0.285654871761298	2.78578177024775	2.77664544536631	-2.28012968430725	-1.24727793168952
Region3776	chr3L	6623685	6623957	.	273	Toll10b	Up	1.22645488611147	1.93206882341342	2.28846706903831	-0.852822595635174	2.01281285228956	-1.37341678860234
Region3785	chr3L	6764495	6765185	.	691	Gd7	Up	-2.99213705020582	-0.0303358437262426	2.99229082654561	2.93623302665708	-2.62718273696771	-1.0298886086448
Region3792	chr3L	6831467	6832431	.	965	Toll10b	Down	-1.76071243438783	-1.45739969573611	2.2856338616978	1.46481003557493	-2.24783254250307	0.740470430249197
Region3799	chr3L	6981253	6981953	.	701	Toll10b	Up	1.7466317213936	1.33436077647018	2.19800842854628	-1.47344555863128	2.17554917836636	-0.630364110627508
Region3805	chr3L	7189613	7190071	.	459	Toll9	Down	-1.67656831623297	1.98105477430576	2.59527635094914	2.01028859822663	-0.497891185314241	-2.44598237289515
Region3806	chr3L	7190998	7191325	.	328	Gd7	Up	-1.87731941461408	1.40907647740428	2.34730157918854	2.10316022134241	-0.952041735787093	-1.98197534711584
Region3825	chr3L	7519162	7519733	.	572	Toll10b	Up	3.27432616187376	3.67448483434437	4.92169184449389	-2.54788565984451	4.65032416490109	-2.2789189691324
Region3833	chr3L	7804869	7805188	.	320	Toll9	Down	0.500321523176277	1.98019545619836	2.04242396952789	-0.130118278937829	1.40230116706592	-1.67525278535017
Region3845	chr3L	7992482	7992853	.	372	Toll9	Up	1.29406246490945	-1.87365180930568	2.27709656483909	-1.61459828419997	0.216296930009189	2.21023603383537
Region3846	chr3L	8079517	8079980	.	464	Gd7	Up	-4.19215646352496	0.0957548588988972	4.19324990999545	4.13909131287344	-3.61342484864404	-1.57225429811372
Region3865	chr3L	8395781	8396347	.	567	Gd7	Down	2.02453901741453	-0.435960180485996	2.07094652562618	-2.07011335042956	1.5550362860607	1.12382441553515
Region3875	chr3L	8480895	8482141	.	1247	Gd7	Up	-2.19282816195409	1.68678760757235	2.76654076075495	2.46409642298989	-1.09210516798601	-2.35332649396395
Region3876	chr3L	8497328	8497944	.	617	Toll10b	Down	-3.51773691992814	-1.06313889518442	3.67487922907399	3.26429299424158	-3.58963695817923	-0.249734848682348
Region3885	chr3L	8559836	8560220	.	385	Toll9	Down	0.125725297857924	2.27068036105688	2.27415833938864	0.29124465118975	1.21687737326018	-2.07945023716614
Region3890	chr3L	8643927	8644837	.	911	Gd7	Up	-3.74460473422165	1.43293470793553	4.00940974368566	3.94337554236374	-2.57070931133548	-2.66471592098535
Region3892	chr3L	8660525	8661289	.	765	Gd7	Up	-2.26377973120208	0.928063006177249	2.44663025707525	2.39523462338246	-1.52398091239796	-1.66873564388919
Region3898	chr3L	8687318	8688060	.	743	Gd7	Up	-2.12991757734975	1.13267326777151	2.41236349206077	2.30100789003029	-1.30734660803283	-1.81277652699244
Region3915	chr3L	9002515	9004046	.	1532	Gd7	Up	-2.74761767015683	0.361787504239114	2.77133416598966	2.76747025987348	-2.22251003354549	-1.31018541551365
Region3919	chr3L	9010290	9011055	.	766	Toll10b	Down	-2.19357107836035	-0.514262938707453	2.25304692493233	2.06269439373406	-2.16591302699598	-0.29480164590777
Region3920	chr3L	9012019	9012691	.	673	Gd7	Up	-3.40857478910802	0.982217654419331	3.54727129123159	3.53065532006156	-2.49708106437208	-2.1242829652156
Region3921	chr3L	9013373	9014210	.	838	Gd7	Up	-3.56301957297324	0.806220254685113	3.65309452060235	3.6503458267545	-2.71773508583676	-2.01428527396756
Region3923	chr3L	9016859	9018074	.	1216	Gd7	Up	-3.89704215768043	0.718322329890862	3.96269157875785	3.96268739470139	-3.05222153075551	-2.05020618462662
Region3925	chr3L	9020259	9021605	.	1347	Gd7	Up	-3.79654384128007	0.550569444217392	3.83625753197924	3.83323210820414	-3.04626863275688	-1.85775145528567
Region3926	chr3L	9023394	9024345	.	952	Gd7	Up	-2.24926848150084	0.931166627523478	2.43439520006234	2.38153464970525	-1.50979812539741	-1.66650630389211
Region3927	chr3L	9026205	9026710	.	506	Gd7	Up	-3.58096006815479	1.47598870325828	3.87321799823677	3.79035120917524	-2.40684179830468	-2.64710905764379
Region3928	chr3L	9028878	9030063	.	1186	Gd7	Up	-3.07101568212188	1.29668914208724	3.33354766743262	3.25623179630726	-2.0490371795542	-2.29904043417728
Region3929	chr3L	9030828	9031534	.	707	Gd7	Up	-2.70937049160841	-0.0714603193529759	2.71031271960275	2.65071235527549	-2.40035423632003	-0.89141285720153
Region3930	chr3L	9034770	9035340	.	571	Gd7	Up	-3.74487412649163	1.10989355686927	3.90588606219464	3.88462070775314	-2.72844866265096	-2.36264952618345
Region3931	chr3L	9037519	9038060	.	542	Gd7	Up	-3.57402223762463	0.738316779692984	3.64948580244006	3.64875732137341	-2.76044883648859	-1.95466211930534
Region3932	chr3L	9038405	9039808	.	1404	Gd7	Up	-3.72842039224118	0.301513238851433	3.74059204598451	3.72075264164402	-3.10822256911949	-1.60069876776962
Region3935	chr3L	9044382	9044804	.	423	Gd7	Up	-2.06742717676871	1.12011685862601	2.35136490324663	2.23727522740934	-1.25890922323121	-1.77892998734082
Region3936	chr3L	9045068	9045874	.	807	Gd7	Up	-3.2036514886103	1.0412654540051	3.36862236028015	3.33996919864324	-2.28937571869284	-2.1070366687082
Region3945	chr3L	9165796	9166162	.	367	Gd7	Down	2.72320981435631	0.206258344242391	2.73100973956084	-2.63969111358884	2.4781601959002	0.770222095998072
Region3957	chr3L	9422370	9422691	.	322	Toll9	Down	-1.91733997294159	1.93584517888493	2.72464477105763	2.23874794328675	-0.730148167864515	-2.48885135637926
Region3969	chr3L	9467632	9468103	.	472	Toll9	Up	0.825387990732319	-2.14011704532071	2.2937668370864	-1.20249548656007	-0.32281564746609	2.29371700388534
Region3980	chr3L	9692624	9692871	.	248	Toll10b	Up	1.54000439012352	1.83507148417596	2.39564205874656	-1.17881607943824	2.2392757467215	-1.17179210595539
Region3986	chr3L	9803924	9804451	.	528	Toll9	Down	-1.31051675528013	3.93129242190894	4.1439732470696	2.00670704041325	0.772574367952463	-4.14070245664484
Region3994	chr3L	9929836	9930118	.	283	Toll9	Down	0.280717626916659	2.02652769901594	2.04587802689715	0.0942543022333601	1.23315821640508	-1.79626023516485
Region3996	chr3L	10105824	10106196	.	373	Toll9	Down	-1.29705911188645	1.97790509320874	2.36526338860363	1.63659159257445	-0.168082816785264	-2.3088108583539
Region3997	chr3L	10109698	10110041	.	344	Toll10b	Up	3.26769906988267	5.40016926047203	6.3118686023284	-2.22608716882354	5.4859246246544	-3.89540919909949
Region4001	chr3L	10228919	10229400	.	482	Toll9	Down	-1.64794589699619	1.70224775455171	2.36925581086191	1.93120982580862	-0.608838414960035	-2.17507257452943
Region4007	chr3L	10290367	10290979	.	613	Gd7	Up	-1.95345830670691	1.32447108622285	2.36013199086037	2.16256016987459	-1.05976829358769	-1.92976727277006
Region4010	chr3L	10316234	10316738	.	505	Gd7	Up	-1.81644562908756	1.35980985678417	2.26904331603403	2.03430999990268	-0.922914475726931	-1.9143630947704
Region4013	chr3L	10335565	10336071	.	507	Toll9	Down	-1.43910474988945	1.75094187627062	2.26645536802127	1.7347801810367	-0.402760563400934	-2.14675613077591
Region4018	chr3L	10525483	10525934	.	452	Toll10b	Up	2.99935322149533	4.20045800009183	5.16139197870399	-2.1814454624156	4.66669629772029	-2.86814918818037
Region4019	chr3L	10532319	10532652	.	334	Toll9	Down	-1.01848419020679	1.77089914803024	2.0428886015139	1.3248854246043	-0.0257922759195118	-2.01665774316861
Region4034	chr3L	10739309	10739751	.	443	Toll10b	Up	1.91303862358559	2.17159448502337	2.89405241533635	-1.48408881943465	2.72904404245847	-1.35462890983585
Region4041	chr3L	10847386	10847725	.	340	Gd7	Up	-1.56905934250025	1.28989868707224	2.03120305316776	1.77831476772295	-0.741011420701982	-1.76147460164776
Region4053	chr3L	10966332	10967036	.	705	Toll10b	Down	-2.31696404074438	-0.82390164039783	2.45909257230239	2.12743942589735	-2.4246152135044	-0.0488179823744073
Region4075	chr3L	11236544	11238434	.	1891	Gd7	Up	-2.27569474904622	0.875090743325422	2.43814896999555	2.39727105096738	-1.56021126183397	-1.62340131827171
Region4089	chr3L	11406431	11407253	.	823	Gd7	Up	-1.95585609163466	0.622893841116364	2.0526494558217	2.03673927273107	-1.40392755604133	-1.27438390059344
Region4090	chr3L	11413160	11413719	.	560	Toll9	Up	2.45266139352123	-3.38248034161476	4.17812412126301	-3.02935976744666	0.492198314775931	4.0313178625094
Region4095	chr3L	11434114	11434355	.	242	Gd7	Down	3.33615049403682	0.0210422210790195	3.33621685355285	-3.27615421232808	2.92300468350648	1.16025276032525
Region4096	chr3L	11435873	11436082	.	210	Toll10b	Up	2.17515384768801	1.27444243152295	2.52101125986737	-1.90570218132516	2.52047150950418	-0.422758157218053
Region4097	chr3L	11439358	11439613	.	256	Gd7	Down	2.48379221076902	0.257991596449889	2.49715506329015	-2.39485155055621	2.29435153427779	0.63715498316085
Region4106	chr3L	11554586	11555120	.	535	Toll9	Up	0.549574074533117	-2.13696267448026	2.2064997474554	-0.930747582214096	-0.562086859140645	2.19321621477337
Region4116	chr3L	11708392	11709220	.	829	Toll9	Up	0.776900681110323	-2.30551330256082	2.43289256988355	-1.18504221730322	-0.445790950972048	2.43127395362552
Region4131	chr3L	12057040	12057399	.	360	Toll9	Down	-1.30931679489545	2.33075062772759	2.67333293064067	1.713107922793	-0.0067490467524055	-2.64318585244082
Region4135	chr3L	12099444	12099625	.	182	Toll10b	Up	2.44198057098742	2.60729414752959	3.57228944527485	-1.92452553966096	3.40328837949049	-1.57509049549627
Region4158	chr3L	12505877	12506502	.	626	Toll9	Up	1.11296371041247	-1.79160925899994	2.10915906408915	-1.42155847049461	0.0981834281908831	2.06944493935866
Region4167	chr3L	12606160	12606649	.	490	Gd7	Down	2.89228930796091	0.281780289499993	2.90598306472968	-2.79212689699207	2.66260307428736	0.759381744764136
Region4170	chr3L	12627634	12628102	.	469	Toll9	Down	-1.41363329711811	2.07274981734222	2.5089142878969	1.76853183169263	-0.223618926450803	-2.43875551875058
Region4171	chr3L	12642304	12642798	.	495	Toll10b	Up	1.59467028395043	1.58202678666324	2.24628183188009	-1.2787931978255	2.16362755527125	-0.915768408153614
Region4172	chr3L	12646970	12647929	.	960	Gd7	Up	-2.55253656240045	1.52195890471763	2.97183475483419	2.7876362092758	-1.48652642589181	-2.32637357848164
Region4173	chr3L	12648914	12650119	.	1206	Gd7	Up	-3.20030518103355	0.553287829959582	3.24778088462438	3.24752558966324	-2.52437580694842	-1.64941551661977
Region4176	chr3L	12672099	12673394	.	1296	Toll10b	Up	0.990418557579982	2.02355035854411	2.25292808867989	-0.604045375850365	1.85133627762512	-1.54246719482343
Region4177	chr3L	12676571	12677066	.	496	Toll10b	Up	2.94082627044722	1.15494046206076	3.15948518335782	-2.68032035316485	3.13070393494898	-0.0401758684746778
Region4178	chr3L	12677428	12677958	.	531	Toll10b	Up	1.7183713492454	3.3053421519695	3.72533043306145	-1.08556209530946	3.11186058628765	-2.48394803247664
Region4182	chr3L	12697447	12697914	.	468	Gd7	Down	2.70063262241337	-0.464356968815235	2.7402634829028	-2.7400154979442	2.13147859326544	1.38950764873274
Region4183	chr3L	12703759	12704673	.	915	Gd7	Up	-2.18983993708025	0.654066686497129	2.28543260246654	2.27248014396057	-1.59301665359103	-1.38629769009648
Region4184	chr3L	12719425	12719953	.	529	Toll10b	Up	2.5125167406558	0.470750847356182	2.55623683025697	-2.38422144417971	2.42316486247158	0.448306573766021
Region4200	chr3L	13051854	13052282	.	429	Gd7	Down	2.90114564933274	-1.31449344629675	3.1850493087234	-3.09247375324503	1.89204529979862	2.25561407356622
Region4201	chr3L	13053728	13054550	.	823	Gd7	Down	3.34219347184353	-1.25163054652126	3.56887044150087	-3.51461308630975	2.30776769864611	2.35280474656101
Region4205	chr3L	13069919	13070426	.	508	Toll10b	Up	2.63132541918655	1.08653666478845	2.84682900532977	-2.38852620359486	2.82713175403159	-0.0856580359561802
Region4208	chr3L	13078826	13079445	.	620	Toll10b	Up	1.3372215194764	2.18918978994214	2.56529010611621	-0.914748819040895	2.23488526639044	-1.57474285386722
Region4210	chr3L	13084403	13084848	.	446	Toll10b	Up	4.33824257037592	2.87745532237267	5.20577542078725	-3.73951241125715	5.19060918730968	-1.1571171269846
Region4218	chr3L	13170154	13170660	.	507	Gd7	Up	-4.63661114951329	1.33339640932842	4.82453199141646	4.80218262972877	-3.398038903824	-2.88709741887532
Region4222	chr3L	13296064	13296397	.	334	Gd7	Down	2.09924347664655	-1.06210171467836	2.35263325373204	-2.25795663636716	1.31497383838803	1.73591743938242
Region4223	chr3L	13347288	13347765	.	478	Toll10b	Up	3.19007523350116	3.3661102443333	4.63759400685346	-2.52139289555195	4.42641266636385	-2.02027389660071
Region4231	chr3L	13400971	13401453	.	483	Toll9	Up	-0.490429351319741	-1.94063831959094	2.00164882936559	0.127619703491777	-1.37437770600467	1.64175106789653
Region4244	chr3L	13532666	13532887	.	222	Toll9	Down	0.217233500659036	2.30352876341796	2.31374915617542	0.207278064180791	1.31278766524498	-2.07781074768001
Region4248	chr3L	13645259	13645631	.	373	Toll9	Down	-0.272228710565335	2.22838113868765	2.24494787692608	0.674772485138013	0.84880573295566	-2.18063398487016
Region4249	chr3L	13661531	13661833	.	303	Toll9	Up	1.30816621734393	-3.19648751300189	3.45381401829585	-1.87014703918972	-0.416360091571293	3.45255966686006
Region4251	chr3L	13674730	13674976	.	247	Toll10b	Up	0.894242539775729	1.8411397587772	2.04681834350162	-0.542814587279932	1.67842901732228	-1.40586222649961
Region4252	chr3L	13703083	13703353	.	271	Toll9	Up	1.69804957548482	-4.05515587357426	4.3963236368343	-2.41034704743128	-0.494616725388291	4.39362331970333
Region4253	chr3L	13765655	13766026	.	372	Toll9	Up	1.07075961375318	-3.24530660450964	3.41738805342892	-1.64565556468051	-0.647438965011843	3.41425704015845
Region4255	chr3L	13863258	13863747	.	490	Toll10b	Up	1.94867407855348	2.3673794075746	3.06623807357395	-1.48335453174851	2.85561508091352	-1.52515584466036
Region4258	chr3L	13919857	13920258	.	402	Toll9	Down	-0.287415333368042	2.05561862787314	2.07561449144925	0.658139746332791	0.751313241088323	-2.02440905368352
Region4263	chr3L	13991292	13992105	.	814	Toll9	Down	-2.14815701873678	2.12692045899203	3.02297357183733	2.50058952795515	-0.838509255400106	-2.74921239044263
Region4279	chr3L	14118869	14119200	.	332	Gd7	Down	2.44836703010997	-2.03560711547068	3.18405361806053	-2.77906363549404	1.1451396718911	2.76997975098484
Region4282	chr3L	14135425	14136275	.	851	Gd7	Down	2.1937046561019	-1.63964459672863	2.73875419155947	-2.45634512564065	1.11585579064624	2.30954052947711
Region4284	chr3L	14151422	14152370	.	949	Gd7	Down	1.80195601274166	-1.30536505712923	2.22508952723925	-2.01011718570061	0.936809277484155	1.85831257604517
Region4289	chr3L	14185078	14185494	.	417	Gd7	Up	-4.32833366275586	2.46784055494607	4.98244009505203	4.70635707080267	-2.57576891559199	-3.83918571243295
Region4290	chr3L	14189993	14190173	.	181	Toll9	Down	0.799984483517369	4.49188459139379	4.56256532624679	0.0341486711574373	2.88854890430052	-3.91861586400113
Region4301	chr3L	14357010	14357281	.	272	Toll9	Up	0.738251050966568	-2.36272401793654	2.47537459775029	-1.15749552285795	-0.507429436187357	2.47111724357677
Region4302	chr3L	14406454	14406915	.	462	Gd7	Up	-2.12165055425604	-0.119507396930484	2.12501366873158	2.06410631632644	-1.91065054124618	-0.638605551005667
Region4306	chr3L	14447425	14447735	.	311	Toll9	Down	-1.53664909002347	1.37149376321997	2.05968093850024	1.76135746222072	-0.672931441334661	-1.82633294379632
Region4308	chr3L	14451444	14452154	.	711	Toll10b	Down	-1.92976481650137	-1.00947115865534	2.17784854091452	1.7128536874076	-2.17703465984526	0.261702643858611
Region4310	chr3L	14454743	14455230	.	488	Toll10b	Up	2.15113635644038	2.37973669107355	3.20788627336464	-1.68015142088456	3.03840699626782	-1.46510725033785
Region4312	chr3L	14495118	14495604	.	487	Gd7	Up	-3.1218234961222	1.51838211438749	3.47149336543115	3.34668780408583	-1.98530661504794	-2.52437426589149
Region4314	chr3L	14546917	14547459	.	543	Gd7	Up	-3.72424574718672	0.779700974501206	3.80498882982283	3.80401327079507	-2.8714292696998	-2.0465027698667
Region4326	chr3L	14640020	14640817	.	798	Toll10b	Down	-2.3775283785341	-0.556693885359079	2.44183317872683	2.23580330343699	-2.34721143195422	-0.320175491995502
Region4335	chr3L	14781098	14781331	.	234	Toll9	Down	0.685297880021554	2.00067349431282	2.11478784165407	-0.308239894671434	1.57378578585942	-1.62898451586214
Region4336	chr3L	14783754	14784192	.	439	Gd7	Up	-2.2153676682726	1.13310439675765	2.48832865184225	2.38509850930171	-1.38174165386075	-1.84340191244185
Region4344	chr3L	14950011	14950759	.	749	Toll9	Up	2.18963688460986	-2.51781804648767	3.33675252328712	-2.61278831155596	0.684136035815342	3.12951532438272
Region4345	chr3L	14953073	14953883	.	811	Gd7	Down	2.19805012198494	-1.40979768091169	2.61131266604786	-2.41862436711608	1.23171548592107	2.09608647560811
Region4350	chr3L	14964172	14965307	.	1136	Gd7	Up	-2.61513917454414	0.630341318523302	2.69003402953812	2.68628639774043	-1.97590702631739	-1.51452629112504
Region4360	chr3L	14989748	14990657	.	910	Gd7	Up	-3.48046916010638	1.6019071033478	3.83141905071838	3.71455701783629	-2.25771099166177	-2.72934705217415
Region4362	chr3L	14995237	14995691	.	455	Toll10b	Down	-2.14698788282361	-0.553255630520254	2.21712623945814	2.00977128174933	-2.14425344943217	-0.241853594396638
Region4364	chr3L	15014394	15014693	.	300	Toll10b	Up	2.47796232443526	0.521845778937915	2.53231520516619	-2.34091356911832	2.41790809041035	0.388292857502157
Region4368	chr3L	15039468	15039994	.	527	Toll9	Up	-0.755033116014824	-3.44947536238307	3.53114079044816	0.112104958874249	-2.34105834993841	2.95948029753319
Region4369	chr3L	15040380	15041028	.	649	Toll10b	Down	-1.46233028083362	-3.13779908277958	3.46181930986228	0.864440696927049	-2.80662635561209	2.41779096681696
Region4371	chr3L	15045051	15045601	.	551	Toll9	Up	-0.197582962816453	-2.53839505682214	2.54607315128501	-0.269507983119209	-1.41014407549208	2.30444670034647
Region4372	chr3L	15072072	15072584	.	513	Toll10b	Up	2.15002349105158	1.57844983925035	2.66722794434654	-1.82545257875297	2.64675448215587	-0.716004460742952
Region4374	chr3L	15085059	15085311	.	253	Toll9	Up	0.0963417578308224	-2.12006121168841	2.12224910781173	-0.482055868849402	-0.949556908174586	2.01710724676374
Region4379	chr3L	15125013	15125654	.	642	Toll9	Up	-0.338496287883347	-1.99764736636603	2.02612308048152	-0.0321716897824906	-1.26952284528566	1.74881130972325
Region4388	chr3L	15223440	15224181	.	742	Gd7	Up	-1.98122665855418	0.431763302719667	2.02772745262798	2.02676322581154	-1.5192671445105	-1.10458001625234
Region4396	chr3L	15314572	15315151	.	580	Toll9	Up	2.62143257914167	-2.93624916332823	3.93617427410565	-3.11376376990542	0.85711753810181	3.67361969661651
Region4397	chr3L	15315389	15315867	.	479	Toll9	Up	0.357877627572533	-2.49066482134348	2.51624475132982	-0.806899105807654	-0.901907713469482	2.45625763844072
Region4399	chr3L	15321249	15321547	.	299	Toll10b	Up	1.88290585580351	1.81151803521657	2.61283984463917	-1.52024927658304	2.52717422281114	-1.02848308531591
Region4402	chr3L	15331767	15332784	.	1018	Toll10b	Up	1.45480872586612	2.16655585149676	2.60968057173882	-1.03449210165483	2.32651341391555	-1.51198341240643
Region4411	chr3L	15538212	15538780	.	569	Gd7	Up	-3.01780616100126	1.48312221251765	3.3625593708722	3.23797922728211	-1.91168212860834	-2.45460434225208
Region4418	chr3L	15593072	15593698	.	627	Toll9	Up	2.07926883602708	-2.14182565451982	2.98509229787501	-2.43558400790732	0.771096691256887	2.73878972148445
Region4421	chr3L	15638285	15638921	.	637	Toll10b	Up	1.04092100804111	2.63933985221547	2.8371872339474	-0.541192920481707	2.19566777259051	-2.10059389698864
Region4423	chr3L	15670664	15671153	.	490	Toll10b	Down	-1.96326364878813	-0.456513241366119	2.01564096361318	1.84681422841592	-1.93667807352792	-0.267363250277828
Region4426	chr3L	15701337	15702293	.	957	Gd7	Up	-2.80565754065081	0.302460389326117	2.82191362775725	2.8136941643757	-2.30210974598451	-1.27522048822637
Region4429	chr3L	15713429	15714488	.	1060	Gd7	Up	-2.32496215010796	1.57040131808456	2.80563883977898	2.57274261798662	-1.26421555355958	-2.29119608472589
Region4433	chr3L	15731722	15732679	.	958	Gd7	Down	2.03083566441446	0.314561399068186	2.05505288731007	-1.93918355114027	1.92646322293624	0.42403913804016
Region4437	chr3L	15785214	15785628	.	415	Toll9	Up	2.43522573876485	-3.71299272555419	4.44034225919142	-3.07260226663292	0.315828620348716	4.33430120307514
Region4438	chr3L	15786955	15787378	.	424	Toll9	Up	0.547523382136963	-2.64303811971793	2.69915400751213	-1.02119150602717	-0.810622887983368	2.66585663208408
Region4439	chr3L	15787616	15787992	.	377	Toll9	Up	0.576269187582241	-2.67771190631992	2.73901939200951	-1.05578839001385	-0.802431125220022	2.70845617088958
Region4442	chr3L	15806747	15807815	.	1069	Gd7	Down	1.81884578181142	-1.24763084634862	2.20562524168857	-2.01617462382938	0.97970477877347	1.810283564575
Region4452	chr3L	15986134	15986647	.	514	Toll10b	Up	3.56563407453461	2.72260950452375	4.4862399476182	-3.00819831358194	4.44055809588257	-1.2855370145881
Region4457	chr3L	16015565	16015855	.	291	Toll9	Up	1.46071282938764	-1.38985221493374	2.01627655575664	-1.69005340350001	0.597681608183061	1.81664755763625
Region4460	chr3L	16020879	16021485	.	607	Toll9	Up	1.86869890431721	-2.41174950272464	3.05099512600215	-2.27787339822935	0.455645187009158	2.91679257856586
Region4469	chr3L	16048973	16049520	.	548	Gd7	Down	2.83285184473381	-1.63890692939331	3.27277642032345	-3.08459984250517	1.67424570518889	2.53490512015804
Region4478	chr3L	16176897	16177167	.	271	Gd7	Up	-2.22729700364958	1.67456027295346	2.78657568535655	2.49575117125086	-1.12816106252013	-2.35408045619281
Region4479	chr3L	16177485	16177829	.	345	Toll9	Down	-1.37431487786871	2.11309253765773	2.52069463764179	1.73724581817475	-0.169620805867324	-2.46258452310494
Region4480	chr3L	16178413	16178911	.	499	Toll9	Down	-2.33975343888711	3.45260605770101	4.1707235276937	2.9311641887714	-0.359429024545112	-4.05697760299253
Region4492	chr3L	16473247	16473700	.	454	Toll10b	Up	1.04826016581014	1.8244368556414	2.10414334479545	-0.697291515463446	1.80475581831107	-1.33576570523681
Region4493	chr3L	16475531	16476214	.	684	Toll9	Down	0.371171420990963	2.19817039579344	2.22928717591591	0.0366821263798704	1.39581941287347	-1.92481711938037
Region4498	chr3L	16563939	16564707	.	769	Gd7	Up	-3.360426495287	-0.216810605125907	3.3674134092389	3.26425468727181	-3.03964988205762	-0.985723665656652
Region4511	chr3L	16631375	16631996	.	622	Gd7	Up	-1.91852393558781	1.40195067472427	2.37617334927046	2.14236932947368	-0.991491117650732	-1.98988339391418
Region4519	chr3L	16744202	16744635	.	434	Gd7	Down	1.59586463328183	-1.21867393659134	2.00797163612606	-1.79165611139815	0.799141561550596	1.70433393676142
Region4545	chr3L	17120891	17121218	.	328	Toll10b	Down	-0.996117633379207	-2.09296795474041	2.31792260420818	0.59696591779974	-1.89015777611233	1.60538238843253
Region4548	chr3L	17149713	17150293	.	581	Toll9	Down	-0.10689659622073	2.25605367366502	2.25858474730106	0.517278909332034	1.00664704309507	-2.14804300882601
Region4555	chr3L	17362818	17363437	.	620	Gd7	Up	-3.17607458379914	-0.0467258407522656	3.1764182763057	3.11408018996754	-2.79576718084542	-1.07961327968911
Region4561	chr3L	17407622	17408108	.	487	Toll9	Up	0.771883272431234	-2.43200777397598	2.55156140410902	-1.20321982734605	-0.511846086568563	2.54781800253687
Region4562	chr3L	17412066	17412840	.	775	Gd7	Up	-2.39981928502175	0.464009639580921	2.44426625930694	2.44420179315998	-1.86901212478301	-1.28279063611773
Region4574	chr3L	17563589	17564176	.	588	Toll10b	Up	0.938766959042646	2.25120942986198	2.43910379042994	-0.511669777890461	1.91723901790553	-1.77367994309478
Region4586	chr3L	17757401	17757657	.	257	Toll10b	Up	1.74510360416398	2.5828183799944	3.11710400424866	-1.24384967015052	2.78292151260922	-1.79866923539164
Region4587	chr3L	17757877	17758151	.	275	Toll10b	Up	1.81246968114313	1.81662900346121	2.56616197487211	-1.45006486162596	2.46816934652098	-1.05817568734182
Region4597	chr3L	17975601	17975982	.	382	Gd7	Down	2.01843728197568	-0.0541618173068336	2.01916382785631	-1.99435966651195	1.73586116449303	0.764545178276757
Region4622	chr3L	18216653	18217264	.	612	Toll10b	Up	1.66368927944179	3.56852016401814	3.93728309618874	-0.983717714310816	3.19243532273243	-2.74945580819616
Region4626	chr3L	18229234	18229641	.	408	Toll10b	Up	2.44938575398196	0.751447829918572	2.56206253102829	-2.27086963290727	2.50490463950981	0.163423924431719
Region4633	chr3L	18330634	18331000	.	367	Gd7	Up	-2.14047261000233	1.18677659862825	2.447460252838	2.32126995840311	-1.29018306648757	-1.86711605772307
Region4634	chr3L	18348147	18349786	.	1640	Gd7	Up	-2.21549606350156	1.02300450192466	2.44027888126522	2.36510946734167	-1.43553481019339	-1.74046363731135
Region4673	chr3L	19031606	19032234	.	629	Toll9	Up	1.06582956055369	-1.96150977325389	2.23237838251507	-1.40625851431022	-0.0258065772116981	2.21169360513703
Region4698	chr3L	19293284	19293575	.	292	Toll9	Up	-0.507912559511272	-2.03290901633554	2.09539834800155	0.127950768435862	-1.43463017534061	1.72187444183067
Region4708	chr3L	19566105	19566516	.	412	Toll9	Up	1.31345243601294	-2.34718170817591	2.68968757904406	-1.72017591773335	0.00234856601066516	2.66001762466664
