Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	PC3	distance	Gd7	Time	Toll10B	Toll9
Region6189	chr3R	16859493	16860302	.	810	Time	Down	-2.14318872832213	0.802617155101374	0.948788479373332	2.47742846545801	-1.16983368402752	-2.27107535485959	0.764944893115138	0.0950186216407584
Region6190	chr3R	16864704	16865591	.	888	Time	Down	-3.24705296587567	0.853604499148413	0.433182110038234	3.38520905478902	-0.707750800395622	-3.35460325499232	0.921435808143055	-0.377509682541205
Region6192	chr3R	16878320	16879139	.	820	Time	Down	-2.17728398264903	0.861585770988707	-0.33778326696837	2.36579650801037	0.0523789079731782	-2.32713381694046	0.0799545909901653	-0.112570892477406
Region6195	chr3R	16891848	16892663	.	816	Time	Down	-2.44890036957714	1.20551450920457	0.393020529722478	2.75768805139398	-0.749012476381426	-2.67295114449853	0.304774117165644	0.236298615861673
Region6197	chr3R	16901872	16902404	.	533	Time	Down	-2.29518253056339	0.652301110866195	0.229667086845787	2.39710378553388	-0.439777340446468	-2.38416976106586	0.575455190974	-0.237324597132121
Region6199	chr3R	16915542	16916017	.	476	Time	Down	-2.22855953637564	0.730364543472132	0.310276954771578	2.36562502569498	-0.537183320224362	-2.33917148419741	0.529959155849278	-0.125853532603826
Region6202	chr3R	16921271	16921806	.	536	Time	Down	-3.28829932079205	1.77627776827895	-0.000500434204916924	3.73738884565653	-0.539610531042728	-3.63265697108617	0.0215739612635158	0.358022315385252
Region6205	chr3R	16934067	16934987	.	921	Time	Up	1.90127638951781	-0.437448202754137	1.2720528822098	2.32901940193056	-1.07136910282327	1.95787398231755	0.189679645095479	0.571560546692441
Region6206	chr3R	16936047	16936646	.	600	Time	Down	-3.29163992209021	1.01416071975448	0.645355245633336	3.50426864484694	-0.956136471657659	-3.43735966430022	0.926699617076622	-0.208283869843416
Region6209	chr3R	16950877	16951795	.	919	Time	Down	-1.73192522681524	1.24873173444762	0.699592071110268	2.24684779232059	-1.04244381800946	-1.98884198405097	0.131115612001423	0.606816826036225
Region6219	chr3R	17052984	17053264	.	281	Time	Up	1.59284556738684	-1.67974935713562	2.32252312977015	3.2791505901161	-1.75376100100689	1.98325974058003	1.78943684380129	-0.467083787098398
Region6221	chr3R	17056159	17056954	.	796	Time	Up	2.24631931154957	-0.999997421601544	1.67128529199803	2.97306909100667	-1.29771564525462	2.43754171608123	0.674390208528872	0.270601076451945
Region6222	chr3R	17061552	17062356	.	805	Toll10B	Up	-1.50367474763552	-4.56961442279012	2.31314440421769	5.33788822985381	-1.02377474348496	-0.273247732135298	5.24831683106911	-4.25964149474182
Region6228	chr3R	17082141	17083130	.	990	Time	Down	-2.76977152354783	1.91565047784442	-0.707247383506084	3.44115531579123	0.112985647060095	-3.171294665233	-0.658016647824925	0.54484164539749
Region6229	chr3R	17083504	17083979	.	476	Time	Down	-1.48393667380274	1.37268418541123	-0.452221019520902	2.07143278317964	0.0377755412063261	-1.78790332438706	-0.651210727848551	0.591139155701771
Region6240	chr3R	17551544	17552205	.	662	Toll10B	Up	-1.29007107214445	-1.23292252033756	1.03463863736799	2.06273081672674	-0.688008035547423	-0.926224333392178	1.99130085854328	-1.40606125058358
Region6245	chr3R	17560576	17561073	.	498	Toll10B	Up	-0.954537756754933	-2.52046082480095	1.17520696983519	2.94023409278517	-0.470108998165946	-0.272354308860696	2.89544956977601	-2.41642785756337
Region6248	chr3R	17576135	17576679	.	545	Toll10B	Up	-1.81676045585464	-1.35877138578073	1.16407998760845	2.54989420375123	-0.788558141138171	-1.4025386481182	2.37033058670393	-1.69502255832311
Region6250	chr3R	17602780	17603361	.	582	Gd7	Up	0.524217407641307	-0.789451994662944	-2.857750257718	3.01077645763327	2.97404410757841	0.690446410365714	-1.07545908617141	-1.06599114366124
Region6253	chr3R	17653630	17654204	.	575	Toll10B	Down	0.670017515225292	1.37137112118028	-1.71575746883452	2.29638975667837	1.29491535143854	0.287123471193473	-2.18546000652276	1.16452370959026
Region6262	chr3R	17775221	17775760	.	540	Toll9	Up	-0.771598119319748	3.71173668403421	1.73133071523519	4.16771627091622	-2.68164062338582	-1.6824287400436	-1.60046708614688	3.39885701179858
Region6263	chr3R	17776162	17776668	.	507	Toll9	Up	0.0345709623384272	3.58647636030804	1.70005274574581	3.96915446572734	-2.60271449714025	-0.871198353316568	-1.85583637642957	3.58570078566277
Region6268	chr3R	17825608	17826652	.	1045	Gd7	Up	-1.88239209769198	-1.34532064535914	-2.60756241792304	3.48606790118141	2.83801471230932	-1.49301057181061	0.468336805014594	-2.43477926848518
Region6270	chr3R	17925895	17927336	.	1442	Toll10B	Down	1.8588824299034	4.58494945349801	-2.7912137938695	5.68049996236446	1.48657161781882	0.609784541061701	-5.65029009605265	4.31628275974235
Region6271	chr3R	17941233	17941621	.	389	Toll10B	Up	0.542125752274638	-3.23121539440769	1.26556485054354	3.51230802283454	-0.337618547485928	1.3566700349468	2.85774891262679	-2.47360008305321
Region6273	chr3R	18049206	18050590	.	1385	Toll9	Up	0.132929302658966	2.62121561854916	0.775940531834765	2.73688239195174	-1.45099567875965	-0.535546268118772	-1.63835043915862	2.57161022164491
Region6277	chr3R	18080558	18081597	.	1040	Time	Down	-3.00951844780769	0.0650940376969404	-0.21627216229514	3.01798147271025	0.134488158838823	-2.92777463568792	1.08762758699121	-1.12588094469272
Region6312	chr3R	18585496	18585808	.	313	Gd7	Down	0.642308300226241	0.848099198861751	2.2968658861667	2.53128921751067	-2.42803212276789	0.418957922121546	0.262548957788408	1.45401455539385
Region6314	chr3R	18644363	18644724	.	362	Time	Down	-2.26597871995993	-0.0961904616522198	1.15394846358378	2.54470218706069	-1.12744203171016	-2.15914257585568	1.59848048293866	-0.725274356909169
Region6321	chr3R	18740018	18740221	.	204	Gd7	Down	0.423959407351665	0.89359084402684	2.41249895543633	2.60737365668827	-2.55570328838555	0.196956823880406	0.377511886153538	1.43452781325485
Region6326	chr3R	18912662	18913137	.	476	Toll10B	Up	0.164510384745157	-2.21334197708333	1.6362723786838	2.75741430899524	-0.975900190512379	0.734126247262003	2.43467498935345	-1.6246473301397
Region6328	chr3R	18914663	18914991	.	329	Gd7	Down	-0.278948373299549	-0.525803622935146	2.85555530236153	2.91692950372532	-2.61290550227098	-0.117669423495797	1.96528061919686	-0.0312555092988058
Region6339	chr3R	18993598	18994073	.	476	Toll9	Up	1.36080283869289	1.67203977366647	1.36452218238337	2.55135692460571	-1.73897442781222	0.897552563029327	-1.13127394431531	2.29266694113675
Region6340	chr3R	18998490	18999111	.	622	Toll10B	Up	-0.516222139432083	-1.51496705247774	2.55797473067589	3.01742360137077	-2.06425195736684	-0.096512438308424	2.65863397517796	-1.0736870422104
Region6352	chr3R	19163861	19164458	.	598	Time	Up	1.82089975130389	-0.644161030161225	1.04048447032951	2.19390685081975	-0.794204235007825	1.93146464279109	0.261149421461649	0.309371662160213
Region6358	chr3R	19305871	19306593	.	723	Gd7	Up	-0.91712733488584	0.488677201797777	-1.7363223671327	2.02354721184286	1.52295137272528	-1.0223068399659	-0.872278004772451	-0.240896970145068
Region6362	chr3R	19314835	19316700	.	1866	Gd7	Up	-0.469780529497346	-0.724917031367763	-2.14636432171566	2.31367202727521	2.25315161919539	-0.282640691676465	-0.350406751303548	-1.2480250677009
Region6364	chr3R	19319085	19319506	.	422	Toll10B	Down	0.0674071398282199	1.4514194892185	-1.50222581154161	2.089938909405	1.05649665522363	-0.31461483604597	-1.88757090229837	1.04922081750102
Region6370	chr3R	19331590	19332868	.	1279	Gd7	Down	-1.16873800875795	-0.310218376555308	1.90788060385684	2.25880330547865	-1.7751766975053	-1.03892137093402	1.68903259564343	-0.356835260704208
Region6373	chr3R	19340601	19341163	.	563	Gd7	Up	-0.528036231671872	-1.3260792137674	-1.50664994705954	2.07540415488616	1.79813782462893	-0.181552499610739	0.452881007116433	-1.69074854805687
Region6374	chr3R	19341648	19342263	.	616	Time	Down	-2.71471462706902	0.818217200000316	-2.14252089270701	3.55380791102796	1.7916724243593	-2.84697557188598	-0.58293034484251	-0.703807677227003
Region6375	chr3R	19343139	19343590	.	452	Gd7	Up	1.75820446080891	-0.781014653452693	-1.75817098688728	2.60622946688283	1.93611458206697	1.88827240759176	-1.03357329268494	-0.37771142731539
Region6376	chr3R	19343953	19344313	.	361	Time	Up	1.87489751925846	0.373375442934986	-1.04708957173103	2.17968954219088	0.942554677803784	1.71094991643209	-1.59126778459388	0.848113911287164
Region6377	chr3R	19345070	19345672	.	603	Toll9	Down	-1.18743622259133	-1.69374477613781	-1.59944535921056	2.61476607108864	1.97425059959394	-0.725859552140492	0.956300461715274	-2.29173809942688
Region6380	chr3R	19352182	19352567	.	386	Gd7	Up	0.623540851195194	0.627871274839789	-4.52647853465084	4.61216147327183	4.20063766242184	0.414350621124265	-3.03523927738144	-0.067590389387092
Region6381	chr3R	19359684	19360316	.	633	Gd7	Up	-0.709632532410066	-0.368833665266184	-2.37113200004691	2.50237558438674	2.36912390610903	-0.606822520946837	-0.634119317274182	-1.06028362112173
Region6382	chr3R	19360751	19361126	.	376	Gd7	Up	0.0269864535885296	0.633406448917821	-3.93341960167513	3.98418395170832	3.61699491900451	-0.1601439089256	-2.4905225095698	-0.17485391141327
Region6391	chr3R	19531198	19531645	.	448	Toll10B	Up	-0.942455524395416	-0.601777603846254	1.81326297753019	2.13032423016686	-1.60127938514654	-0.746322728779879	1.76716898166567	-0.552914953927331
Region6395	chr3R	19705664	19706889	.	1226	Toll10B	Up	-1.65209778650243	-1.33538885878949	2.25274027607148	3.09637356463653	-1.83997137713628	-1.24249167449837	2.83838485566507	-1.40148102380283
Region6397	chr3R	19798324	19798973	.	650	Toll10B	Up	0.485348600387616	-3.18506285045874	3.22169199796282	4.55625810891001	-2.23452019143229	1.30222667959269	3.84173070389959	-2.07635807530983
Region6398	chr3R	19799353	19800013	.	661	Time	Up	2.02068939678431	-1.816768310572	0.283493519111899	2.73206905255955	0.254377911541092	2.41914640992833	0.678119103313542	-0.821577202114081
Region6410	chr3R	19889979	19890318	.	340	Toll9	Up	1.80495952135546	0.78106716858438	1.08475059023363	2.24602507523499	-1.22120352703377	1.5526171267285	-0.785263063015804	1.60133042680751
Region6414	chr3R	19930701	19931639	.	939	Gd7	Up	-1.52457301545798	1.06082206282715	-2.495261857398	3.11062663549145	2.08814591932697	-1.76038154770843	-1.4385420077473	-0.100257561842477
Region6423	chr3R	20098680	20099203	.	524	Gd7	Up	0.576545325140176	1.69234792413703	-4.42291952031369	4.77060405938743	3.813187907543	0.0979096843507818	-3.76637874301447	0.897610368895424
Region6433	chr3R	20542658	20543807	.	1150	Toll9	Down	-0.698434695304954	-1.77530925929034	-0.817301989980421	2.07545574092866	1.25229765116284	-0.227353790534531	1.21322681411435	-2.02903830747101
Region6436	chr3R	20555696	20555968	.	273	Time	Up	1.42002611477824	-2.01548338451269	0.967723157098855	2.64861011639771	-0.362079908437956	1.89337296386042	1.42506239641124	-1.09762410311233
Region6462	chr3R	20846772	20847360	.	589	Time	Down	-1.86127786019647	-0.570291889213918	-0.652611046952338	2.05316567533284	0.74727669539707	-1.65815660184978	0.869409667052073	-1.34872525867659
Region6466	chr3R	20951330	20952066	.	737	Gd7	Up	0.864522140820213	-2.48382535473791	-1.91972456432503	3.25609111169823	2.53385908167618	1.457738437461	0.539479196493788	-2.28891824378835
Region6484	chr3R	21187336	21187634	.	299	Gd7	Down	0.365030413354473	-0.332106642620803	1.99091947981138	2.05117098259482	-1.82058728073221	0.450137058729264	1.11238763847162	0.22192957606928
Region6492	chr3R	21289029	21289523	.	495	Toll9	Up	-0.455700632153253	2.07817013043245	0.217744943045104	2.1386600986104	-0.778200701192816	-0.969581630569782	-1.26869875482405	1.74911758965689
Region6493	chr3R	21294979	21295374	.	396	Toll10B	Down	-0.556458592536858	2.12713823525604	-1.27569297453083	2.54199838756117	0.644637469970267	-1.08883554937712	-2.02377973861321	1.46728575900613
Region6500	chr3R	21379864	21380517	.	654	Toll10B	Down	-0.64163104515378	2.44423141964579	-0.724804972248408	2.62893512257051	0.0271867286502168	-1.24866258219578	-1.94749159052581	1.82801217758578
Region6504	chr3R	21419448	21419919	.	472	Gd7	Up	-0.0501155120069205	-1.3800316279985	-1.67488284748745	2.17076747064894	1.98358078092981	0.293250874146413	0.210003775387487	-1.59046388120061
Region6508	chr3R	21447626	21448261	.	636	Toll9	Down	-0.725231655725045	-1.69127913492553	-1.69135811590769	2.49941560028478	2.07071332758342	-0.280172099475012	0.71619076974988	-2.13166736415407
Region6509	chr3R	21458221	21458928	.	708	Toll9	Down	-1.56238288572075	-1.34281240850048	-1.24835609466595	2.40885416434985	1.53463998153877	-1.17574519657826	1.02544173828992	-2.04897072589991
Region6511	chr3R	21466025	21466318	.	294	Gd7	Up	0.396908542897432	-0.34740805882694	-3.41304668657393	3.45356575664865	3.3871934119092	0.451075676528533	-1.63884081262297	-0.821440556334626
Region6512	chr3R	21477992	21478464	.	473	Time	Down	-2.08024867846519	0.0337193355452675	-0.984120591433737	2.30153533458204	0.899598973887428	-2.02608659353261	0.335638386770285	-0.949313817373371
Region6515	chr3R	21493715	21494468	.	754	Toll10B	Up	-1.60766984642872	-2.52019713835039	2.52777359114227	3.91479696527699	-1.78465902767579	-0.895457994436057	3.8540254526168	-2.40355247372512
Region6517	chr3R	21505972	21506849	.	878	Toll10B	Up	-1.5888938025019	-4.93425484532818	3.50877523510738	6.25962922582292	-2.07828076549261	-0.255113062317638	6.16713892740793	-4.3914573936476
Region6547	chr3R	21641100	21642638	.	1539	Toll9	Down	-0.780567292913703	-1.46625376403087	-1.16261360820066	2.02752455010406	1.49995116353411	-0.38779397222926	0.838329680253737	-1.8471751566681
Region6550	chr3R	21654184	21654944	.	761	Gd7	Up	-0.108504319393212	-0.973883307769983	-3.19478336245749	3.34168559525207	3.33643336813444	0.123646055949225	-0.845638033005527	-1.53814344832183
Region6552	chr3R	21667074	21667583	.	510	Time	Down	-2.27260014260877	-0.320133754988899	-1.04991840634524	2.52379192669507	1.05471750683588	-2.12217489541889	0.648880841081311	-1.35520628642358
Region6554	chr3R	21734426	21734823	.	398	Toll10B	Up	-1.50662062157106	-0.928552404302423	1.96051129622777	2.64115880013218	-1.66552726227475	-1.2074843748773	2.32241196785951	-1.03446661081915
Region6560	chr3R	21824653	21825252	.	600	Time	Up	2.96827639131805	-3.65131419260194	0.38498269068338	4.72133156434478	0.668744824134664	3.80414194626579	1.72161664684127	-2.10191093990338
Region6566	chr3R	21861351	21861640	.	290	Toll10B	Up	-0.602398107444026	-1.10428378836467	1.66827632681314	2.08937121347603	-1.31991335700703	-0.290200774942633	1.93173208860299	-0.9063440789684
Region6576	chr3R	22044574	22044920	.	347	Toll9	Up	-0.908976131810414	3.17225575267486	0.805857194774286	3.39688828002177	-1.64775572913289	-1.68336857975744	-1.60732427601112	2.68019164195489
Region6578	chr3R	22124799	22125230	.	432	Gd7	Down	-1.07641032721509	1.09385649644051	1.74563136319453	2.32430851728182	-1.99561587381592	-1.30898097425248	0.508653624901126	0.917301127539028
Region6582	chr3R	22153052	22153694	.	643	Toll9	Down	-0.391929626629874	-2.00583736478772	-0.773326934795934	2.18518349670906	1.27780577065824	0.128101263176631	1.28258840246106	-2.11271513440003
Region6583	chr3R	22163663	22165265	.	1603	Time	Up	1.58524853814725	-0.81574753976348	-1.48117549121775	2.31783041055904	1.67554719753481	1.73164224917739	-0.794772833734759	-0.421437085582174
Region6592	chr3R	22368942	22369386	.	445	Toll10B	Down	0.644975667288936	1.78505198576428	-0.957737757987156	2.12595056771085	0.453127221336043	0.162081190638975	-2.10158237288883	1.67540265841964
Region6610	chr3R	22666428	22667637	.	1210	Toll9	Down	-0.271513062772642	-2.14319226649696	-0.421601800852568	2.20107712561616	0.978420953431941	0.281779871974011	1.51531566667943	-2.12345409751985
Region6623	chr3R	22789000	22789833	.	834	Time	Down	-2.79190405707988	0.829478405228524	0.522825426493742	2.95907234032356	-0.779060020712913	-2.90781642638959	0.796693202685416	-0.20918223739359
Region6624	chr3R	22872492	22873031	.	540	Gd7	Down	-1.01992804427217	-0.910917071781807	2.95963028114295	3.26028135721669	-2.62316550985364	-0.735169799870636	2.61583282757189	-0.641069550470747
Region6625	chr3R	22877550	22878258	.	709	Gd7	Down	-1.2230279090574	1.18886593529229	1.27751832629347	2.13102148099154	-1.57324785069317	-1.47791387191695	0.259517876642454	0.85734189497026
Region6626	chr3R	22880159	22880851	.	693	Toll10B	Up	-1.84193240444185	-0.618171350819294	2.22320585528088	2.95254044450908	-2.00836120420814	-1.60925243837168	2.36075925548349	-0.830372314961983
Region6627	chr3R	22886578	22887425	.	848	Gd7	Down	-1.51708104244778	-0.35148736519318	2.34760171991786	2.81714609003619	-2.19393390751894	-1.36244249893042	2.08822102593471	-0.441724786057415
Region6630	chr3R	23027537	23027780	.	244	Toll9	Up	0.0315175778197959	2.21838593006714	1.07819931007631	2.4667272335385	-1.63535358069305	-0.528907849665827	-1.1385535536501	2.22689134439287
Region6637	chr3R	23129618	23130569	.	952	Gd7	Up	-0.553225625621534	-1.17848553992853	-2.17620293362199	2.53589155307752	2.40255365420614	-0.247758996513187	0.0112635324099403	-1.69583891551025
Region6640	chr3R	23138114	23138914	.	801	Time	Down	-1.96204114330327	-0.352388299336812	-0.987878650669799	2.22478924619243	1.00947597996858	-1.81328584095198	0.576128539514807	-1.25447251494355
Region6642	chr3R	23145377	23146148	.	772	Gd7	Up	0.299153040916203	-1.40130962742764	-2.69602102841485	3.05314437907313	2.97901251305269	0.629993281649738	-0.438195748438273	-1.67388271467901
Region6646	chr3R	23195462	23196154	.	693	Time	Down	-2.6253821569622	0.0748150324749407	-0.096535317626503	2.6282214188932	0.0237567031801199	-2.55809719343058	0.982073544763225	-0.948101883285504
Region6673	chr3R	23728831	23729421	.	591	Time	Down	-1.63788426735366	1.54824550743513	0.487365567104478	2.30591721892542	-0.917066340867764	-1.97567826096603	-0.241852079147497	0.872614678986481
Region6687	chr3R	23868939	23869672	.	734	Gd7	Up	-1.87860873998554	-0.512404922146396	-1.78648164593794	2.6425832576218	1.82306969996908	-1.69677531275363	0.255985657250588	-1.52149218110211
Region6706	chr3R	24076959	24077308	.	350	Toll10B	Down	2.63657664663523	4.47887933706372	-3.39310281264602	6.20685453565209	2.10919179482926	1.38501846154957	-6.19867468941687	4.39968614534815
Region6707	chr3R	24077868	24078392	.	525	Toll10B	Down	1.57265580006475	4.77058287136061	-2.85187048471407	5.77623341456868	1.48960220656955	0.285288716737514	-5.70266091803713	4.36382773687728
Region6708	chr3R	24092666	24093034	.	369	Toll9	Up	-0.531909529254707	1.91537463442808	1.06117280872735	2.25336980265218	-1.54782410129583	-0.996447427111059	-0.685133248311705	1.73545554692108
Region6725	chr3R	24258346	24258660	.	315	Toll9	Down	-1.35789706972564	-1.58506215741623	-0.35959409699561	2.11792691314799	0.748021637571317	-0.910656083862229	1.5757462278535	-2.0191663652794
Region6726	chr3R	24259112	24260012	.	901	Toll9	Down	-0.0958872819695924	-2.28865695519305	-0.243401854360162	2.30356017766044	0.849326639996741	0.489823191275663	1.64300010306818	-2.15400824149224
Region6732	chr3R	24297410	24298239	.	830	Time	Down	-2.41242549257046	-0.503247214028824	0.085596324818575	2.4658429079027	0.0081536374668664	-2.20353815385986	1.42274982366524	-1.35511334154484
Region6754	chr3R	24726246	24727033	.	788	Time	Down	-2.56726162828895	1.42483733084529	0.297192341210763	2.95115519333184	-0.718062020755789	-2.84396041453169	0.139540658619736	0.371304100072758
Region6755	chr3R	24749089	24750088	.	1000	Gd7	Up	-0.974817612086461	-0.96464319091738	-2.79728829857638	3.11538564032923	2.93504789922987	-0.713838285424232	-0.291464799934439	-1.78221150092522
Region6757	chr3R	24758826	24759909	.	1084	Time	Down	-2.15183084543538	1.10101519759553	-0.625550631151429	2.49678273881357	0.265399977250258	-2.36542459485407	-0.257691730194457	0.0582533251945389
Region6761	chr3R	24845994	24846485	.	492	Toll9	Down	1.23413728531512	-3.64606902810631	-0.540113565126647	3.88698300227244	1.52565071604245	2.12033357216068	1.96538765402016	-2.93414894529846
Region6764	chr3R	24866405	24867521	.	1117	Toll9	Down	-0.704965482726563	-1.49248542110932	-1.48146438773394	2.21793277539777	1.81542890212877	-0.309996313548815	0.664571612060617	-1.90365260929263
Region6768	chr3R	24893656	24893961	.	306	Time	Up	1.83792757769782	-2.62078267323788	-0.179606374129982	3.20604710677092	0.913519863293303	2.44472515619393	1.12495040401104	-1.70769389129135
Region6769	chr3R	24894491	24895313	.	823	Toll9	Down	0.203794270127306	-2.63147009972771	-1.17792363536836	2.89027180055044	1.84708581205549	0.861217423960261	1.30205891396781	-2.53047596953742
Region6779	chr3R	25067063	25067871	.	809	Time	Down	-3.98844194022161	1.12050424266518	1.58170341550044	4.43452190917523	-1.8993445947651	-4.1323599811214	1.61154039836195	-0.19624685748678
Region6781	chr3R	25077172	25077713	.	542	Gd7	Up	0.616352645062996	-1.12242394266711	-1.85186632206538	2.25147395386855	2.09700848675838	0.870791432145861	-0.350554489385355	-1.13836582972016
Region6782	chr3R	25094631	25095073	.	443	Time	Up	2.01255030312244	-1.04337756361522	0.744647193186886	2.38610454615362	-0.398202494298441	2.21679429975726	0.332494377191627	-0.0360512666102813
Region6787	chr3R	25150884	25151208	.	325	Toll9	Up	-0.202061988901391	2.14115131959011	0.6057667949965	2.23434809970639	-1.16403302824137	-0.737992670525589	-1.22387740627759	1.97723077680285
Region6788	chr3R	25163619	25164117	.	499	Time	Down	-1.8713702885788	1.08736545928589	-1.18788010991006	2.46889642442599	0.815739546190612	-2.09428852407914	-0.649697419096893	0.0440383040200935
Region6791	chr3R	25172337	25172680	.	344	Gd7	Up	-2.11045878411743	-0.728087845079456	-2.26335336536373	3.17913772053275	2.33600680741243	-1.86888424731341	0.272165710632782	-1.89661315982216
Region6794	chr3R	25179592	25180976	.	1385	Time	Down	-2.20611404706686	-0.137745866930089	-0.696750419136724	2.31762254456787	0.666769661956467	-2.10222797309062	0.66339289156987	-1.09686268763821
Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-1.87811965636124	0.76931945507486	-1.39123545677443	2.46063446366044	1.09711809175968	-2.02092176921088	-0.510358313930562	-0.285476121574499
Region6798	chr3R	25188902	25189349	.	448	Time	Down	-2.41638231378691	1.15392945870781	-0.681397828377514	2.76310688945857	0.299970804872693	-2.63506393788435	-0.216439454854598	-0.00512007715229174
Region6799	chr3R	25189855	25190268	.	414	Time	Down	-2.02629751542898	1.17898661265537	-0.607844790054044	2.42185184159769	0.229684353849406	-2.2638375531071	-0.359529777398697	0.179891723892969
Region6800	chr3R	25190949	25191389	.	441	Time	Down	-1.99015996541293	0.986293505413686	-0.81307220407083	2.36529025191121	0.479885225901441	-2.18100598960737	-0.333507231583517	-0.0202805381405941
Region6801	chr3R	25194622	25196317	.	1696	Time	Down	-3.23834753034486	0.635137655848752	1.29801051553883	3.54614239246214	-1.48139065398471	-3.2850271016746	1.52272352488021	-0.405163048473043
Region6815	chr3R	25515469	25515776	.	308	Toll9	Up	2.03414745495607	1.35209611398263	1.7427876046188	3.00053801921657	-2.00438173648405	1.6326020890433	-0.976321850189844	2.33186124845163
Region6817	chr3R	25586648	25587056	.	409	Gd7	Up	0.534501640681122	-0.250916349110061	-1.91901877445695	2.00780578614063	1.92527546050087	0.56882731812643	-1.00849008349292	-0.393898790689281
Region6820	chr3R	25595007	25596044	.	1038	Toll9	Down	-0.794846989747046	-1.32409866326987	-1.33530901770658	2.04158496760519	1.62765055088488	-0.438957723586239	0.649100680085715	-1.75727121679948
Region6821	chr3R	25596380	25596928	.	549	Gd7	Up	1.75540612748185	-1.32737505820515	-1.80232412736717	2.84459970428807	2.12581127451757	2.02471956899397	-0.642572072596076	-0.881606696114494
Region6824	chr3R	25628517	25629179	.	663	Gd7	Up	1.06514072049035	-0.735859204344627	-2.04092356331885	2.41689522205153	2.18324368611197	1.20487904280852	-0.924391495761675	-0.654600793890865
Region6826	chr3R	25632587	25633997	.	1411	Toll9	Down	-1.38249532912817	-1.57674272521298	-1.70014340257459	2.69961081378246	2.0360317289271	-0.944944231854025	0.897579468462729	-2.27937811015032
Region6827	chr3R	25635296	25635912	.	617	Gd7	Up	-0.626605805744386	-0.659536444986633	-2.6568376020386	2.80827512926786	2.72409903123051	-0.454146794326734	-0.59450754633349	-1.34683334088512
Region6830	chr3R	25645958	25646412	.	455	Gd7	Up	-0.913245969060444	-0.968430363600947	-1.94419227657735	2.35621713291718	2.11583801990708	-0.648006119729068	0.119945263552468	-1.59781419186308
Region6834	chr3R	25678615	25678998	.	384	Toll10B	Up	-0.34674301769703	-1.04624328587977	2.28097263367974	2.53331638157693	-1.92069826238943	-0.0539965589202093	2.09376216798956	-0.63862828125715
Region6843	chr3R	25996045	25997942	.	1898	Time	Up	2.22891948163448	-1.11866570862761	0.165919813053231	2.49940481067646	0.183339246690317	2.44158972269815	0.00521229855615353	-0.13353808610406
Region6844	chr3R	25999106	26000515	.	1410	Time	Up	3.64166427085057	-1.83849987958908	-1.46740319428479	4.33532843086148	1.97630864774673	3.98101542745438	-0.867889170552533	-0.563045254261471
Region6845	chr3R	26000774	26001681	.	908	Time	Up	2.61177538332946	-3.17006970889711	-0.871207233444205	4.19877537573019	1.74188623540277	3.3287862502255	0.866984148979433	-2.04404599307813
Region6846	chr3R	26002214	26003136	.	923	Time	Up	1.70226465748847	-2.2117014382941	-0.623780781252407	2.85979556600579	1.22840537856232	2.20638387332226	0.646444225119819	-1.47472033343962
Region6847	chr3R	26005763	26006648	.	886	Time	Up	2.44496820950534	0.458206504847856	-0.247392909005545	2.49980519201054	0.160373433562696	2.24548527089619	-1.48456505815534	1.29553621126462
Region6848	chr3R	26009730	26011433	.	1704	Time	Up	1.98134160108497	-0.621223985711764	-0.412585517970901	2.11704052636053	0.601659623179116	2.07165218962489	-0.561958475533024	0.110979188871129
Region6851	chr3R	26017161	26018790	.	1630	Time	Up	2.01427987414472	-1.67977390907641	-0.75896483406998	2.73038301641971	1.22104260886795	2.37147089587817	0.0469837358336657	-0.901003124371605
Region6852	chr3R	26021537	26022846	.	1310	Time	Up	1.61764246463766	-1.71436602285162	1.99065412308792	3.08521017784429	-1.42443812335733	2.01399411629359	1.63643030605186	-0.552953852699196
Region6853	chr3R	26023251	26023631	.	381	Gd7	Up	0.553301566380199	-1.47310778504964	-1.69965361435732	2.31624946379498	2.04378207907651	0.900274018703429	0.0176544284454341	-1.45025717646439
Region6854	chr3R	26023938	26025503	.	1566	Time	Up	1.72363946182174	-1.18939379904135	-1.12731539735577	2.37832516882418	1.4381200237025	1.9630136106131	-0.390090031772479	-0.638722962345259
Region6855	chr3R	26026447	26027460	.	1014	Toll10B	Down	1.41476147741483	0.271521700501769	-1.40987203448651	2.01569174861819	1.31070535446464	1.28978290217662	-1.50836400689734	0.51126291517703
Region6856	chr3R	26027734	26028498	.	765	Toll10B	Down	2.06241131580384	2.24911709799034	-0.47872140602819	3.08889014706218	-0.106670334803289	1.41712365424775	-2.79527860703243	2.72597582366825
Region6857	chr3R	26029057	26030141	.	1085	Gd7	Up	1.16478096110054	-1.26369700689532	-1.73106798001292	2.43931161683056	2.02901409812136	1.4378574507504	-0.40968507532818	-1.03459254830273
Region6859	chr3R	26032220	26032918	.	699	Time	Up	3.28261173046811	-0.0427389670503514	-0.541646931665794	3.32727332674885	0.594329124312425	3.1813763207256	-1.6032690547495	1.1037425346296
Region6860	chr3R	26034677	26035504	.	828	Time	Up	2.94452891322539	-0.504847535677558	-0.495233475014733	3.02826315730242	0.667860108622377	2.97271279967411	-1.09086462318441	0.566182342944343
