Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region7078	chr3R	30045819	30047192	.	1374	Gd7	Down	-0.282578503058434	0.201084440725432	0.168374008232022
Region7079	chr3R	30052458	30053035	.	578	Toll9	Up	-0.0650652209972036	-0.215490907705146	0.389125029584545
Region7080	chr3R	30055842	30056407	.	566	Toll9	Up	-0.236537541543423	-0.223317401865	0.665071119968076
Region7081	chr3R	30056805	30057107	.	303	Gd7	Down	-0.613758240599344	0.254698918288522	0.609351169887309
Region7082	chr3R	30058188	30058547	.	360	Toll10b	Up	-0.189897451190448	0.371205078041951	-0.202786532097676
Region7083	chr3R	30076374	30076791	.	418	Toll9	Up	-1.60691115148545	-0.885604608084386	3.67301055378119
Region7084	chr3R	30084894	30085408	.	515	Toll10b	Up	-1.18778671680165	1.69017398880185	-0.42304054531784
Region7085	chr3R	30085975	30086322	.	348	Toll10b	Up	-2.43864953834412	2.47296942649501	0.46591816815472
Region7086	chr3R	30153825	30154228	.	404	Toll9	Down	0.341774872099296	0.32946177929679	-0.970051699372387
Region7087	chr3R	30160396	30160675	.	280	Toll9	Up	-0.951615330923449	-0.0926583541665812	1.59728694728769
Region7088	chr3R	30180025	30180384	.	360	Gd7	Up	0.189428787352985	-0.120120744855394	-0.132514241429553
Region7089	chr3R	30208663	30209553	.	891	Toll10b	Up	-0.358323620486818	0.409927836693831	0.00614663407951692
Region7090	chr3R	30220326	30220858	.	533	Gd7	Up	1.9515595388754	-1.65560399354584	-0.805690642994189
Region7091	chr3R	30238775	30239058	.	284	Toll9	Up	-0.0845862286334594	0.0218899086775343	0.1016603484533
Region7092	chr3R	30270939	30271512	.	574	Toll10b	Up	-1.26314986012982	1.30288935502062	0.211939308612369
Region7093	chr3R	30272724	30273410	.	687	Toll10b	Down	0.0414073469755645	-0.0893381768098753	0.055454872143231
Region7094	chr3R	30273954	30274252	.	299	Toll9	Down	0.539393026599525	-0.181865639712223	-0.591692454131285
Region7095	chr3R	30276006	30276398	.	393	Toll10b	Down	0.723729083270686	-1.37337055269579	0.717512073171742
Region7096	chr3R	30276932	30277227	.	296	Gd7	Up	0.443804371191293	-0.268587752832694	-0.327642696986521
Region7097	chr3R	30313531	30313894	.	364	Gd7	Up	2.17639802297785	-0.924801701951903	-2.13181680363344
Region7098	chr3R	30317547	30317751	.	205	Toll9	Down	0.226824748594787	0.789345663352269	-1.40754991634113
Region7099	chr3R	30324608	30324822	.	215	Toll9	Down	0.0831178519656242	0.785540221828181	-1.17997138057336
Region7100	chr3R	30338053	30338411	.	359	Toll9	Down	0.0557131248404345	0.373262253402389	-0.585791711650542
Region7101	chr3R	30383181	30383752	.	572	Toll10b	Down	1.81037754265129	-2.17028878568893	0.101689089535179
Region7102	chr3R	30386706	30389460	.	2755	Toll10b	Down	0.135277820960562	-0.19163256437134	0.0470261148876675
Region7103	chr3R	30423695	30424062	.	368	Toll9	Up	-0.0948144505989255	-0.226421925280582	0.449811505469703
Region7104	chr3R	30424911	30425257	.	347	Toll9	Up	-0.0613080866942913	-0.281662756857024	0.47186610461719
Region7105	chr3R	30427718	30428315	.	598	Toll9	Up	0.118580078080474	-0.796413524343026	0.882256228590499
Region7106	chr3R	30458580	30459420	.	841	Toll10b	Down	0.405949392403618	-0.589760212117811	0.160789384150592
Region7107	chr3R	30465879	30466181	.	303	Gd7	Up	0.679752699802852	-0.324370966874535	-0.618281035699564
Region7108	chr3R	30474836	30475439	.	604	Gd7	Down	-1.62617264365183	1.30319233188002	0.773562406526224
Region7109	chr3R	30476317	30476915	.	599	Toll10b	Up	-2.52778492772055	2.62090976068935	0.405928105285478
Region7110	chr3R	30562948	30563843	.	896	Toll9	Up	-0.237281126518454	0.0846869325287095	0.254019895814569
Region7111	chr3R	30568121	30568825	.	705	Gd7	Up	2.33245060594578	-1.17248632318636	-2.04193947590375
Region7112	chr3R	30601720	30602093	.	374	Toll10b	Up	-0.375686474466785	0.65552545394062	-0.295655831779723
Region7113	chr3R	30679661	30680809	.	1149	Gd7	Up	2.04312915870958	-1.16386363875055	-1.60555438757412
Region7114	chr3R	30686648	30686935	.	288	Toll9	Down	0.301917542929425	-0.0819937240196742	-0.357693730892569
Region7115	chr3R	30754727	30755553	.	827	Toll10b	Up	-2.14155787173051	3.60526051868607	-1.50938248064417
Region7116	chr3R	30762265	30762617	.	353	Toll10b	Up	-0.616445655467937	0.851537707942436	-0.185238006285814
Region7117	chr3R	30764057	30764523	.	467	Gd7	Up	0.461350749585685	-0.378666136857774	-0.207489855144721
Region7118	chr3R	30765483	30766238	.	756	Toll9	Down	0.136785679730132	-0.00227230142027215	-0.208729322688612
Region7119	chr3R	30766941	30767496	.	556	Toll10b	Down	0.742451044855425	-1.51391325539303	0.876615308724771
Region7120	chr3R	30769951	30770574	.	624	Toll10b	Up	-2.65329629305226	4.3945240051242	-1.77338563647599
Region7121	chr3R	30772835	30773078	.	244	Toll10b	Down	0.13046137383322	-0.472611432006778	0.430517127402191
Region7122	chr3R	30780520	30780848	.	329	Toll9	Down	0.304494072751155	0.0318059394431422	-0.513980867344383
Region7123	chr3R	30781453	30782281	.	829	Toll10b	Down	0.485728808187721	-0.896037630023892	0.447166920154256
Region7124	chr3R	30794741	30795182	.	442	Toll9	Up	-0.517208712675364	0.132731405157357	0.623103284642678
Region7125	chr3R	30803181	30804412	.	1232	Toll9	Up	-0.522453595533302	0.0948941521616592	0.681860989130262
Region7126	chr3R	30805743	30806791	.	1049	Gd7	Down	-0.135095265430605	0.0562381148908635	0.133889749312965
Region7127	chr3R	30807053	30807471	.	419	Gd7	Down	-0.253101073616282	0.133902719691915	0.21264666854303
Region7128	chr3R	30808289	30809794	.	1506	Toll9	Up	-0.119948977276784	-0.155823965211817	0.394243247287278
Region7129	chr3R	30818835	30819072	.	238	Toll9	Up	-0.0764846557468879	-0.27543960853507	0.487033886660887
Region7130	chr3R	30845411	30845812	.	402	Toll10b	Down	1.20987978546144	-1.61433906839199	0.287346325508111
Region7131	chr3R	30849358	30850213	.	856	Gd7	Up	1.03714861360312	-0.614959930716554	-0.782702707286995
Region7132	chr3R	30851722	30852590	.	869	Toll9	Up	-0.0750217283284368	-0.186774902037324	0.366108951400687
Region7133	chr3R	30855048	30855739	.	692	Toll10b	Down	1.26380029430359	-2.09815421237633	0.851357260302852
Region7134	chr3R	30856082	30857080	.	999	Toll10b	Down	1.91145160847135	-2.0909789507811	-0.160933272538514
Region7135	chr3R	30859906	30860272	.	367	Toll9	Down	1.01470009178862	0.0968668340267278	-1.70058641216562
Region7136	chr3R	30865184	30866190	.	1007	Gd7	Up	1.65755063629248	-1.54139904326216	-0.503349305842214
Region7137	chr3R	30888754	30889350	.	597	Toll9	Down	0.0848857126092824	0.182638116857004	-0.375844019397872
Region7138	chr3R	30909014	30909362	.	349	Toll10b	Up	-1.7097513749883	2.75918587333783	-1.04559902878668
Region7139	chr3R	30912215	30912918	.	704	Toll9	Up	-0.240410486528666	0.0152319899042826	0.35181634521468
Region7140	chr3R	31053654	31054119	.	466	Toll10b	Down	0.071713039832726	-0.252972793021116	0.227528205753304
Region7141	chr3R	31059517	31059809	.	293	Toll9	Down	0.179932142573088	1.35464234971744	-2.0914881966883
Region7142	chr3R	31060676	31061710	.	1035	Gd7	Down	-0.432988278543598	0.309585932445224	0.256029425665378
Region7143	chr3R	31062392	31062650	.	259	Toll10b	Down	0.471960977656005	-0.7434130328638	0.264224535383287
Region7144	chr3R	31086427	31086777	.	351	Toll9	Up	-0.666869514155664	0.137420625720704	0.848531189004494
Region7145	chr3R	31192881	31194300	.	1420	Toll9	Up	-0.271535845570176	0.108217652365363	0.275561560028439
Region7146	chr3R	31213090	31213687	.	598	Toll9	Up	-0.148896632955569	-0.270638138038334	0.592715639624024
Region7147	chr3R	31215679	31216156	.	478	Toll9	Up	-0.0455163412764646	-0.158932581345196	0.283167580473338
Region7148	chr3R	31219132	31219939	.	808	Toll10b	Up	-0.417714806821643	0.525611170250332	-0.0567235648837302
Region7149	chr3R	31220533	31223499	.	2967	Toll9	Up	0.0375207006874454	-0.420568832017964	0.504758381092229
Region7150	chr3R	31252066	31252858	.	793	Gd7	Down	-0.342357607309425	0.225001262348562	0.228915573174231
Region7151	chr3R	31273176	31273573	.	398	Toll10b	Up	-1.6712980877744	3.62190051579165	-2.25970372238451
Region7152	chr3R	31305878	31306206	.	329	Toll9	Down	0.568341993083825	0.527262505958174	-1.58553771901554
Region7153	chr3R	31404934	31405967	.	1034	Toll9	Up	-0.1567930458875	-0.091699226438532	0.365466712434526
Region7154	chr3R	31457968	31458465	.	498	Gd7	Down	-2.23862007194249	1.03151712679858	2.08533107951614
Region7155	chr3R	31527805	31528235	.	431	Gd7	Up	1.284201871103	-0.819987381514717	-0.890799920028253
Region7156	chr3R	31551006	31551326	.	321	Gd7	Down	-1.34965006584198	0.92670280229705	0.849308890899136
Region7157	chr3R	31579981	31581087	.	1107	Toll9	Up	-0.248391659734782	-0.0101479641816872	0.398138736902339
Region7158	chr3R	31595917	31596215	.	299	Toll10b	Up	-0.669429962774566	0.957473111046801	-0.244981614336218
Region7159	chr3R	31606459	31607039	.	581	Gd7	Down	-0.0724921460448806	0.0438319452576654	0.0535713554832051
Region7160	chr3R	31607329	31607973	.	645	Gd7	Up	0.927770673735412	-0.62773633328937	-0.59626610617155
Region7161	chr3R	31608606	31608806	.	201	Toll10b	Down	0.128252548190174	-0.290006244627565	0.189556149623598
Region7162	chr3R	31609572	31610000	.	429	Toll9	Up	-0.205995411635044	-0.324191940056661	0.752786543601746
Region7163	chr3R	31610765	31611392	.	628	Toll9	Down	0.101246163742549	-0.0374096872087415	-0.106682977035693
Region7164	chr3R	31621771	31622245	.	475	Gd7	Up	0.656306660109506	-0.605252573590162	-0.206078021757287
Region7165	chr3R	31669093	31669796	.	704	Toll9	Up	-0.184226930212345	0.00264504685013573	0.281678589756048
Region7166	chr3R	31682983	31683922	.	940	Toll9	Up	-0.536244505722066	-0.550000330813977	1.56627472932828
Region7167	chr3R	31689125	31689760	.	636	Toll10b	Up	-0.58580679452181	1.41927701792648	-0.992478763764275
Region7168	chr3R	31690245	31690833	.	589	Gd7	Down	-0.63247087911111	0.36033176226442	0.496953390991777
Region7169	chr3R	31704737	31705317	.	581	Toll9	Up	0.0377973598770362	-0.60249029728213	0.74779569557463
Region7170	chr3R	31706566	31707425	.	860	Toll10b	Up	-0.36232356372339	1.50517236923481	-1.45342728347567
Region7171	chr3R	31713001	31714074	.	1074	Toll10b	Up	-1.32724522624139	2.15133825872215	-0.824308643443372
Region7172	chr3R	31724530	31725183	.	654	Toll10b	Up	-0.922360544201577	0.98833574358007	0.105299726988167
Region7173	chr3R	31725461	31726164	.	704	Toll10b	Up	-0.37463863746279	0.415592233484137	0.0238247284459642
Region7174	chr3R	31736654	31737093	.	440	Toll10b	Down	0.111619870572473	-0.113305383424845	-0.0211721874745445
Region7175	chr3R	31739073	31739551	.	479	Toll9	Down	0.33544192921823	-0.0134735689314566	-0.501296456688339
Region7176	chr3R	31743325	31743740	.	416	Toll9	Up	0.156625628559093	-0.781045780894879	0.802787790551909
Region7177	chr3R	31745572	31746157	.	586	Toll10b	Down	0.247585271984504	-0.419450587913581	0.178041775224799
Region7178	chr3R	31747036	31748834	.	1799	Gd7	Down	-0.197656562641349	0.117630283702703	0.148585394366866
Region7179	chr3R	31793809	31794879	.	1071	Toll9	Up	-0.369880295980779	-0.0720114764675087	0.669018324384774
Region7180	chr3R	31852132	31852761	.	630	Toll9	Down	0.664221629675579	0.744472778777399	-2.02467037423718
Region7181	chr3R	31863136	31863402	.	267	Toll10b	Up	-1.58811573548162	2.76733582187485	-1.24482130204524
Region7182	chr3R	31902178	31902811	.	634	Toll9	Down	1.32019657109036	-0.304095562800398	-1.63694500169074
Region7183	chr3R	31932027	31932583	.	557	Toll10b	Down	0.843082594840308	-0.882631383477958	-0.124026552500984
Region7184	chr3R	31935969	31936602	.	634	Toll10b	Down	0.882645665677657	-1.16470166817405	0.192217138178027
Region7185	chr3R	31937024	31938442	.	1419	Toll10b	Down	0.795955877803839	-1.25038743704255	0.441102809230492
Region7186	chr3R	31945661	31946018	.	358	Toll10b	Down	0.374159299427903	-0.808250165767855	0.502411788615865
Region7187	chr3R	31965655	31966081	.	427	Gd7	Up	0.939643402262005	-0.549530416421829	-0.719310394699846
Region7188	chr3R	31985610	31985986	.	377	Toll9	Down	0.0298249867086847	0.241195302489771	-0.368966630484297
Region7189	chr3R	31998177	31998462	.	286	Toll9	Down	0.919974284404438	-0.208750962414157	-1.1449242485343
Region7190	chr3R	31998751	31999356	.	606	Gd7	Up	2.79417765419894	-1.77896933610882	-1.9451244142185
Region7191	chr3R	32005206	32005445	.	240	Gd7	Up	0.83884955992197	-0.38916198761562	-0.777883475212803
Region7192	chr3R	32006279	32006676	.	398	Gd7	Down	-0.013599295693861	0.00560460821893722	0.0135536544652864
Region7193	chr3R	32012065	32012548	.	484	Toll9	Down	2.33359976106744	-0.928165878356935	-2.37069282508334
Region7194	chr3R	32015381	32015754	.	374	Toll9	Down	1.09660110893299	0.512463702830289	-2.3835784286074
Region7195	chr3R	32052499	32052915	.	417	Toll9	Down	0.279219297762446	1.56458844701545	-2.52617468957353
Region7196	chr3R	32068068	32068564	.	497	Toll9	Down	0.327660570994779	1.58563662672054	-2.6293398232149
Region7197	chr3R	32071192	32071616	.	425	Toll9	Down	0.173503118401043	1.33048737084097	-2.04920821327679
Region7198	chr3R	32073414	32073997	.	584	Toll9	Down	0.534018735039883	0.0469063968746321	-0.889537815873317
Region7199	chr3R	32074419	32074992	.	574	Toll9	Down	0.3951859573071	0.154117420577509	-0.818078766746252
Region7200	chr3R	32075409	32075949	.	541	Toll9	Down	0.390244405969159	0.111980158851703	-0.754035972396027
Region7201	chr3R	32076399	32076923	.	525	Toll9	Down	0.361878671141018	0.0576086972268143	-0.637355031132066
Region7202	chr3R	32077374	32077962	.	589	Toll9	Down	0.397721737784424	0.127473630836846	-0.786347234888055
Region7203	chr3R	32078352	32078894	.	543	Toll9	Down	0.498794638020797	0.114358150870776	-0.925274923022471
Region7204	chr4	26051	26280	.	230	Toll10b	Down	0.314117655837313	-0.938952300430321	0.7702864817088
Region7205	chr4	33806	34055	.	250	Toll10b	Down	0.504156669671954	-1.26759574440717	0.91589358047489
Region7206	chr4	41390	41721	.	332	Toll10b	Down	0.341746061682966	-0.607443860145243	0.283854436542816
Region7207	chr4	53797	54039	.	243	Toll9	Up	-0.227618741479988	-0.0187820225855774	0.377533260719335
Region7208	chr4	56245	56674	.	430	Gd7	Up	0.505264432733176	-0.471323710741133	-0.151472918234623
Region7209	chr4	66956	67425	.	470	Gd7	Down	-0.447498607543947	0.282768963560215	0.314383354978507
Region7210	chr4	68549	68997	.	449	Toll9	Up	-0.312972854276703	0.0540077611530046	0.412263098832875
Region7211	chr4	70324	70655	.	332	Gd7	Up	1.28265111315302	-1.13978818059486	-0.460409397335666
Region7212	chr4	138901	139193	.	293	Toll9	Down	0.587537025476025	0.736848696816865	-1.89574465269139
Region7213	chr4	180762	181043	.	282	Gd7	Up	0.291096145444652	-0.21471074208631	-0.163324855209166
Region7214	chr4	181735	182010	.	276	Toll9	Down	0.249612127729016	-0.00123313207501188	-0.384796924549692
Region7215	chr4	183484	183800	.	317	Toll9	Up	-0.658675288521	-1.07035616451678	2.45221356300351
Region7216	chr4	207030	207845	.	816	Toll9	Up	-0.224333736820071	0.0417778593906175	0.291400110138283
Region7217	chr4	209946	210354	.	409	Toll10b	Up	-0.418433555827438	0.422206443430171	0.0827758205660959
Region7218	chr4	295504	295766	.	263	Gd7	Down	-1.63987720207042	1.29019443606181	0.812174773126648
Region7219	chr4	302611	302896	.	286	Toll9	Up	-0.331560308083314	-0.371526543497568	1.01053291027014
Region7220	chr4	306551	306918	.	368	Toll9	Up	-0.241406874558229	-0.838306925471829	1.49565072558597
Region7221	chr4	329175	329435	.	261	Toll10b	Down	0.16869320223372	-0.385142142177629	0.254266741061775
Region7222	chr4	385312	385632	.	321	Toll9	Up	-0.201774168672329	0.0361065901426389	0.264063455851701
Region7223	chr4	396266	396873	.	608	Gd7	Up	1.473664814724	-1.45703563117552	-0.331562567913461
Region7224	chr4	401102	401440	.	339	Gd7	Up	1.12321399617204	-0.902838474228561	-0.530680275529597
Region7225	chr4	406241	406735	.	495	Toll10b	Down	1.11883043636068	-1.16972531290212	-0.166718828329326
Region7226	chr4	415483	415745	.	263	Toll9	Up	-1.18301408493338	0.0930904198024649	1.70694866799499
Region7227	chr4	431842	432266	.	425	Toll9	Up	-2.02330165858404	-2.75910739392009	6.82497275746519
Region7228	chr4	454022	454220	.	199	Toll9	Up	-0.823429023308553	-0.0989847388771867	1.40729667706367
Region7229	chr4	456766	456942	.	177	Toll9	Up	-0.0640553690878276	-0.623766321499975	0.933956883736126
Region7230	chr4	458495	458939	.	445	Toll9	Up	-0.441591918643769	-0.224182881281399	0.983692713568761
Region7231	chr4	501400	502023	.	624	Gd7	Up	0.685220663333491	-0.382469826139511	-0.548992739442119
Region7232	chr4	502246	503068	.	823	Toll9	Down	0.231882763741826	0.188032970124577	-0.610643453395329
Region7233	chr4	506760	508032	.	1273	Toll9	Down	0.715075778050838	-0.122192832276732	-0.943543055954505
Region7234	chr4	557236	557616	.	381	Toll9	Down	0.0517856043962202	0.215836296908153	-0.369027882563159
Region7235	chr4	607539	607819	.	281	Toll9	Down	0.17867050347919	0.551156084455464	-1.01422865685682
Region7236	chr4	613211	613489	.	279	Toll9	Up	-0.0982992310005532	-0.977461342003921	1.46032323505308
Region7237	chr4	626014	626271	.	258	Toll10b	Down	0.351941469255559	-0.868756880958007	0.617785414327582
Region7238	chr4	704236	704696	.	461	Toll9	Up	-0.14655531417553	-0.603810670857042	1.03497588597985
Region7239	chr4	708631	709267	.	637	Toll9	Up	-1.12997130891881	-0.857563319245263	2.89708894862592
Region7240	chr4	718701	718976	.	276	Gd7	Down	-0.403586114600744	0.342081766340042	0.167020063548212
Region7241	chr4	774999	775582	.	584	Gd7	Up	0.887382632242418	-0.786619107640739	-0.321104769523433
Region7242	chr4	834035	834501	.	467	Toll9	Up	-0.597483082550671	0.239268467652143	0.604804702060859
Region7243	chr4	835724	836122	.	399	Gd7	Down	-0.755804552356801	0.651131699159946	0.29871968494437
Region7244	chr4	844494	844768	.	275	Toll10b	Down	0.520118483357739	-0.930230880910297	0.439685991542078
Region7245	chr4	851154	851637	.	484	Gd7	Up	2.23310535382212	-1.91190756403494	-0.898566049401902
Region7246	chr4	866916	867319	.	404	Gd7	Down	-0.619552377959897	0.40082525852266	0.422760608063033
Region7247	chr4	907814	908095	.	282	Toll10b	Up	-0.17720048273024	0.630356304183928	-0.569266146813582
Region7248	chr4	909931	910448	.	518	Gd7	Up	2.12427996953295	-1.27769592301045	-1.57884950204495
Region7249	chr4	932610	932948	.	339	Gd7	Down	-0.169810491702917	0.135599036007228	0.0814267656606843
Region7250	chr4	934530	934851	.	322	Toll10b	Down	0.543542583006244	-2.05526009527174	1.9090484691845
Region7251	chr4	942003	942243	.	241	Toll9	Up	0.0782767699262152	-0.561887657139608	0.630787296788699
Region7252	chr4	959515	959926	.	412	Toll9	Down	-0.051774339251637	2.05453197135216	-2.66942514316893
Region7253	chr4	960152	960424	.	273	Toll9	Down	-0.0241103522454451	2.23778605593219	-2.95750335744265
Region7254	chr4	979868	980251	.	384	Toll10b	Up	-0.647821992441145	1.16133710036758	-0.55126620990632
Region7255	chr4	989426	989872	.	447	Toll10b	Down	0.366989141985152	-0.751052898407452	0.436965414626775
Region7256	chr4	1006004	1006358	.	355	Toll10b	Down	0.333091845491513	-0.656132204489981	0.362412463721567
Region7257	chr4	1030478	1030808	.	331	Toll9	Up	-0.108783958693449	-0.165373673406937	0.38973804881416
Region7258	chr4	1031536	1031996	.	461	Toll10b	Up	-0.05080181462167	0.0949366987033729	-0.0484029488882998
Region7259	chr4	1032915	1033246	.	332	Gd7	Up	0.949633721606339	-0.89660773199311	-0.270283480093089
Region7260	chr4	1051310	1051651	.	342	Gd7	Down	-1.27760616917098	0.691587398529012	1.05242630944614
Region7261	chr4	1186884	1187146	.	263	Gd7	Up	1.09788212848199	-0.687198393959806	-0.780052992246192
Region7262	chr4	1258022	1258319	.	298	Toll9	Up	-0.217286334606099	-0.735250080448832	1.32038647068622
Region7263	chr4	1260064	1260710	.	647	Toll9	Up	-0.139287548412466	-0.265554759233876	0.571035852589212
Region7264	chr4	1268544	1268813	.	270	Toll9	Up	0.0123819113772811	-1.15835793895648	1.53106175065196
Region7265	chr4	1274802	1274981	.	180	Toll9	Down	0.0524559821628863	0.650227023125217	-0.951411195553124
Region7266	chr4	1288821	1289094	.	274	Toll10b	Up	-2.5396025750489	6.75393008653628	-5.1070001751367
Region7587	chrX	175835	176222	.	388	Gd7	Up	0.507119389634258	-0.229942050002712	-0.477386006319922
Region7588	chrX	245558	246245	.	688	Gd7	Down	-0.447979668678032	0.360240830418717	0.211447470943018
Region7589	chrX	276073	276382	.	310	Toll10b	Up	-0.438585977285141	0.784642045257491	-0.371072226175124
Region7590	chrX	279132	279777	.	646	Toll9	Up	-0.241820994457793	-0.042579043388348	0.431368630714128
Region7591	chrX	368957	369361	.	405	Gd7	Down	-2.17025204640063	1.80601075746913	0.942978907447366
Region7592	chrX	369701	370395	.	695	Toll9	Up	-0.199003528112377	-0.415034476494189	0.863536408921529
Region7593	chrX	374946	375274	.	329	Toll9	Up	-2.44667220004446	0.740825232814172	2.79646867563728
Region7594	chrX	377315	377751	.	437	Toll10b	Down	1.21102787777262	-1.7588291344199	0.478940025007884
Region7595	chrX	380523	380891	.	369	Toll9	Up	-1.00395251226892	-0.491547159914377	2.21214808847109
Region7596	chrX	381770	382167	.	398	Toll9	Up	-0.114458792507564	-0.457890291381067	0.789998987869571
Region7597	chrX	395669	396298	.	630	Toll10b	Down	0.181449467539857	-0.78099429117139	0.764286840056649
Region7598	chrX	399587	400037	.	451	Toll9	Down	0.502531605340632	0.0156684671272963	-0.798983982813172
Region7599	chrX	407524	407867	.	344	Toll9	Up	-1.28431941907916	0.446397248483341	1.39095786672796
Region7600	chrX	409346	410498	.	1153	Toll9	Up	-0.599979644899428	0.017197077284999	0.905868168298698
Region7601	chrX	417129	417700	.	572	Toll10b	Down	0.510014253638445	-0.817898874388408	0.304995258094852
Region7602	chrX	443186	443442	.	257	Gd7	Down	-1.56156800150924	0.860341074684958	1.26621026237269
Region7603	chrX	453091	453366	.	276	Gd7	Up	1.20136313887773	-1.03264510558957	-0.477949753808304
Region7604	chrX	454089	454473	.	385	Toll9	Up	-0.93196388789065	0.0286208270862901	1.40455474112053
Region7605	chrX	456905	457384	.	480	Gd7	Down	-2.04712092663843	1.04520377078171	1.77053699819054
Region7606	chrX	464096	464435	.	340	Gd7	Down	-2.01322891299438	0.847649729056386	1.98245241561036
Region7607	chrX	465517	465874	.	358	Gd7	Down	-1.95944658706144	1.48367141929807	1.04799879452752
Region7608	chrX	476187	476725	.	539	Gd7	Down	-0.452465548691669	0.431804064392742	0.12261933897266
Region7609	chrX	479055	479333	.	279	Toll9	Down	0.0271158077373453	0.133640520706046	-0.220831657739829
Region7610	chrX	481636	481926	.	291	Toll9	Up	-0.30780410785595	-0.418079274199059	1.03605533212581
Region7611	chrX	487358	488205	.	848	Toll10b	Up	-0.123965740111311	0.177886398566924	-0.0461428714041054
Region7612	chrX	494711	495033	.	323	Toll9	Down	0.125090454204893	0.468820435343207	-0.821086649825275
Region7613	chrX	496311	496733	.	423	Toll9	Up	-0.664116547542565	-0.0764813222103815	1.13053421119987
Region7614	chrX	499250	499503	.	254	Toll10b	Up	-0.420027680033133	0.770053353733954	-0.380279956215812
Region7615	chrX	499855	500162	.	308	Toll9	Down	0.00995509938587543	0.26797035400608	-0.374037323497239
Region7616	chrX	521347	523672	.	2326	Toll9	Up	-0.118944097941512	0.0323929315419817	0.140796685750755
Region7617	chrX	525698	525995	.	298	Toll10b	Up	-0.756183719412822	0.885646425302381	-0.0145445289403666
Region7618	chrX	526466	527262	.	797	Toll10b	Down	0.564918405464851	-0.678017950530968	0.0327904024495001
Region7619	chrX	528882	530393	.	1512	Gd7	Down	-0.346581504850099	0.319137894715128	0.109471846035122
Region7620	chrX	575979	576647	.	669	Toll9	Down	-0.0628857966874932	1.28702721501444	-1.62507028499412
Region7621	chrX	577041	577386	.	346	Gd7	Up	1.47905027234589	-1.15683489328697	-0.741659160922222
Region7622	chrX	583850	584537	.	688	Toll10b	Up	-2.74564633493532	2.87409772933216	0.404377503123563
Region7623	chrX	585821	586614	.	794	Toll10b	Up	-2.11020710579102	2.58389156857425	-0.191020606379596
Region7624	chrX	587545	588161	.	617	Toll10b	Up	-2.57731964181677	3.30088445358118	-0.427393350973681
Region7625	chrX	588876	589315	.	440	Toll10b	Up	-0.753416097644186	1.05164559260057	-0.240986148004619
Region7626	chrX	590266	591936	.	1671	Toll10b	Up	-0.631483384238876	0.831178377538291	-0.134709823948597
Region7627	chrX	592442	593395	.	954	Toll10b	Up	-2.39115310239101	3.48499797553644	-0.962013961157162
Region7628	chrX	595565	595996	.	432	Toll10b	Up	-0.184291539589602	0.605420469229047	-0.524916190130903
Region7629	chrX	599790	600051	.	262	Toll9	Down	0.355838365991952	0.780703876859693	-1.59572231607552
Region7630	chrX	607293	607625	.	333	Toll10b	Up	-1.82552723728009	2.97515319618427	-1.15538512456076
Region7631	chrX	616794	617801	.	1008	Gd7	Down	-0.427253507330512	0.217258114144282	0.370713294681229
Region7632	chrX	619904	620543	.	640	Toll9	Up	-0.139606523628158	-0.0360298290757898	0.264356298016501
Region7633	chrX	620952	621717	.	766	Toll10b	Up	-0.300931012359994	0.908375312749077	-0.749780717283035
Region7634	chrX	624852	625284	.	433	Toll9	Up	-0.210035253481876	-0.0452946232484009	0.385792498196604
Region7635	chrX	629063	629777	.	715	Toll9	Up	-0.554607803094044	0.179493411713901	0.618422587274677
Region7636	chrX	635922	636220	.	299	Toll10b	Up	-0.442934550974629	0.450627632201575	0.0826719398269288
Region7637	chrX	636629	637383	.	755	Toll9	Up	-0.0739552389205755	0.0183926454854711	0.089881936856795
Region7638	chrX	644093	644484	.	392	Gd7	Down	-0.392784980724465	0.364098676487812	0.120832598663597
Region7639	chrX	644713	644991	.	279	Toll9	Up	-0.0255834444063757	-0.189728908041932	0.293522398319394
Region7640	chrX	647115	648023	.	909	Toll9	Up	-0.580019775540914	0.177300115782419	0.660700461535419
Region7641	chrX	654124	654656	.	533	Toll9	Down	0.565013375836803	-0.107144695425572	-0.731356742558164
Region7642	chrX	654865	656624	.	1760	Toll9	Up	-0.260688865901925	0.0655121800476905	0.315921130926164
Region7643	chrX	681701	681980	.	280	Gd7	Down	-1.0532280774477	0.468641304807549	1.00341511564125
Region7644	chrX	686406	688055	.	1650	Toll9	Up	-0.147446437992609	0.054512135200891	0.155321602285987
Region7645	chrX	693134	693997	.	864	Toll9	Down	0.226318168972067	0.341065722648231	-0.806832247806111
Region7646	chrX	717191	717455	.	265	Toll9	Down	0.445264347938397	0.0751007540939601	-0.78986161067779
Region7647	chrX	718937	719420	.	484	Toll10b	Up	-0.980182331419225	2.89309600849958	-2.35432322327864
Region7648	chrX	758771	759865	.	1095	Gd7	Down	-0.367721523401334	0.250912968493577	0.23350610130718
Region7649	chrX	763485	763929	.	445	Toll9	Down	-0.0502747637086197	0.523105829255227	-0.62223799832264
Region7650	chrX	764722	765620	.	899	Gd7	Down	-0.461584701686773	0.346839656474356	0.250445460632834
Region7651	chrX	766030	766547	.	518	Toll9	Down	1.66578700489484	-0.659321651949014	-1.69658562240931
Region7652	chrX	769587	770266	.	680	Toll9	Up	-0.556123978059808	0.0145501799224786	0.841513568485452
