seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	PC1	PC2	PC3	PC4	PC5	distance5	distance4	distance3	distance2	distance1
chr3R	24555589	24556220	632	*	Region6742	chr3R	24555589	24556220	.	632	Time	Down	0.334873086052111	-0.615239635426097	-0.499076803178662	0.258723807603094	0.773672193259029	-2.07608516412365	1.81089503694419	-0.188607665434726	0.514742934510093	-1.28337713429561	0.920514594598782	Region4444	chr3R	24554811	24555958	.	1148	Toll9	Down	1.926908405494	1.18284196292331	-3.08016399814958	None	None	None	None	-1	Region6742	0	0	2.44195485517304	-1.84155767207491	-1.13884092842534	3.53412451409023	0.128620043358673	4.81227763446633	4.81055848271605	3.2636539085108	3.05850914242236	2.44195485517304
chr3R	24555589	24556220	632	*	Region6742	chr3R	24555589	24556220	.	632	Time	Down	0.334873086052111	-0.615239635426097	-0.499076803178662	0.258723807603094	0.773672193259029	-2.07608516412365	1.81089503694419	-0.188607665434726	0.514742934510093	-1.28337713429561	0.920514594598782	Region4445	chr3R	24556196	24556607	.	412	Toll9	Down	0.68053179977647	0.214489958128572	-0.859954962423798	None	None	None	None	-1	Region6742.1	0	0	2.39761874697852	0.0882913784415036	-0.918844925383826	1.69857520103686	0.46372635530127	3.1146182537274	3.07990336436891	2.56917243879689	2.39924384408295	2.39761874697852
chr3R	24749089	24750088	1000	*	Region6755	chr3R	24749089	24750088	.	1000	Toll9	Up	-0.291464799934427	-0.713838285424227	-1.78221150092521	2.93504789922986	2.27273626821348	-3.05728877844659	1.04166864533544	-1.49547742329165	0.719908329873819	-1.33370922583852	0.67026159095787	Region4454	chr3R	24749840	24750425	.	586	Toll10b	Down	2.1625651858625	-2.76737006819412	1.13396251925571	None	None	region 5004	middle	3	Region6755	0	0	5.68622104549279	1.99161663170836	-0.210927748983671	0.59514163651938	-1.69648726404396	6.29097764308348	6.05791471289525	6.0286098813237	6.02491880326221	5.68622104549279
chr3R	24749089	24750088	1000	*	Region6755	chr3R	24749089	24750088	.	1000	Toll9	Up	-0.291464799934427	-0.713838285424227	-1.78221150092521	2.93504789922986	2.27273626821348	-3.05728877844659	1.04166864533544	-1.49547742329165	0.719908329873819	-1.33370922583852	0.67026159095787	Region4454	chr3R	24749840	24750425	.	586	Toll10b	Down	2.1625651858625	-2.76737006819412	1.13396251925571	None	None	region 5005	yolk	3	Region6755.1	0	0	5.68622104549279	1.99161663170836	-0.210927748983671	0.59514163651938	-1.69648726404396	6.29097764308348	6.05791471289525	6.0286098813237	6.02491880326221	5.68622104549279
chr3R	24749089	24750088	1000	*	Region6755	chr3R	24749089	24750088	.	1000	Toll9	Up	-0.291464799934427	-0.713838285424227	-1.78221150092521	2.93504789922986	2.27273626821348	-3.05728877844659	1.04166864533544	-1.49547742329165	0.719908329873819	-1.33370922583852	0.67026159095787	Region4454	chr3R	24749840	24750425	.	586	Toll10b	Down	2.1625651858625	-2.76737006819412	1.13396251925571	None	None	region 5006	dorsal_ectoderm_AISN_subset	3	Region6755.2	0	0	5.68622104549279	1.99161663170836	-0.210927748983671	0.59514163651938	-1.69648726404396	6.29097764308348	6.05791471289525	6.0286098813237	6.02491880326221	5.68622104549279
chr3R	24787160	24787581	422	*	Region6758	chr3R	24787160	24787581	.	422	Toll10b	Up	-0.502117446345187	0.477127513920551	0.910122613284765	-0.618609241680426	-2.33352386857813	2.36733259911966	0.0159728553120821	0.57012046996647	0.606158800862609	-0.19975241036699	-0.671060969373726	Region4456	chr3R	24786999	24787364	.	366	Toll9	Up	-1.31575712614671	-0.155566868296395	1.37213987742276	None	None	None	None	-1	Region6758	0	0	-2.4410966043738	0.952690571221481	0.638131785357045	-1.72834805767698	0.604462626751303	3.25980769486138	3.20327506473271	2.69699538966284	2.62041446270998	2.4410966043738
chr3R	24866405	24867521	1117	*	Region6764	chr3R	24866405	24867521	.	1117	Toll10b	Down	0.664571612060615	-0.309996313548808	-1.90365260929263	1.81542890212877	0.0586993570520035	-0.738415222462534	0.954481633385483	0.151786900805133	-0.00888539682657694	-0.806569017382983	1.0930707420416	Region4464	chr3R	24865169	24866903	.	1735	Gd7	Down	-1.07321414023238	0.204265361425125	0.747939878935921	None	None	None	None	-1	Region6764	0	0	1.34777191536261	2.15132583706086	-0.858089575201955	0.779690559180587	1.62265910184619	3.22830445295913	2.79086493406461	2.67974060537883	2.53863979190547	1.34777191536261
chr3R	24866405	24867521	1117	*	Region6764	chr3R	24866405	24867521	.	1117	Toll10b	Down	0.664571612060615	-0.309996313548808	-1.90365260929263	1.81542890212877	0.0586993570520035	-0.738415222462534	0.954481633385483	0.151786900805133	-0.00888539682657694	-0.806569017382983	1.0930707420416	Region4465	chr3R	24867385	24870813	.	3429	Gd7	Down	-0.989798216142937	0.0715238627080018	0.820825077806524	None	None	None	None	-1	Region6764.1	0	0	1.42991235784735	2.20246062392875	-0.774092482593077	0.724683722305484	1.53355643204824	3.22050666050225	2.83193711442589	2.73764521490428	2.62592500865527	1.42991235784735
chr3R	24868024	24868355	332	*	Region6765	chr3R	24868024	24868355	.	332	Toll9	Up	-0.262768606575818	0.922189950095796	-0.59842433534825	1.20850066373355	-0.834658420631683	-0.0904558905934447	1.32397670144653	0.857511351220266	-0.591072712583608	0.0138913740610657	0.896418222778677	Region4465	chr3R	24867385	24870813	.	3429	Gd7	Down	-0.989798216142937	0.0715238627080018	0.820825077806524	None	None	None	None	-1	Region6765	0	0	-0.642840431843122	2.28887957148715	0.361452367033028	0.98273692418964	0.859753213215436	2.736386079671	2.59781315521016	2.40475806001711	2.37743843528775	0.642840431843122
chr3R	25066018	25066625	608	*	Region6778	chr3R	25066018	25066625	.	608	Time	Down	0.481145531435084	-1.14200777977641	0.146792978569595	-0.859893607339855	1.43830163255788	-0.593831688509111	-1.22697692843884	-1.85196918322632	0.496353360953264	-0.428514310294538	-0.194957952265576	Region4479	chr3R	25065174	25067146	.	1973	Gd7	Up	1.1944103031997	-0.635346957689561	-0.374972217598094	None	None	None	None	-1	Region6778	0	0	2.10092255649941	-2.05328306038148	-0.789676386009357	-1.5752363516135	-1.00575411154557	3.5702026000514	3.4256102044049	3.04194603980385	2.93766010873579	2.10092255649941
chr3R	25067063	25067871	809	*	Region6779	chr3R	25067063	25067871	.	809	Time	Down	1.61154039836196	-4.1323599811214	-0.19624685748678	-1.8993445947651	1.56923603369257	-0.570178934319388	-1.44798180278143	-2.25918188187639	2.21564185195944	-1.16163910394547	-1.8754577482319	Region4479	chr3R	25065174	25067146	.	1973	Gd7	Up	1.1944103031997	-0.635346957689561	-0.374972217598094	None	None	None	None	-1	Region6779	0	0	3.78023692317761	-3.46199435476573	-2.65003978970164	-3.28104068656115	-0.0286523189061493	6.63809881946897	6.63803698254662	5.77046852472024	5.12597269869681	3.78023692317761
chr3R	25067063	25067871	809	*	Region6779	chr3R	25067063	25067871	.	809	Time	Down	1.61154039836196	-4.1323599811214	-0.19624685748678	-1.8993445947651	1.56923603369257	-0.570178934319388	-1.44798180278143	-2.25918188187639	2.21564185195944	-1.16163910394547	-1.8754577482319	Region4480	chr3R	25067538	25070781	.	3244	Gd7	Up	2.05043333573878	-0.221106948261634	-1.61861945060412	None	None	None	None	-1	Region6779.1	0	0	3.91121504398226	-4.55851081409593	-2.67578754229517	-2.24619316114984	-0.343465075711195	6.95706941962162	6.94858594616207	6.57551997442063	6.00646518032883	3.91121504398226
chr3R	25069333	25069778	446	*	Region6780	chr3R	25069333	25069778	.	446	Time	Down	-0.0316350611687273	-0.611995834566348	0.286874160961817	-0.366223851948424	0.525246158216595	0.21858316189339	-1.06056011597341	-1.69327083879908	0.330614900065685	-0.0730517293738708	-0.414052025124316	Region4480	chr3R	25067538	25070781	.	3244	Gd7	Up	2.05043333573878	-0.221106948261634	-1.61861945060412	None	None	None	None	-1	Region6780	0	0	1.21503192436988	-2.73972543547314	-0.490596274448866	-0.173103434398932	-1.67400423621589	3.47207974064378	3.04188223679357	3.0369528714683	2.99706490403802	1.21503192436988
chr3R	25137527	25138578	1052	*	Region6786	chr3R	25137527	25138578	.	1052	Toll9	Up	-0.249499504101231	-0.590714859968845	-0.616378040033277	1.21615496522879	0.299490114379815	-0.743836914194187	0.616859228684665	-0.329178986367459	0.212811160663336	-0.353667245981521	0.143820983711913	Region4487	chr3R	25138220	25139481	.	1262	Toll9	Up	-1.97946862022397	-0.390486765010785	2.23968766835665	None	None	region 5013	None	0	Region6786	0	0	0.538212162140621	2.5928059013803	-1.09826093883928	-1.3355217228353	1.05701812213996	3.33457605194213	3.16261128431138	2.86679121379439	2.64807756187552	0.538212162140621
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4489	chr3R	25172677	25173050	.	374	Gd7	Down	-1.17011799928342	0.181387699802814	0.861799797855919	None	None	region 5021	dorsal_ectoderm_AISN_subset	4	Region6792	0	0	1.00119128335175	1.95778349660207	-2.22036306895844	-0.0253201339411083	0.779814930674131	3.22087950701459	3.12505255517476	3.12494997774708	2.19893160544546	1.00119128335175
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4489	chr3R	25172677	25173050	.	374	Gd7	Down	-1.17011799928342	0.181387699802814	0.861799797855919	None	None	region 5022	procephalic_ectoderm_AISN	4	Region6792.1	0	0	1.00119128335175	1.95778349660207	-2.22036306895844	-0.0253201339411083	0.779814930674131	3.22087950701459	3.12505255517476	3.12494997774708	2.19893160544546	1.00119128335175
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4489	chr3R	25172677	25173050	.	374	Gd7	Down	-1.17011799928342	0.181387699802814	0.861799797855919	None	None	region 5023	trunk_mesoderm_AISN_broad	4	Region6792.2	0	0	1.00119128335175	1.95778349660207	-2.22036306895844	-0.0253201339411083	0.779814930674131	3.22087950701459	3.12505255517476	3.12494997774708	2.19893160544546	1.00119128335175
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4489	chr3R	25172677	25173050	.	374	Gd7	Down	-1.17011799928342	0.181387699802814	0.861799797855919	None	None	region 5024	head_mesoderm_AISN	4	Region6792.3	0	0	1.00119128335175	1.95778349660207	-2.22036306895844	-0.0253201339411083	0.779814930674131	3.22087950701459	3.12505255517476	3.12494997774708	2.19893160544546	1.00119128335175
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4489	chr3R	25172677	25173050	.	374	Gd7	Down	-1.17011799928342	0.181387699802814	0.861799797855919	None	None	region 5025	ventral_ectoderm_AISN	4	Region6792.4	0	1	1.00119128335175	1.95778349660207	-2.22036306895844	-0.0253201339411083	0.779814930674131	3.22087950701459	3.12505255517476	3.12494997774708	2.19893160544546	1.00119128335175
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4489	chr3R	25172677	25173050	.	374	Gd7	Down	-1.17011799928342	0.181387699802814	0.861799797855919	None	None	region 5026	apically_cleared	5	Region6792.5	0	0	1.00119128335175	1.95778349660207	-2.22036306895844	-0.0253201339411083	0.779814930674131	3.22087950701459	3.12505255517476	3.12494997774708	2.19893160544546	1.00119128335175
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4489	chr3R	25172677	25173050	.	374	Gd7	Down	-1.17011799928342	0.181387699802814	0.861799797855919	None	None	region 5027	None	0	Region6792.6	0	0	1.00119128335175	1.95778349660207	-2.22036306895844	-0.0253201339411083	0.779814930674131	3.22087950701459	3.12505255517476	3.12494997774708	2.19893160544546	1.00119128335175
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5021	dorsal_ectoderm_AISN_subset	4	Region6792.7	0	0	0.724252670334911	2.16012237209431	-2.45276488922754	-0.196951327882054	1.1351735252833	3.54035802607528	3.35343346740196	3.34764487285271	2.27830432403347	0.724252670334911
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5022	procephalic_ectoderm_AISN	4	Region6792.8	0	0	0.724252670334911	2.16012237209431	-2.45276488922754	-0.196951327882054	1.1351735252833	3.54035802607528	3.35343346740196	3.34764487285271	2.27830432403347	0.724252670334911
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5023	trunk_mesoderm_AISN_broad	4	Region6792.9	0	0	0.724252670334911	2.16012237209431	-2.45276488922754	-0.196951327882054	1.1351735252833	3.54035802607528	3.35343346740196	3.34764487285271	2.27830432403347	0.724252670334911
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5024	head_mesoderm_AISN	4	Region6792.10	0	0	0.724252670334911	2.16012237209431	-2.45276488922754	-0.196951327882054	1.1351735252833	3.54035802607528	3.35343346740196	3.34764487285271	2.27830432403347	0.724252670334911
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5025	ventral_ectoderm_AISN	4	Region6792.11	0	1	0.724252670334911	2.16012237209431	-2.45276488922754	-0.196951327882054	1.1351735252833	3.54035802607528	3.35343346740196	3.34764487285271	2.27830432403347	0.724252670334911
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5026	apically_cleared	5	Region6792.12	0	0	0.724252670334911	2.16012237209431	-2.45276488922754	-0.196951327882054	1.1351735252833	3.54035802607528	3.35343346740196	3.34764487285271	2.27830432403347	0.724252670334911
chr3R	25172920	25174310	1391	*	Region6792	chr3R	25172920	25174310	.	1391	Toll10b	Down	0.742102102480456	-0.837136917593379	-1.54563973970695	1.20016700592167	-0.770538148773652	-0.149974811071385	1.31575889093879	-1.66037094975702	-0.06223453419089	-0.373506228913838	0.596151718608532	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5027	None	0	Region6792.13	0	0	0.724252670334911	2.16012237209431	-2.45276488922754	-0.196951327882054	1.1351735252833	3.54035802607528	3.35343346740196	3.34764487285271	2.27830432403347	0.724252670334911
chr3R	25179592	25180976	1385	*	Region6794	chr3R	25179592	25180976	.	1385	Time	Down	0.663392891569864	-2.10222797309062	-1.0968626876382	0.666769661956469	0.413421981465614	-0.96856734324342	0.769605394368064	-2.20546482359077	0.566121400288778	-0.948630256829202	0.393034643133397	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5030	procephalic_ectoderm_AISN	3	Region6794	0	0	1.76901770154764	1.283677067902	-3.34666533616017	-1.17241153376976	1.01359283687191	4.28711307977488	4.1655693632226	3.99717641783577	2.18569221141641	1.76901770154764
chr3R	25179592	25180976	1385	*	Region6794	chr3R	25179592	25180976	.	1385	Time	Down	0.663392891569864	-2.10222797309062	-1.0968626876382	0.666769661956469	0.413421981465614	-0.96856734324342	0.769605394368064	-2.20546482359077	0.566121400288778	-0.948630256829202	0.393034643133397	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6794.1	0	0	1.76901770154764	1.283677067902	-3.34666533616017	-1.17241153376976	1.01359283687191	4.28711307977488	4.1655693632226	3.99717641783577	2.18569221141641	1.76901770154764
chr3R	25179592	25180976	1385	*	Region6794	chr3R	25179592	25180976	.	1385	Time	Down	0.663392891569864	-2.10222797309062	-1.0968626876382	0.666769661956469	0.413421981465614	-0.96856734324342	0.769605394368064	-2.20546482359077	0.566121400288778	-0.948630256829202	0.393034643133397	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6794.2	0	0	1.76901770154764	1.283677067902	-3.34666533616017	-1.17241153376976	1.01359283687191	4.28711307977488	4.1655693632226	3.99717641783577	2.18569221141641	1.76901770154764
chr3R	25179592	25180976	1385	*	Region6794	chr3R	25179592	25180976	.	1385	Time	Down	0.663392891569864	-2.10222797309062	-1.0968626876382	0.666769661956469	0.413421981465614	-0.96856734324342	0.769605394368064	-2.20546482359077	0.566121400288778	-0.948630256829202	0.393034643133397	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5033	anterior	3	Region6794.3	0	0	1.76901770154764	1.283677067902	-3.34666533616017	-1.17241153376976	1.01359283687191	4.28711307977488	4.1655693632226	3.99717641783577	2.18569221141641	1.76901770154764
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795	0	0	0.139692144774005	1.83113653599523	-2.99795652928351	-0.672581792282273	0.22239996525131	3.58638345301994	3.57948104165274	3.51572442893947	1.83645716224696	0.139692144774005
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.1	0	0	0.139692144774005	1.83113653599523	-2.99795652928351	-0.672581792282273	0.22239996525131	3.58638345301994	3.57948104165274	3.51572442893947	1.83645716224696	0.139692144774005
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5033	anterior	3	Region6795.2	0	0	0.139692144774005	1.83113653599523	-2.99795652928351	-0.672581792282273	0.22239996525131	3.58638345301994	3.57948104165274	3.51572442893947	1.83645716224696	0.139692144774005
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.3	0	0	0.139692144774005	1.83113653599523	-2.99795652928351	-0.672581792282273	0.22239996525131	3.58638345301994	3.57948104165274	3.51572442893947	1.83645716224696	0.139692144774005
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.4	0	0	0.139692144774005	1.83113653599523	-2.99795652928351	-0.672581792282273	0.22239996525131	3.58638345301994	3.57948104165274	3.51572442893947	1.83645716224696	0.139692144774005
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	0.139692144774005	1.83113653599523	-2.99795652928351	-0.672581792282273	0.22239996525131	3.58638345301994	3.57948104165274	3.51572442893947	1.83645716224696	0.139692144774005
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.68134805128024	0.429827664038117	1.04864169846907	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	0.139692144774005	1.83113653599523	-2.99795652928351	-0.672581792282273	0.22239996525131	3.58638345301994	3.57948104165274	3.51572442893947	1.83645716224696	0.139692144774005
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	-0.319747179025672	1.37096665131796	-3.49138770626286	-0.19895818892403	0.695245696392186	3.83334408477194	3.7697692626876	3.76451536495261	1.40775985790221	0.319747179025672
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	-0.319747179025672	1.37096665131796	-3.49138770626286	-0.19895818892403	0.695245696392186	3.83334408477194	3.7697692626876	3.76451536495261	1.40775985790221	0.319747179025672
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5033	anterior	3	Region6795.9	0	0	-0.319747179025672	1.37096665131796	-3.49138770626286	-0.19895818892403	0.695245696392186	3.83334408477194	3.7697692626876	3.76451536495261	1.40775985790221	0.319747179025672
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	-0.319747179025672	1.37096665131796	-3.49138770626286	-0.19895818892403	0.695245696392186	3.83334408477194	3.7697692626876	3.76451536495261	1.40775985790221	0.319747179025672
