Chr	Start	End	Target	Score	IM_PET
chr3R	24718392	24720392	CG33108	0.961	0
chr3R	24718392	24720392	LSm3	0.967	0
chr3R	24718392	24720392	CG5991	0.97	0
chr3R	24749149	24751149	CG31141	0.959	0
chr3R	24749149	24751149	CG5991	0.974	0
chr3R	24749149	24751149	CG5112	0.959	0
chr3R	24752780	24754780	CG5991	0.974	0
chr3R	24752780	24754780	tld	0.98	0
chr3R	24752780	24754780	CG5112	0.959	0
chr3R	24753470	24755470	CG31141	0.958	0
chr3R	24753470	24755470	CG5991	0.974	0
chr3R	24753470	24755470	tld	0.959	0
chr3R	24753470	24755470	CG5112	0.958	0
chr3R	24753981	24755981	CG31141	0.958	0
chr3R	24753981	24755981	CG5991	0.973	0
chr3R	24753981	24755981	CG5112	0.958	0
chr3R	24803796	24805796	Sec10	0.978	0
chr3R	24803796	24805796	CG42488	0.968	0
chr3R	24803796	24805796	CG5112	0.982	0
chr3R	24812475	24814475	Sec10	0.98	0
chr3R	24812475	24814475	p38c	0.979	0
chr3R	24812475	24814475	CG5112	0.98	0
chr3R	24816454	24818454	Sec10	0.98	0
chr3R	24816454	24818454	p38c	0.98	0
chr3R	24816454	24818454	CG5112	0.98	0
chr3R	24828433	24830433	Sec10	0.982	0
chr3R	24828433	24830433	p38c	0.982	0
chr3R	24828433	24830433	CG5112	0.973	0
chr3R	25127039	25129039	danr	0.99	0
chr3R	25127039	25129039	fid	0.963	0
chr3R	25127039	25129039	Dak1	0.964	0
chr3R	25176441	25178441	lobo	0.988	0
chr3R	25176441	25178441	Cad96Ca	0.967	0
chr3R	25176441	25178441	FBgn0051089	0.967	0
chr3R	25635297	25637297	Ppox	0.962	0
chr3R	25635297	25637297	Rpb10	0.956	0
chr3R	25635297	25637297	FBgn0039368	0.943	0
chr3R	25636953	25638953	Ppox	0.961	0
chr3R	25636953	25638953	Rpb10	0.956	0
chr3R	25636953	25638953	FBgn0015591	0.938	0
chr3R	25637448	25639448	Ppox	0.961	0
chr3R	25637448	25639448	Rpb10	0.96	0
chr3R	25637448	25639448	FBgn0015591	0.938	0
chr3R	25646085	25648085	Ppox	0.951	0
chr3R	25646085	25648085	Rpb10	0.963	0
chr3R	25646085	25648085	CG31357	0.945	0
chr3R	26023461	26025461	FBgn0039326	0.983	0
chr3R	26023461	26025461	CG11902	0.982	0
chr3R	26023461	26025461	E(spl)m5-HLH	0.993	0
chr3R	26042400	26044400	CG45095	0.974	0
chr3R	26042400	26044400	FBgn0039326	0.973	0
chr3R	26042400	26044400	CG11902	0.979	0
chr3R	26054687	26056687	CG11902	0.97	0
chr3R	26054687	26056687	Muc96D	0.971	0
chr3R	26054687	26056687	CG14544	0.978	0
chr3R	26963935	26965935	Tusp	0.966	0
chr3R	26963935	26965935	CG5590	0.972	0
chr3R	26963935	26965935	FBgn0046258	0.971	0
chr3R	27110462	27112462	FBgn0039425	0.974	0
chr3R	27110462	27112462	CG5447	0.973	0
chr3R	27110462	27112462	FBgn0039485	0.978	0
chr3R	27237505	27239505	FBgn0039425	0.955	0
chr3R	27237505	27239505	CG5447	0.927	0
chr3R	27237505	27239505	FBgn0039428	0.927	0
chr3R	27237505	27239505	CG18766	0.96	0
chr3R	27238902	27240902	FBgn0039425	0.955	0
chr3R	27238902	27240902	CG5447	0.927	0
chr3R	27238902	27240902	FBgn0051068	0.942	0
chr3R	27606364	27608364	CG14252	0.959	0
chr3R	27606364	27608364	FBgn0085466	0.964	0
chr3R	27606364	27608364	Gfat2	0.966	0
chr3R	27680516	27682516	FBgn0051076	0.98	0
chr3R	27680516	27682516	CG5590	0.964	0
chr3R	27680516	27682516	FBgn0046258	0.97	0
chr3R	27680516	27682516	Gfat2	0.964	0
chr3R	27680907	27682907	FBgn0051076	0.98	0
chr3R	27680907	27682907	CG5590	0.969	0
chr3R	27680907	27682907	Gfat2	0.964	0
chr3R	27681017	27683017	FBgn0051076	0.98	0
chr3R	27681017	27683017	FBgn0046258	0.971	0
chr3R	27681017	27683017	Gfat2	0.964	0
chr3R	27698597	27700597	Lerp	0.96	0
chr3R	27698597	27700597	CG5521	0.961	0
chr3R	27698597	27700597	FBgn0039472	0.972	0
chr3R	27938009	27940009	CG42813	0.97	0
chr3R	27938009	27940009	DNApol-alpha73	0.982	0
chr3R	27938009	27940009	TfIIA-L	0.97	0
chr3R	27938009	27940009	CG14262	0.981	0
chr3R	27961342	27963342	CG14262	0.983	0
chr3R	27961342	27963342	l(3)mbt	0.971	0
chr3R	27961342	27963342	CG42487	0.979	0
chr3R	27962125	27964125	DNApol-alpha73	0.969	0
chr3R	27962125	27964125	CG14262	0.983	0
chr3R	27962125	27964125	l(3)mbt	0.971	0
chr3R	28339842	28341842	wdb	0.928	0
chr3R	28339842	28341842	FBgn0039529	0.958	0
chr3R	28339842	28341842	FBgn0039648	0.945	0
chr3R	28597742	28599742	CG5590	0.962	0
chr3R	28597742	28599742	CG31053	0.976	0
chr3R	28597742	28599742	NSD	0.961	0
chr3R	28598845	28600845	CG5590	0.962	0
chr3R	28598845	28600845	CG31053	0.977	0
chr3R	28598845	28600845	NSD	0.962	0
chr3R	28856630	28858630	FBgn0039670	0.967	0
chr3R	28856630	28858630	sro	0.974	0
chr3R	28856630	28858630	Atg16	0.967	0
chr3R	29032445	29034445	Gfat2	0.984	0
chr3R	29032445	29034445	CG7903	0.965	0
chr3R	29032445	29034445	Sas-6	0.965	0
chr3R	29061382	29063382	Gfat2	0.97	0
chr3R	29061382	29063382	CG14511	0.967	0
chr3R	29061382	29063382	Sas-6	0.974	0
chr3R	29070542	29072542	sro	0.968	0
chr3R	29070542	29072542	CG7903	0.961	0
chr3R	29070542	29072542	Sas-6	0.961	0
chr3R	29070542	29072542	janB	0.966	0
chr3R	29071034	29073034	sro	0.97	0
chr3R	29071034	29073034	eIF2Balpha	0.961	0
chr3R	29071034	29073034	CG7903	0.961	0
chr3R	29071034	29073034	Sas-6	0.961	0
chr3R	29071034	29073034	janB	0.966	0
chr3R	29072099	29074099	CG11837	0.979	0
chr3R	29072099	29074099	kay	0.982	0
chr3R	29072099	29074099	ncd	0.951	0
chr3R	29073018	29075018	kay	0.982	0
chr3R	29073018	29075018	ncd	0.953	0
chr3R	29073018	29075018	Mgat2	0.943	0
chr3R	29073156	29075156	kay	0.982	0
chr3R	29073156	29075156	ncd	0.953	0
chr3R	29073156	29075156	Mgat2	0.943	0
chr3R	29086159	29088159	CG11841	0.964	0
chr3R	29086159	29088159	kay	0.98	0
chr3R	29086159	29088159	ncd	0.961	0
chr3R	29115403	29117403	dgt6	0.974	0
chr3R	29115403	29117403	kay	0.965	0
chr3R	29115403	29117403	ncd	0.971	0
chr3R	29116390	29118390	FBgn0085465	0.959	0
chr3R	29116390	29118390	kay	0.965	0
chr3R	29116390	29118390	ncd	0.971	0
chr3R	29146618	29148618	ncd	0.951	0
chr3R	29146618	29148618	CG31038	0.963	0
chr3R	29146618	29148618	CG7896	0.96	0
chr3R	29228665	29230665	FBgn0039718	0.978	0
chr3R	29228665	29230665	CG42557	0.972	0
chr3R	29228665	29230665	eIF2Balpha	0.979	0
chr3R	29304575	29306575	CG9986	0.968	0
chr3R	29304575	29306575	CG7903	0.981	0
chr3R	29304575	29306575	Sas-6	0.981	0
chr3R	29307120	29309120	CG9986	0.968	0
chr3R	29307120	29309120	CG7903	0.981	0
chr3R	29307120	29309120	Sas-6	0.981	0
chr3R	29489533	29491533	CG2321	0.99	0
chr3R	29489533	29491533	FBgn0039666	0.986	0
chr3R	29489533	29491533	CG2224	0.966	0
chr3R	29490128	29492128	CG2321	0.997	0
chr3R	29490128	29492128	FBgn0000094	0.965	0
chr3R	29490128	29492128	CG2224	0.966	0
chr3R	29492506	29494506	spg	0.962	0
chr3R	29492506	29494506	FBgn0000094	0.965	0
chr3R	29492506	29494506	CG2224	0.966	0
chr3R	29669000	29671000	ppk20	0.978	0
chr3R	29669000	29671000	Cap-D2	0.989	0
chr3R	29669000	29671000	CG9698	0.962	0
chr3R	29723262	29725262	CG15534	0.979	0
chr3R	29723262	29725262	FBgn0039771	0.954	0
chr3R	29723262	29725262	FBgn0039796	0.967	0
chr3R	29806162	29808162	CG11876	0.974	0
chr3R	29806162	29808162	yem	0.974	0
chr3R	29806162	29808162	CG9698	0.971	0
chr3R	29833635	29835635	dgt1	0.978	0
chr3R	29833635	29835635	CG9698	0.972	0
chr3R	29833635	29835635	zfh1	0.966	0
chr3R	29834050	29836050	yem	0.964	0
chr3R	29834050	29836050	CG9698	0.972	0
chr3R	29834050	29836050	zfh1	0.966	0
chr3R	29856472	29858472	FBgn0039648	0.956	0
chr3R	29856472	29858472	CG9698	0.963	0
chr3R	29856472	29858472	FBgn0039796	0.959	0
chr3R	29861600	29863600	FBgn0039648	0.961	0
chr3R	29861600	29863600	dgt1	0.961	0
chr3R	29861600	29863600	FBgn0039796	0.958	0
chr3R	29868364	29870364	FBgn0039648	0.963	0
chr3R	29868364	29870364	dgt1	0.987	0
chr3R	29868364	29870364	FBgn0039796	0.959	0
chr3R	29868936	29870936	FBgn0039648	0.963	0
chr3R	29868936	29870936	Zip99C	0.943	0
chr3R	29868936	29870936	FBgn0039796	0.959	0
chr3R	29934499	29936499	Usp1	0.971	0
chr3R	29934499	29936499	SP1029	0.977	0
chr3R	29934499	29936499	zfh1	0.958	0
chr3R	29997505	29999505	FBgn0039630	0.959	0
chr3R	29997505	29999505	Slbp	0.965	0
chr3R	29997505	29999505	CG11897	0.961	0
chr3R	30003101	30005101	Slbp	0.961	0
chr3R	30003101	30005101	CG11897	0.962	0
chr3R	30003101	30005101	CG34298	0.982	0
chr3R	30022054	30024054	FBgn0039648	0.94	0
chr3R	30022054	30024054	Mgat2	0.932	0
chr3R	30022054	30024054	FBgn0039796	0.977	0
chr3R	30022450	30024450	FBgn0039648	0.94	0
chr3R	30022450	30024450	FBgn0039796	0.977	0
chr3R	30022450	30024450	zfh1	0.94	0
chr3R	30038017	30040017	CG7920	0.98	0
chr3R	30038017	30040017	FBgn0039796	0.962	0
chr3R	30038017	30040017	zfh1	0.967	0
chr3R	30038336	30040336	CG11876	0.957	0
chr3R	30038336	30040336	yem	0.957	0
chr3R	30038336	30040336	FBgn0039796	0.962	0
chr3R	30038336	30040336	zfh1	0.967	0
chr3R	30046457	30048457	CG11876	0.969	0
chr3R	30046457	30048457	yem	0.96	0
chr3R	30046457	30048457	FBgn0039796	0.96	0
chr3R	30046457	30048457	zfh1	0.971	0
chr3R	30052231	30054231	CG11876	0.969	0
chr3R	30052231	30054231	yem	0.969	0
chr3R	30052231	30054231	zfh1	0.971	0
chr3R	30427147	30429147	kay	0.973	0
chr3R	30427147	30429147	FBgn0261395	0.974	0
chr3R	30427147	30429147	Gcn2	0.967	0
chr3R	30458197	30460197	kay	0.982	0
chr3R	30458197	30460197	FBgn0261395	0.969	0
chr3R	30458197	30460197	Gcn2	0.976	0
chr3R	30599825	30601825	ppk20	0.973	0
chr3R	30599825	30601825	FBgn0051019	0.992	0
chr3R	30599825	30601825	FBgn0051017	0.988	0
chr3R	30804993	30806993	mey	0.969	0
chr3R	30804993	30806993	CG11563	0.966	0
chr3R	30804993	30806993	CG1910	0.967	0
chr3R	30805577	30807577	mey	0.969	0
chr3R	30805577	30807577	CG11563	0.966	0
chr3R	30805577	30807577	CG1910	0.967	0
chr3R	31060425	31062425	FBgn0024288	0.965	0
chr3R	31060425	31062425	FBgn0003065	0.981	0
chr3R	31060425	31062425	FBgn0039886	0.961	0
chr3R	31211812	31213812	FBgn0039758	0.961	0
chr3R	31211812	31213812	CG9698	0.974	0
chr3R	31211812	31213812	ATPsynC	0.974	0
chr3R	31404227	31406227	CG15534	0.966	0
chr3R	31404227	31406227	FBgn0039771	0.944	0
chr3R	31404227	31406227	FBgn0039796	0.975	0
chr3R	31606697	31608697	FBgn0039796	0.919	0
chr3R	31606697	31608697	zfh1	0.965	0
chr3R	31606697	31608697	Ptx1	0.98	0
chr3R	31668444	31670444	FBgn0039796	0.963	0
chr3R	31668444	31670444	Gcn2	0.949	0
chr3R	31668444	31670444	nyo	0.981	0
chr3R	31735435	31737435	zfh1	0.966	0
chr3R	31735435	31737435	Ptx1	0.956	0
chr3R	31735435	31737435	FBgn0024288	0.976	0
chr3R	31745797	31747797	zfh1	0.957	0
chr3R	31745797	31747797	Ptx1	0.957	0
chr3R	31745797	31747797	FBgn0024288	0.978	0
chr3R	31770308	31772308	Ptx1	0.96	0
chr3R	31770308	31772308	FBgn0024288	0.977	0
chr3R	31770308	31772308	CG11576	0.975	0
chr3R	31771688	31773688	Ptx1	0.96	0
chr3R	31771688	31773688	FBgn0024288	0.977	0
chr3R	31771688	31773688	FBgn0261395	0.956	0
chr3R	31811239	31813239	Ptx1	0.91	0
chr3R	31811239	31813239	FBgn0024288	0.93	0
chr3R	31811239	31813239	FBgn0261395	0.974	0
chr3R	31936854	31938854	CG1542	0.957	0
chr3R	31936854	31938854	CG15561	0.957	0
chr3R	31936854	31938854	FBgn0039832	0.978	0
chr3R	31937080	31939080	CG1542	0.957	0
chr3R	31937080	31939080	CG15561	0.957	0
chr3R	31937080	31939080	FBgn0039832	0.978	0
chr3R	32050524	32052524	CG1542	0.958	0
chr3R	32050524	32052524	CG15561	0.955	0
chr3R	32050524	32052524	FBgn0039832	0.957	0
chr4	128235	130235	CG31998	0.882	0
chr4	128235	130235	ATPsynbeta	0.912	0
chr4	128235	130235	Cals	0.898	0
chr4	128529	130529	CG31998	0.919	0
chr4	128529	130529	ATPsynbeta	0.912	0
chr4	128529	130529	Cals	0.898	0
chr4	129585	131585	anne	0.989	0
chr4	129585	131585	CG31998	0.973	0
chr4	129585	131585	ATPsynbeta	0.912	0
chr4	178485	180485	Ank	0.953	0
chr4	178485	180485	ATPsynbeta	0.962	0
chr4	178485	180485	Cals	0.921	0
chr4	179186	181186	anne	0.899	0
chr4	179186	181186	ATPsynbeta	0.962	0
chr4	179186	181186	Cals	0.921	0
chr4	179997	181997	Arl4	0.956	0
chr4	179997	181997	CG2316	1	0
chr4	179997	181997	ATPsynbeta	0.966	0
chr4	191234	193234	CG2316	0.964	0
chr4	191234	193234	CG31998	0.968	0
chr4	191234	193234	ATPsynbeta	0.962	0
chr4	191427	193427	CG31998	0.93	0
chr4	191427	193427	ATPsynbeta	0.962	0
chr4	191427	193427	Cals	0.911	0
chr4	192989	194989	CG2316	0.94	0
chr4	192989	194989	CG31998	0.991	0
chr4	192989	194989	ATPsynbeta	0.962	0
chr4	265538	267538	NfI	0.989	0
chr4	265538	267538	mGluR	0.977	0
chr4	265538	267538	sv	0.958	0
chr4	307101	309101	Thd1	0.954	0
chr4	307101	309101	Zyx	0.933	0
chr4	307101	309101	CG32017	0.94	0
chr4	313111	315111	RhoGAP102A	0.944	0
chr4	313111	315111	Rad23	0.943	0
chr4	313111	315111	CG32017	0.941	0
chr4	359394	361394	Ank	0.919	0
chr4	359394	361394	ATPsynbeta	0.979	0
chr4	359394	361394	Dyrk3	0.944	0
chr4	480514	482514	ATPsynbeta	0.869	0
chr4	480514	482514	pho	0.908	0
chr4	480514	482514	Dyrk3	0.92	0
chr4	607984	609984	JYalpha	0.916	0
chr4	607984	609984	Syt7	0.879	0
chr4	607984	609984	Gat	0.879	0
chr4	607984	609984	mGluR	0.883	0
chr4	670647	672647	Ank	0.873	0
chr4	670647	672647	CG31998	0.864	0
chr4	670647	672647	Dyrk3	0.845	0
chr4	694260	696260	Ank	0.883	0
chr4	694260	696260	zfh2	0.894	0
chr4	694260	696260	CG1909	0.953	0
chr4	696381	698381	Ank	0.883	0
chr4	696381	698381	CG33941	0.886	0
chr4	696381	698381	CG1909	0.906	0
chr4	943582	945582	Ank	0.963	0
chr4	943582	945582	Rad23	0.907	0
chr4	943582	945582	CG32850	0.91	0
chr4	958695	960695	Ank	0.969	0
chr4	958695	960695	Rad23	0.959	0
chr4	958695	960695	Zip102B	0.914	0
chr4	959434	961434	Ank	0.969	0
chr4	959434	961434	Rad23	0.957	0
chr4	959434	961434	PIP4K	0.919	0
chr4	959678	961678	Ank	0.969	0
chr4	959678	961678	Rad23	0.957	0
chr4	959678	961678	PIP4K	0.919	0
chr4	1051991	1053991	Ank	0.976	0
chr4	1051991	1053991	CG32850	0.958	0
chr4	1051991	1053991	fuss	0.96	0
chr4	1061403	1063403	Ank	0.964	0
chr4	1061403	1063403	Rad23	0.926	0
chr4	1061403	1063403	CG32850	0.932	0
chr4	1232462	1234462	Rad23	0.959	0
chr4	1232462	1234462	Zip102B	0.933	0
chr4	1232462	1234462	CG32850	0.933	0
chr4	1232462	1234462	Ephrin	0.971	0
chrX	127143	129143	FBgn0025837	0.988	0
chrX	127143	129143	CG3777	0.937	0
chrX	127143	129143	CG13359	0.972	0
chrX	253937	255937	FBgn0261446	0.992	0
chrX	253937	255937	CG32815	0.964	0
chrX	253937	255937	CG3703	0.974	0
chrX	619351	621351	DAAM	0.976	0
chrX	619351	621351	Naa30A	0.966	0
chrX	619351	621351	CG32808	0.965	0
chrX	619789	621789	CG13364	0.98	0
chrX	619789	621789	DAAM	0.976	0
chrX	619789	621789	Naa30A	0.966	0
chrX	623748	625748	DAAM	0.976	0
chrX	623748	625748	Naa30A	0.967	0
chrX	623748	625748	CG32808	0.965	0
chrX	643784	645784	Naa30A	0.977	0
chrX	643784	645784	Tsp2A	0.966	0
chrX	643784	645784	CG32808	0.959	0
chrX	646001	648001	Appl	0.959	0
chrX	646001	648001	Naa30A	0.977	0
chrX	646001	648001	Tsp2A	0.966	0
chrX	1030022	1032022	ac	0.964	0
chrX	1030022	1032022	CG3021	0.992	0
chrX	1030022	1032022	FBgn0025378	0.979	0
chrX	1030196	1032196	ac	0.964	0
chrX	1030196	1032196	FBgn0025378	0.979	0
chrX	1030196	1032196	trr	0.962	0
chrX	1232877	1234877	CG13376	0.967	0
chrX	1232877	1234877	arg	0.97	0
chrX	1232877	1234877	SmydA-8	0.966	0
chrX	1872027	1874027	CG3703	0.962	0
chrX	1872027	1874027	CDC45L	0.964	0
chrX	1872027	1874027	CG11378	0.981	0
chrX	1939615	1941615	FBgn0029587	0.931	0
chrX	1939615	1941615	eIF2Bbeta	0.926	0
chrX	1939615	1941615	CG2680	0.924	0
chrX	1939705	1941705	FBgn0029587	0.931	0
chrX	1939705	1941705	eIF2Bbeta	0.926	0
chrX	1939705	1941705	CG2680	0.924	0
chrX	2008315	2010315	CG11409	0.966	0
chrX	2008315	2010315	eIF2Bbeta	0.975	0
chrX	2008315	2010315	CG2680	0.971	0
chrX	2320726	2322726	CG11409	0.934	0
chrX	2320726	2322726	FBgn0025378	0.911	0
chrX	2320726	2322726	CG14050	0.914	0
chrX	2321192	2323192	CG11409	0.934	0
chrX	2321192	2323192	FBgn0025378	0.911	0
chrX	2321192	2323192	CG32803	0.889	0
chrX	2339134	2341134	FBgn0029587	0.948	0
chrX	2339134	2341134	FBgn0025378	0.91	0
chrX	2339134	2341134	mRpL14	0.908	0
chrX	2603769	2605769	FBgn0000482	0.921	0
chrX	2603769	2605769	CG32809	0.96	0
chrX	2603769	2605769	b6	0.932	0
chrX	2608856	2610856	CG32809	0.969	0
chrX	2608856	2610856	b6	0.961	0
chrX	2608856	2610856	FBgn0029669	0.913	0
chrX	2618290	2620290	CG32809	0.967	0
chrX	2618290	2620290	b6	0.975	0
chrX	2618290	2620290	PI4KIIIalpha	0.997	0
chrX	2732058	2734058	Rtca	0.964	0
chrX	2732058	2734058	CG4045	0.959	0
chrX	2732058	2734058	Parg	0.969	0
chrX	2981678	2983678	SmydA-8	0.926	0
chrX	2981678	2983678	AstA-R1	0.972	0
chrX	2981678	2983678	Parg	0.974	0
chrX	3345413	3347413	per	0.963	0
chrX	3345413	3347413	CG12692	0.957	0
chrX	3345413	3347413	CG2982	0.946	0
chrX	3347882	3349882	per	0.964	0
chrX	3347882	3349882	CG12692	0.957	0
chrX	3347882	3349882	CG2982	0.947	0
chrX	3351363	3353363	per	0.969	0
chrX	3351363	3353363	CG12692	0.957	0
chrX	3351363	3353363	CG2982	0.945	0
chrX	3393442	3395442	tko	0.957	0
chrX	3393442	3395442	per	0.971	0
chrX	3393442	3395442	FBgn0024980	0.946	0
chrX	3395369	3397369	eIF2Bbeta	0.975	0
chrX	3395369	3397369	CG2680	0.971	0
chrX	3395369	3397369	FBgn0029694	0.981	0
chrX	3396921	3398921	eIF2Bbeta	0.975	0
chrX	3396921	3398921	CG2680	0.971	0
chrX	3396921	3398921	FBgn0029694	0.983	0
chrX	3448273	3450273	eIF2Bbeta	0.925	0
chrX	3448273	3450273	FBgn0029694	0.964	0
chrX	3448273	3450273	mei-9	0.932	0
chrX	3485143	3487143	eIF2Bbeta	0.924	0
chrX	3485143	3487143	CG2680	0.923	0
chrX	3485143	3487143	mei-9	0.939	0
chrX	3717917	3719917	FBgn0029661	0.904	0
chrX	3717917	3719917	CG3546	0.961	0
chrX	3717917	3719917	FBgn0029717	0.958	0
chrX	3775125	3777125	FBgn0025644	0.962	0
chrX	3775125	3777125	FBgn0029647	0.957	0
chrX	3775125	3777125	rst	0.957	0
chrX	3775125	3777125	l(1)G0334	0.961	0
chrX	3947992	3949992	CG3546	0.916	0
chrX	3947992	3949992	FBgn0029723	0.926	0
chrX	3947992	3949992	Ptp4E	0.951	0
chrX	3948965	3950965	lva	0.925	0
chrX	3948965	3950965	FBgn0029723	0.926	0
chrX	3948965	3950965	Ptp4E	0.951	0
chrX	3964349	3966349	CG6414	0.967	0
chrX	3964349	3966349	FBgn0029723	0.929	0
chrX	3964349	3966349	Ptp4E	0.963	0
chrX	4548463	4550463	mRpL33	0.936	0
chrX	4548463	4550463	CG3568	0.923	0
chrX	4548463	4550463	CG11444	0.994	0
chrX	4939170	4941170	FBgn0029694	0.965	0
chrX	4939170	4941170	CG3108	0.96	0
chrX	4939170	4941170	FBgn0262611	0.948	0
chrX	4969500	4971500	FBgn0029694	0.952	0
chrX	4969500	4971500	mei-9	0.946	0
chrX	4969500	4971500	CG6067	0.954	0
chrX	5322698	5324698	fzr	0.962	0
chrX	5322698	5324698	FBgn0029003	0.97	0
chrX	5322698	5324698	Spt6	0.957	0
chrX	5323674	5325674	fzr	0.962	0
chrX	5323674	5325674	FBgn0029003	0.97	0
chrX	5323674	5325674	Spt6	0.967	0
chrX	5671462	5673462	FBgn0029740	0.978	0
chrX	5671462	5673462	kdn	0.972	0
chrX	5671462	5673462	FBgn0003655	0.968	0
chrX	5690098	5692098	FBgn0029740	0.98	0
chrX	5690098	5692098	RpL35	0.977	0
chrX	5690098	5692098	FBgn0003747	0.998	0
chrX	5736341	5738341	CG2871	0.959	0
chrX	5736341	5738341	FBgn0029730	0.96	0
chrX	5736341	5738341	FBgn0053666	0.959	0
chrX	5746302	5748302	rg	0.966	0
chrX	5746302	5748302	CG15772	0.983	0
chrX	5746302	5748302	FBgn0053666	0.968	0
chrX	5898026	5900026	Ptp4E	0.966	0
chrX	5898026	5900026	FBgn0262610	0.961	0
chrX	5898026	5900026	Atx-1	0.946	0
chrX	5900714	5902714	Ptp4E	0.966	0
chrX	5900714	5902714	Atx-1	0.946	0
chrX	5900714	5902714	nonC	0.927	0
chrX	5902097	5904097	CG44774	0.963	0
chrX	5902097	5904097	CG15465	0.963	0
chrX	5902097	5904097	Shmt	0.975	0
chrX	6036919	6038919	FBgn0010014	0.966	0
chrX	6036919	6038919	CG32736	0.959	0
chrX	6036919	6038919	CG42308	0.962	0
chrX	6088533	6090533	CG32736	0.957	0
chrX	6088533	6090533	CG42308	0.964	0
chrX	6088533	6090533	nullo	0.961	0
chrX	6089209	6091209	CG32736	0.957	0
chrX	6089209	6091209	CG42308	0.964	0
chrX	6089209	6091209	nullo	0.961	0
chrX	6090443	6092443	CG14431	0.956	0
chrX	6090443	6092443	CG42308	0.964	0
chrX	6090443	6092443	nullo	0.959	0
chrX	6267432	6269432	FBgn0010014	0.961	0
chrX	6267432	6269432	Spx	0.957	0
chrX	6267432	6269432	CG14431	0.952	0
chrX	6278289	6280289	FBgn0010014	0.948	0
chrX	6278289	6280289	CG32736	0.954	0
chrX	6278289	6280289	CG42308	0.963	0
chrX	6286427	6288427	mldr	0.982	0
chrX	6286427	6288427	CG32736	0.961	0
chrX	6286427	6288427	CG42308	0.97	0
chrX	6350972	6352972	CG42449	0.97	0
chrX	6350972	6352972	FBgn0029866	0.98	0
chrX	6350972	6352972	CG3847	0.987	0
chrX	6371972	6373972	NAAT1	0.966	0
chrX	6371972	6373972	CG42449	0.974	0
chrX	6371972	6373972	CG4096	0.976	0
chrX	6531659	6533659	lin-52	0.925	0
chrX	6531659	6533659	CG3108	0.931	0
chrX	6531659	6533659	FBgn0262611	0.965	0
chrX	6653214	6655214	CG3108	0.942	0
chrX	6653214	6655214	CG6067	0.981	0
chrX	6653214	6655214	Dok	0.918	0
chrX	6660042	6662042	CG6067	0.978	0
chrX	6660042	6662042	Cdc7	0.952	0
chrX	6660042	6662042	Ctr1A	0.956	0
chrX	6672493	6674493	CG4078	0.957	0
chrX	6672493	6674493	lin-52	0.956	0
chrX	6672493	6674493	CG6067	0.971	0
chrX	6673039	6675039	CG4078	0.957	0
chrX	6673039	6675039	lin-52	0.956	0
chrX	6673039	6675039	CG6067	0.971	0
chrX	6673844	6675844	CG4078	0.957	0
chrX	6673844	6675844	lin-52	0.96	0
chrX	6673844	6675844	CG6067	0.971	0
chrX	6674310	6676310	CG4078	0.957	0
chrX	6674310	6676310	lin-52	0.96	0
chrX	6674310	6676310	CG6067	0.969	0
chrX	6682828	6684828	CG4078	0.969	0
chrX	6682828	6684828	lin-52	0.963	0
chrX	6682828	6684828	CG6067	0.967	0
chrX	6693198	6695198	CG4078	0.957	0
chrX	6693198	6695198	lin-52	0.973	0
chrX	6693198	6695198	CG6067	0.958	0
chrX	6849363	6851363	FBgn0029003	0.962	0
chrX	6849363	6851363	CG32750	0.962	0
chrX	6849363	6851363	CG14435	0.982	0
chrX	6853119	6855119	FBgn0029003	0.962	0
chrX	6853119	6855119	CG32750	0.971	0
chrX	6853119	6855119	CG4558	0.984	0
chrX	6858289	6860289	FBgn0029003	0.962	0
chrX	6858289	6860289	CG32750	0.977	0
chrX	6858289	6860289	CG12155	0.947	0
chrX	6980641	6982641	FBgn0029003	0.959	0
chrX	6980641	6982641	Spt6	0.961	0
chrX	6980641	6982641	Ykt6	0.974	0
chrX	7284627	7286627	kdn	0.969	0
chrX	7284627	7286627	unc-119	1	0
chrX	7284627	7286627	FBgn0029949	0.981	0
chrX	7289638	7291638	CG3847	0.96	0
chrX	7289638	7291638	kdn	0.969	0
chrX	7289638	7291638	FBgn0029949	0.971	0
chrX	7289638	7291638	CG10959	0.96	0
chrX	7290281	7292281	kdn	0.969	0
chrX	7290281	7292281	CG1575	0.958	0
chrX	7290281	7292281	CG10959	0.96	0
chrX	7292924	7294924	kdn	0.967	0
chrX	7292924	7294924	Atg5	0.966	0
chrX	7292924	7294924	CG10959	0.96	0
chrX	7293721	7295721	unc-119	0.999	0
chrX	7293721	7295721	Atg5	0.975	0
chrX	7293721	7295721	CG10959	0.96	0
chrX	7900260	7902260	mahe	0.966	0
chrX	7900260	7902260	CG12659	0.982	0
chrX	7900260	7902260	Moe	0.951	0
chrX	7911095	7913095	CG3040	0.951	0
chrX	7911095	7913095	FBgn0029974	0.949	0
chrX	7911095	7913095	CG12659	0.98	0
chrX	7911564	7913564	CG3040	0.951	0
chrX	7911564	7913564	CG12659	0.98	0
chrX	7911564	7913564	Moe	0.948	0
chrX	7929683	7931683	FBgn0029940	0.966	0
chrX	7929683	7931683	mahe	0.975	0
chrX	7929683	7931683	CG12659	0.973	0
chrX	7932744	7934744	FBgn0029940	0.967	0
chrX	7932744	7934744	Ubr3	0.975	0
